FID_GLENDA,Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_,LATITUDE,LONGITUDE,SAMPLING_D,TIME_ZONE,SAMPLE_DEP,DEPTH_CODE,MEDIUM,SAMPLE_TYP,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REM,ANL_CODE_2,ANALYTE_2,TP,UNITS_2,FRACTION_2,METHOD_2,RESULT_R_1,FID_EFDC,GRIDNO,IJ_VALUE,I_Value,J_Value,BedElev,I_Parent,J_Parent,Area,Mask,WSElev,ZRough,Sim_Result,Sim_Dir,Map_Value,Dry_Flag,Grid_Label,I_J_index,sig_thick,Area_ha,Num_layers,Wat_depth,sigma_layer
193,194,2018,August,Summer,Ontario,ON1921,O33MG19,ON33M,142,43.597267,-79.802733,8/13/2019,GMT,25,Upper Hypolimnion,surface water,INSITU_MEAS,routine field sample,19GO56S45,P-tot,"Phosphorus, Total as P",3.728,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.533,ug/l,Total/Bulk,LG204,,-1,,,0,0,,0,0,,0,,,,,,0,,,0,0,0,0,NA
194,195,2018,August,Summer,Ontario,ON1921,O33MG19,ON33M,142,43.597267,-79.802733,8/13/2019,GMT,40,Forty Meter,surface water,INSITU_MEAS,routine field sample,19GO56S46,P-tot,"Phosphorus, Total as P",3.551,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.353,ug/l,Total/Bulk,LG204,,-1,,,0,0,,0,0,,0,,,,,,0,,,0,0,0,0,NA
195,196,2018,August,Summer,Ontario,ON1921,O33MG19,ON33M,142,43.597267,-79.802733,8/13/2019,GMT,50,Fifty Meter,surface water,INSITU_MEAS,routine field sample,19GO56S47,P-tot,"Phosphorus, Total as P",3.73,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.045,ug/l,Total/Bulk,LG204,,-1,,,0,0,,0,0,,0,,,,,,0,,,0,0,0,0,NA
196,197,2018,August,Summer,Ontario,ON1921,O33MG19,ON33M,142,43.597267,-79.802733,8/13/2019,GMT,100,One Hundred Meter,surface water,INSITU_MEAS,routine field sample,19GO56S48,P-tot,"Phosphorus, Total as P",3.295,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.016,ug/l,Total/Bulk,LG204,,-1,,,0,0,,0,0,,0,,,,,,0,,,0,0,0,0,NA
197,198,2018,August,Summer,Ontario,ON1921,O33MG19,ON33M,142,43.597267,-79.802733,8/13/2019,GMT,128.5,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,19GO56S50,P-tot,"Phosphorus, Total as P",4.048,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.166,ug/l,Total/Bulk,LG204,,-1,,,0,0,,0,0,,0,,,,,,0,,,0,0,0,0,NA
198,199,2018,August,Summer,Ontario,ON1921,O33MG19,ON33M,142,43.597267,-79.802733,8/13/2019,GMT,136.1,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GO56S51,P-tot,"Phosphorus, Total as P",3.567,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.761,ug/l,Total/Bulk,LG204,,-1,,,0,0,,0,0,,0,,,,,,0,,,0,0,0,0,NA
199,200,2018,August,Summer,Ontario,ON1921,O33MG19,ON33M,142,43.597267,-79.802733,8/13/2019,GMT,16,Deep Chlorophyll Layer,surface water,INSITU_MEAS,routine field sample,19GO56S55,P-tot,"Phosphorus, Total as P",3.664,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",6.9623,ug/l,Residue,LG209,,-1,,,0,0,,0,0,,0,,,,,,0,,,0,0,0,0,NA
162,163,2018,August,Summer,Ontario,ON1821,O73NG18,ON73,38,43.62975,-76.290867,8/15/2018,GMT,0,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,18GO68I52,P-tot,"Phosphorus, Total as P",2.293,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",2.31,ug/l,Total/Bulk,LG204,,13564,8.74E+03,"(244,89)",244,89,-3.52E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.689188,,5.689188,0,,244-89,3.5416,250.9850461,10,35.416,1
6,7,2018,April,Spring,Ontario,ON1811,O073M18,ON73N,38,43.633117,-76.287483,4/11/2018,GMT,0,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,18GO01I32,P-tot,"Phosphorus, Total as P",3.209,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.394,ug/l,Total/Bulk,LG204,,13564,8.74E+03,"(244,89)",244,89,-3.52E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.689188,,5.689188,0,,244-89,3.5416,250.9850461,10,35.416,1
116,117,2018,August,Summer,Ontario,ON1821,O041G18,ON41,132,43.716503,-78.027165,8/14/2018,GMT,0,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,18GO56I72,P-tot,"Phosphorus, Total as P",2.268,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.128,ug/l,Total/Bulk,LG204,,6512,9.79E+03,"(145,94)",145,94,-1.31E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.85221,,4.85221,0,,145-94,13.1193,259.9794174,10,131.193,1
141,142,2018,August,Summer,Ontario,ON1821,O041G18,ON41,132,43.716503,-78.027165,8/14/2018,GMT,2,Surface,surface water,INSITU_MEAS,routine field sample,18GO56S61,P-tot,"Phosphorus, Total as P",2.795,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.128,ug/l,Total/Bulk,LG204,,6512,9.79E+03,"(145,94)",145,94,-1.31E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.85221,,4.85221,0,,145-94,13.1193,259.9794174,10,131.193,1
142,143,2018,August,Summer,Ontario,ON1821,O041G18,ON41,132,43.716503,-78.027165,8/14/2018,GMT,5,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,18GO56S62,P-tot,"Phosphorus, Total as P",2.69,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",6.124,ug/l,Total/Bulk,LG204,,6512,9.79E+03,"(145,94)",145,94,-1.31E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.85221,,4.85221,0,,145-94,13.1193,259.9794174,10,131.193,1
143,144,2018,August,Summer,Ontario,ON1821,O041G18,ON41,132,43.716503,-78.027165,8/14/2018,GMT,75,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,18GO56S66,P-tot,"Phosphorus, Total as P",2.601,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.824,ug/l,Total/Bulk,LG204,,6512,9.79E+03,"(145,94)",145,94,-1.31E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.85221,,4.85221,0,,145-94,13.1193,259.9794174,10,131.193,6
144,145,2018,August,Summer,Ontario,ON1821,O041G18,ON41,132,43.716503,-78.027165,8/14/2018,GMT,117,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,18GO56S70,P-tot,"Phosphorus, Total as P",2.882,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.128,ug/l,Total/Bulk,LG204,,6512,9.79E+03,"(145,94)",145,94,-1.31E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.85221,,4.85221,0,,145-94,13.1193,259.9794174,10,131.193,9
145,146,2018,August,Summer,Ontario,ON1821,O041G18,ON41,132,43.716503,-78.027165,8/14/2018,GMT,124.7,Bottom Minus,surface water,INSITU_MEAS,routine field sample,18GO56S71,P-tot,"Phosphorus, Total as P",2.388,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.152,ug/l,Total/Bulk,LG204,,6512,9.79E+03,"(145,94)",145,94,-1.31E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.85221,,4.85221,0,,145-94,13.1193,259.9794174,10,131.193,10
146,147,2018,August,Summer,Ontario,ON1821,O041G18,ON41,132,43.716503,-78.027165,8/14/2018,GMT,24,Deep Chlorophyll Layer,surface water,INSITU_MEAS,routine field sample,18GO56S75,P-tot,"Phosphorus, Total as P",2.763,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.486,ug/l,Total/Bulk,LG204,,6512,9.79E+03,"(145,94)",145,94,-1.31E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.85221,,4.85221,0,,145-94,13.1193,259.9794174,10,131.193,2
66,67,2018,April,Spring,Ontario,ON1811,O041M18,ON41,127.6,43.717,-78.026583,4/10/2018,GMT,0,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,18GO11I12,P-tot,"Phosphorus, Total as P",2.63,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.223,ug/l,Total/Bulk,LG204,,6512,9.79E+03,"(145,94)",145,94,-1.31E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.85221,,4.85221,0,,145-94,13.1193,259.9794174,10,131.193,1
67,68,2018,April,Spring,Ontario,ON1811,O041M18,ON41,127.6,43.717,-78.026583,4/10/2018,GMT,2.1,Surface,surface water,INSITU_MEAS,routine field sample,18GO11S01,P-tot,"Phosphorus, Total as P",2.302,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.767,ug/l,Total/Bulk,LG204,,6512,9.79E+03,"(145,94)",145,94,-1.31E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.85221,,4.85221,0,,145-94,13.1193,259.9794174,10,131.193,1
68,69,2018,April,Spring,Ontario,ON1811,O041M18,ON41,127.6,43.717,-78.026583,4/10/2018,GMT,63.8,Middle Depth,surface water,INSITU_MEAS,routine field sample,18GO11S03,P-tot,"Phosphorus, Total as P",2.869,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.663,ug/l,Total/Bulk,LG204,,6512,9.79E+03,"(145,94)",145,94,-1.31E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.85221,,4.85221,0,,145-94,13.1193,259.9794174,10,131.193,5
69,70,2018,April,Spring,Ontario,ON1811,O041M18,ON41,127.6,43.717,-78.026583,4/10/2018,GMT,117.6,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,18GO11S10,P-tot,"Phosphorus, Total as P",2.815,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.06,ug/l,Total/Bulk,LG204,,6512,9.79E+03,"(145,94)",145,94,-1.31E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.85221,,4.85221,0,,145-94,13.1193,259.9794174,10,131.193,9
70,71,2018,April,Spring,Ontario,ON1811,O041M18,ON41,127.6,43.717,-78.026583,4/10/2018,GMT,125.6,Bottom Minus,surface water,INSITU_MEAS,routine field sample,18GO11S11,P-tot,"Phosphorus, Total as P",2.815,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",2.879,ug/l,Total/Bulk,LG204,,6512,9.79E+03,"(145,94)",145,94,-1.31E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.85221,,4.85221,0,,145-94,13.1193,259.9794174,10,131.193,10
76,77,2018,August,Summer,Ontario,ON1821,O063G18,ON63,89,43.731267,-77.017835,8/15/2018,GMT,0,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,18GO55I92,P-tot,"Phosphorus, Total as P",2.646,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.361,ug/l,Total/Bulk,LG204,,11594,1.11E+04,"-207,100",207,100,-8.94E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.161365,,5.161365,0,,207-100,8.9568,164.3128994,10,89.568,1
103,104,2018,August,Summer,Ontario,ON1821,O063G18,ON63,89,43.731267,-77.017835,8/15/2018,GMT,2,Surface,surface water,INSITU_MEAS,routine field sample,18GO55S81,P-tot,"Phosphorus, Total as P",3.122,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.8,ug/l,Total/Bulk,LG204,,11594,1.11E+04,"-207,100",207,100,-8.94E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.161365,,5.161365,0,,207-100,8.9568,164.3128994,10,89.568,1
104,105,2018,August,Summer,Ontario,ON1821,O063G18,ON63,89,43.731267,-77.017835,8/15/2018,GMT,5.5,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,18GO55S82,P-tot,"Phosphorus, Total as P",2.311,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.355,ug/l,Total/Bulk,LG204,,11594,1.11E+04,"-207,100",207,100,-8.94E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.161365,,5.161365,0,,207-100,8.9568,164.3128994,10,89.568,1
105,106,2018,August,Summer,Ontario,ON1821,O063G18,ON63,89,43.731267,-77.017835,8/15/2018,GMT,55,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,18GO55S86,P-tot,"Phosphorus, Total as P",2.7,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.018,ug/l,Total/Bulk,LG204,,11594,1.11E+04,"-207,100",207,100,-8.94E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.161365,,5.161365,0,,207-100,8.9568,164.3128994,10,89.568,7
106,107,2018,August,Summer,Ontario,ON1821,O063G18,ON63,89,43.731267,-77.017835,8/15/2018,GMT,75.9,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,18GO55S90,P-tot,"Phosphorus, Total as P",3.241,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.4,ug/l,Total/Bulk,LG204,,11594,1.11E+04,"-207,100",207,100,-8.94E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.161365,,5.161365,0,,207-100,8.9568,164.3128994,10,89.568,9
107,108,2018,August,Summer,Ontario,ON1821,O063G18,ON63,89,43.731267,-77.017835,8/15/2018,GMT,83.4,Bottom Minus,surface water,INSITU_MEAS,routine field sample,18GO55S91,P-tot,"Phosphorus, Total as P",2.749,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.8,ug/l,Total/Bulk,LG204,,11594,1.11E+04,"-207,100",207,100,-8.94E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.161365,,5.161365,0,,207-100,8.9568,164.3128994,10,89.568,10
108,109,2018,August,Summer,Ontario,ON1821,O063G18,ON63,89,43.731267,-77.017835,8/15/2018,GMT,18.6,Deep Chlorophyll Layer,surface water,INSITU_MEAS,routine field sample,18GO55S95,P-tot,"Phosphorus, Total as P",2.592,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.553,ug/l,Total/Bulk,LG204,,11594,1.11E+04,"-207,100",207,100,-8.94E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.161365,,5.161365,0,,207-100,8.9568,164.3128994,10,89.568,3
34,35,2018,April,Spring,Ontario,ON1811,O063M18,ON63,89,43.73185,-77.0176,4/11/2018,GMT,0,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,18GO10I32,P-tot,"Phosphorus, Total as P",3.123,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.729,ug/l,Total/Bulk,LG204,,11594,1.11E+04,"-207,100",207,100,-8.94E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.161365,,5.161365,0,,207-100,8.9568,164.3128994,10,89.568,1
44,45,2018,April,Spring,Ontario,ON1811,O063M18,ON63,89,43.73185,-77.0176,4/11/2018,GMT,2,Surface,surface water,INSITU_MEAS,routine field sample,18GO10S21,P-tot,"Phosphorus, Total as P",2.847,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.886,ug/l,Total/Bulk,LG204,,11594,1.11E+04,"-207,100",207,100,-8.94E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.161365,,5.161365,0,,207-100,8.9568,164.3128994,10,89.568,1
45,46,2018,April,Spring,Ontario,ON1811,O063M18,ON63,89,43.73185,-77.0176,4/11/2018,GMT,43,Middle Depth,surface water,INSITU_MEAS,routine field sample,18GO10S23,P-tot,"Phosphorus, Total as P",3.907,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.964,ug/l,Total/Bulk,LG204,,11594,1.11E+04,"-207,100",207,100,-8.94E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.161365,,5.161365,0,,207-100,8.9568,164.3128994,10,89.568,5
46,47,2018,April,Spring,Ontario,ON1811,O063M18,ON63,89,43.73185,-77.0176,4/11/2018,GMT,76.4,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,18GO10S30,P-tot,"Phosphorus, Total as P",2.663,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.831,ug/l,Total/Bulk,LG204,,11594,1.11E+04,"-207,100",207,100,-8.94E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.161365,,5.161365,0,,207-100,8.9568,164.3128994,10,89.568,9
47,48,2018,April,Spring,Ontario,ON1811,O063M18,ON63,89,43.73185,-77.0176,4/11/2018,GMT,83.9,Bottom Minus,surface water,INSITU_MEAS,routine field sample,18GO10S31,P-tot,"Phosphorus, Total as P",2.439,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.6,ug/l,Total/Bulk,LG204,,11594,1.11E+04,"-207,100",207,100,-8.94E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.161365,,5.161365,0,,207-100,8.9568,164.3128994,10,89.568,10
73,74,2018,August,Summer,Ontario,ON1821,O049G18,ON49,48,43.77025,-77.43955,8/15/2018,GMT,0,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,18GO55I32,P-tot,"Phosphorus, Total as P",2.798,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.531,ug/l,Total/Bulk,LG204,,9125,1.13E+04,"-177,101",177,101,-5.10E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.190392,,5.190392,0,,177-101,5.1167,209.3223903,10,51.167,1
78,79,2018,August,Summer,Ontario,ON1821,O049G18,ON49,48,43.77025,-77.43955,8/15/2018,GMT,2,Surface,surface water,INSITU_MEAS,routine field sample,18GO55S21,P-tot,"Phosphorus, Total as P",2.617,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.248,ug/l,Total/Bulk,LG204,,9125,1.13E+04,"-177,101",177,101,-5.10E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.190392,,5.190392,0,,177-101,5.1167,209.3223903,10,51.167,1
79,80,2018,August,Summer,Ontario,ON1821,O049G18,ON49,48,43.77025,-77.43955,8/15/2018,GMT,5,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,18GO55S22,P-tot,"Phosphorus, Total as P",3.091,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.789,ug/l,Total/Bulk,LG204,,9125,1.13E+04,"-177,101",177,101,-5.10E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.190392,,5.190392,0,,177-101,5.1167,209.3223903,10,51.167,1
80,81,2018,August,Summer,Ontario,ON1821,O049G18,ON49,48,43.77025,-77.43955,8/15/2018,GMT,33,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,18GO55S26,P-tot,"Phosphorus, Total as P",2.534,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.099,ug/l,Total/Bulk,LG204,,9125,1.13E+04,"-177,101",177,101,-5.10E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.190392,,5.190392,0,,177-101,5.1167,209.3223903,10,51.167,7
81,82,2018,August,Summer,Ontario,ON1821,O049G18,ON49,48,43.77025,-77.43955,8/15/2018,GMT,38,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,18GO55S30,P-tot,"Phosphorus, Total as P",2.761,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",2.931,ug/l,Total/Bulk,LG204,,9125,1.13E+04,"-177,101",177,101,-5.10E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.190392,,5.190392,0,,177-101,5.1167,209.3223903,10,51.167,8
82,83,2018,August,Summer,Ontario,ON1821,O049G18,ON49,48,43.77025,-77.43955,8/15/2018,GMT,45.8,Bottom Minus,surface water,INSITU_MEAS,routine field sample,18GO55S31,P-tot,"Phosphorus, Total as P",2.682,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",2.833,ug/l,Total/Bulk,LG204,,9125,1.13E+04,"-177,101",177,101,-5.10E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.190392,,5.190392,0,,177-101,5.1167,209.3223903,10,51.167,9
83,84,2018,August,Summer,Ontario,ON1821,O049G18,ON49,48,43.77025,-77.43955,8/15/2018,GMT,14.4,Deep Chlorophyll Layer,surface water,INSITU_MEAS,routine field sample,18GO55S35,P-tot,"Phosphorus, Total as P",2.316,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.768,ug/l,Total/Bulk,LG204,,9125,1.13E+04,"-177,101",177,101,-5.10E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.190392,,5.190392,0,,177-101,5.1167,209.3223903,10,51.167,3
168,169,2018,April,Spring,Ontario,ON1911,O049A19,ON49,49,43.771868,-77.438022,4/25/2019,GMT,0,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,19GO09I72,P-tot,"Phosphorus, Total as P",3.315,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",8.323,ug/l,Total/Bulk,LG204,,9126,1.15E+04,"-177,102",177,102,-5.33E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.343503,,5.343503,0,,177-102,5.3521,209.42031,10,53.521,1
169,170,2018,April,Spring,Ontario,ON1911,O049A19,ON49,49,43.771868,-77.438022,4/25/2019,GMT,2,Surface,surface water,INSITU_MEAS,routine field sample,19GO09S61,P-tot,"Phosphorus, Total as P",5.6,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",7.994,ug/l,Total/Bulk,LG204,,9126,1.15E+04,"-177,102",177,102,-5.33E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.343503,,5.343503,0,,177-102,5.3521,209.42031,10,53.521,1
170,171,2018,April,Spring,Ontario,ON1911,O049A19,ON49,49,43.771868,-77.438022,4/25/2019,GMT,24.2,Middle Depth,surface water,INSITU_MEAS,routine field sample,19GO09S63,P-tot,"Phosphorus, Total as P",3.09,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",6.97,ug/l,Total/Bulk,LG204,,9126,1.15E+04,"-177,102",177,102,-5.33E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.343503,,5.343503,0,,177-102,5.3521,209.42031,10,53.521,5
171,172,2018,April,Spring,Ontario,ON1911,O049A19,ON49,49,43.771868,-77.438022,4/25/2019,GMT,38.7,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,19GO09S70,P-tot,"Phosphorus, Total as P",4,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",7.178,ug/l,Total/Bulk,LG204,,9126,1.15E+04,"-177,102",177,102,-5.33E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.343503,,5.343503,0,,177-102,5.3521,209.42031,10,53.521,8
172,173,2018,April,Spring,Ontario,ON1911,O049A19,ON49,49,43.771868,-77.438022,4/25/2019,GMT,46.4,Bottom Minus,surface water,INSITU_MEAS,routine field sample,19GO09S71,P-tot,"Phosphorus, Total as P",4.678,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",6.398,ug/l,Total/Bulk,LG204,,9126,1.15E+04,"-177,102",177,102,-5.33E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.343503,,5.343503,0,,177-102,5.3521,209.42031,10,53.521,9
15,16,2018,April,Spring,Ontario,ON1811,O049M18,ON49,48,43.772217,-77.43795,4/10/2018,GMT,0,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,18GO09I72,P-tot,"Phosphorus, Total as P",2.589,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.106,ug/l,Total/Bulk,LG204,,9126,1.15E+04,"-177,102",177,102,-5.33E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.343503,,5.343503,0,,177-102,5.3521,209.42031,10,53.521,1
17,18,2018,April,Spring,Ontario,ON1811,O049M18,ON49,48,43.772217,-77.43795,4/10/2018,GMT,2,Surface,surface water,INSITU_MEAS,routine field sample,18GO09S61,P-tot,"Phosphorus, Total as P",1.678,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.286,ug/l,Total/Bulk,LG204,,9126,1.15E+04,"-177,102",177,102,-5.33E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.343503,,5.343503,0,,177-102,5.3521,209.42031,10,53.521,1
18,19,2018,April,Spring,Ontario,ON1811,O049M18,ON49,48,43.772217,-77.43795,4/10/2018,GMT,23.1,Middle Depth,surface water,INSITU_MEAS,routine field sample,18GO09S63,P-tot,"Phosphorus, Total as P",2.4,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.605,ug/l,Total/Bulk,LG204,,9126,1.15E+04,"-177,102",177,102,-5.33E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.343503,,5.343503,0,,177-102,5.3521,209.42031,10,53.521,5
19,20,2018,April,Spring,Ontario,ON1811,O049M18,ON49,48,43.772217,-77.43795,4/10/2018,GMT,36.5,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,18GO09S70,P-tot,"Phosphorus, Total as P",2.314,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.601,ug/l,Total/Bulk,LG204,,9126,1.15E+04,"-177,102",177,102,-5.33E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.343503,,5.343503,0,,177-102,5.3521,209.42031,10,53.521,7
20,21,2018,April,Spring,Ontario,ON1811,O049M18,ON49,48,43.772217,-77.43795,4/10/2018,GMT,44.2,Bottom Minus,surface water,INSITU_MEAS,routine field sample,18GO09S71,P-tot,"Phosphorus, Total as P",2.712,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.439,ug/l,Total/Bulk,LG204,,9126,1.15E+04,"-177,102",177,102,-5.33E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.343503,,5.343503,0,,177-102,5.3521,209.42031,10,53.521,9
2,3,2018,April,Spring,Ontario,ON1811,O061M18,ON61N,52,43.7864,-77.15785,4/10/2018,GMT,0,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,18GO00I52,P-tot,"Phosphorus, Total as P",2.269,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",2.7,ug/l,Total/Bulk,LG204,,10892,1.19E+04,"-197,104",197,104,-4.64E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.416066,,5.416066,0,,197-104,4.659,156.5603585,10,46.59,1
159,160,2018,August,Summer,Ontario,ON1821,O61NG18,ON61N,52,43.79135,-77.159022,8/15/2018,GMT,0,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,18GO67I72,P-tot,"Phosphorus, Total as P",2.462,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.118,ug/l,Total/Bulk,LG204,,10832,1.19E+04,"-196,104",196,104,-4.93E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,5.418865,,5.418865,0,,196-104,4.9535,154.8831944,10,49.535,1
