FID_LOLA20,Date,Lat,Long,I,J,Depth_m,TP_ug_L,Site,Sta_depth_,Field10,Field11,FID_EFDC,GRIDNO,IJ_VALUE,I_Value,J_Value,BedElev,I_Parent,J_Parent,Area,Mask,WSElev,ZRough,Sim_Result,Sim_Dir,Map_Value,Dry_Flag,Grid_Label,I_J_index,sig_thick,I_index,J_Index,I_J_inde_1,Water_Dept,Number_Lay,Sig_layer-K,
151,7/20/2013,43.84080000000,-78.03810000000,,,5.00000000000,9.65700000000,42,65.60000000000,,,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,1,
152,7/20/2013,43.84080000000,-78.03810000000,,,45.00000000000,4.26200000000,42,65.60000000000,,,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,7,
153,7/20/2013,43.84080000000,-78.03810000000,,,18.00000000000,3.61000000000,42,65.60000000000,,,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,3,
154,7/20/2013,43.84080000000,-78.03810000000,,,63.00000000000,4.46500000000,42,65.60000000000,,,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,10,
232,9/11/2013,43.84080000000,-78.03810000000,,,5.00000000000,4.71200000000,42,65.60000000000,,,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,1,
233,9/11/2013,43.84080000000,-78.03810000000,,,40.00000000000,3.18900000000,42,65.60000000000,,,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,6,
234,9/11/2013,43.84080000000,-78.03810000000,,,13.00000000000,4.68600000000,42,65.60000000000,,,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,2,
235,9/11/2013,43.84080000000,-78.03810000000,,,63.20000000000,2.94400000000,42,65.60000000000,,,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,10,
96,7/9/2013,43.88000000000,-76.99940000000,,,0.00000000000,4.17800000000,62,18.00000000000,,,11756,1.28390000000e+004,"(209,110)",209,110,-1.16814e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.976048,,6.976048,0,,209-110,1.18730000000,209,110,209-110,11.87300000000,10,1,
155,7/20/2013,43.95000000000,-78.04970000000,,,5.00000000000,5.20200000000,43,16.80000000000,,,6406,1.25770000000e+004,"(143,108)",143,108,-8.07164e+000,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.840608,,6.840608,0,,143-108,1.03300000000,143,108,143-108,8.26400000000,8,5,
156,7/20/2013,43.95000000000,-78.04970000000,,,17.00000000000,4.19900000000,43,16.80000000000,,,6406,1.25770000000e+004,"(143,108)",143,108,-8.07164e+000,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.840608,,6.840608,0,,143-108,1.03300000000,143,108,143-108,8.26400000000,8,8,
101,7/10/2013,43.95690000000,-76.40860000000,,,0.00000000000,6.95000000000,77,28.40000000000,,,13457,1.28710000000e+004,"(241,110)",241,110,-2.37249e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.252501,,6.252501,0,,241-110,2.39170000000,241,110,241-110,23.91700000000,10,1,
102,7/10/2013,43.95690000000,-76.40860000000,,,0.00000000000,6.67300000000,77,28.40000000000,,,13457,1.28710000000e+004,"(241,110)",241,110,-2.37249e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.252501,,6.252501,0,,241-110,2.39170000000,241,110,241-110,23.91700000000,10,1,
98,7/9/2013,44.01640000000,-76.67500000000,,,0.00000000000,7.19600000000,81,36.30000000000,,,12785,1.33020000000e+004,"(227,117)",227,117,-3.31324e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.994503,,5.994503,0,,227-117,3.33240000000,227,117,227-117,33.32400000000,10,1,
103,7/10/2013,44.08200000000,-76.40800000000,,,0.00000000000,6.22400000000,78,0.00000000000,,,13509,1.33920000000e+004,"(242,119)",242,119,-2.44021e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.276769,,6.276769,0,,242-119,2.45940000000,242,119,242-119,24.59400000000,10,1,
97,7/9/2013,44.13580000000,-76.60970000000,,,0.00000000000,7.06300000000,80,22.00000000000,,,13093,1.35810000000e+004,"(233,125)",233,125,-2.26993e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,7.217997,,7.217997,0,,233-125,2.28910000000,233,125,233-125,22.89100000000,10,1,
