FID_WQchem,OBJECTID,OBJECTID2,EventCode,StationCod,Collection,Collecti_1,SiteDepth,Stratifica,SampleDept,Depths,TotalPhosp,Chloride_m,Project,STISdepth,Comments,_LAKE,FID_,StationNam,StationC_1,Transect,Lake,Year,Project_1,stat_Depth,LatitudeDD,LongitudeD,Notes,STIS__,SITE,STATION,PROJECT_12,DAT,SiteDep,blk_dup,Strat_,Epi_Dep,up_dept,lw_dpth,Ave_dep,TP_ug,FID_EFDC,GRIDNO,IJ_VALUE,I_Value,J_Value,BedElev,I_Parent,J_Parent,Area,Mask,WSElev,ZRough,Sim_Result,Sim_Dir,Map_Value,Dry_Flag,Grid_Label,I_J_index,sig_thick,I_index,J_Index,I_J_inde_1,Water_Dept,Number_Lay,Sig_layer-K,
32,33,35,stn49_20180524_D_LG,stn49,5/24/2018,20180524,47.40000000000,Unstrat,2M-INT,"2, 7, 14, 23.7, 45.4",2.65000000000,23.46,LOLA/CSMI,8019-1,,Ontario,159,Station 49,stn49,4,Ontario,2018,CSMI,50.00000000000,43.77060000000,-77.43830000000,,8019-1,49,2M-INT,LOLA/CSMI,5/24/2018,47.40000000000,,Unstrat,"2, 7, 14, 23.7, 45.4",2.00000000000,14.00000000000,8.00000000000,2.65000000000,9125,1.13110000000e+004,"(177,101)",177,101,-5.09748e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.190392,,5.190392,0,,177-101,5.11670000000,177,101,177-101,51.16700000000,10,2,
33,34,36,stn49_20180524_D_LG,stn49,5/24/2018,20180524,47.40000000000,Unstrat,40M/ DCL,,0.61000000000,23.34,LOLA/CSMI,8019-5,,Ontario,159,Station 49,stn49,4,Ontario,2018,CSMI,50.00000000000,43.77060000000,-77.43830000000,,8019-5,49,40M/ DCL,LOLA/CSMI,5/24/2018,47.40000000000,,,,23.70000000000,23.70000000000,23.70000000000,0.61000000000,9125,1.13110000000e+004,"(177,101)",177,101,-5.09748e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.190392,,5.190392,0,,177-101,5.11670000000,177,101,177-101,51.16700000000,10,5,
34,35,37,stn49_20180524_D_LG,stn49,5/24/2018,20180524,47.40000000000,Unstrat,B2/ Hypo,,1.23000000000,23.61,LOLA/CSMI,8019-7,,Ontario,159,Station 49,stn49,4,Ontario,2018,CSMI,50.00000000000,43.77060000000,-77.43830000000,,8019-7,49,B2/ Hypo,LOLA/CSMI,5/24/2018,47.40000000000,,,,45.40000000000,45.40000000000,45.40000000000,1.23000000000,9125,1.13110000000e+004,"(177,101)",177,101,-5.09748e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.190392,,5.190392,0,,177-101,5.11670000000,177,101,177-101,51.16700000000,10,9,
92,96,101,stn49_20180622_D_LG,stn49,6/22/2018,20180622,46.90000000000,Strat,2M-INT,"2, 6, 11, 18, 44.9",6.57000000000,23.58,LOLA/CSMI,8059-1,,Ontario,159,Station 49,stn49,4,Ontario,2018,CSMI,50.00000000000,43.77060000000,-77.43830000000,,8059-1,49,2M-INT,LOLA/CSMI,6/22/2018,46.90000000000,,Strat,"2, 6, 11, 18, 44.9",2.00000000000,11.00000000000,6.50000000000,6.57000000000,9125,1.13110000000e+004,"(177,101)",177,101,-5.09748e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.190392,,5.190392,0,,177-101,5.11670000000,177,101,177-101,51.16700000000,10,2,
93,97,102,stn49_20180622_D_LG,stn49,6/22/2018,20180622,46.90000000000,Strat,40M/ DCL,,5.04000000000,23.33,LOLA/CSMI,8059-5,,Ontario,159,Station 49,stn49,4,Ontario,2018,CSMI,50.00000000000,43.77060000000,-77.43830000000,,8059-5,49,40M/ DCL,LOLA/CSMI,6/22/2018,46.90000000000,,,,18.00000000000,18.00000000000,18.00000000000,5.04000000000,9125,1.13110000000e+004,"(177,101)",177,101,-5.09748e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.190392,,5.190392,0,,177-101,5.11670000000,177,101,177-101,51.16700000000,10,4,
94,98,103,stn49_20180622_D_LG,stn49,6/22/2018,20180622,46.90000000000,Strat,B2/ Hypo,,3.15000000000,23.39,LOLA/CSMI,8059-7,,Ontario,159,Station 49,stn49,4,Ontario,2018,CSMI,50.00000000000,43.77060000000,-77.43830000000,,8059-7,49,B2/ Hypo,LOLA/CSMI,6/22/2018,46.90000000000,,,,44.90000000000,44.90000000000,44.90000000000,3.15000000000,9125,1.13110000000e+004,"(177,101)",177,101,-5.09748e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.190392,,5.190392,0,,177-101,5.11670000000,177,101,177-101,51.16700000000,10,9,
1,1,1,stn29_20180521_D_LG,stn29,5/21/2018,20180521,29.00000000000,Unstrat,2M-INT,"2, 10, 15, 27",9.97000000000,24.31,LOLA/CSMI,8000-1,,Ontario,136,Station 29,stn29,2,Ontario,2018,CSMI,32.00000000000,43.81830000000,-78.87000000000,,8000-1,29,2M-INT,LOLA/CSMI,5/21/2018,29.00000000000,,Unstrat,"2, 10, 15, 27",2.00000000000,10.00000000000,6.00000000000,9.97000000000,3700,1.21900000000e+004,"(98,106)",98,106,-3.00057e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.259996,,5.259996,0,,98-106,3.01980000000,98,106,98-106,30.19800000000,10,2,
2,2,2,stn29_20180521_D_LG,stn29,5/21/2018,20180521,29.00000000000,Unstrat,B2/ Hypo,,7.26000000000,23.61,LOLA/CSMI,8000-7,,Ontario,136,Station 29,stn29,2,Ontario,2018,CSMI,32.00000000000,43.81830000000,-78.87000000000,,8000-7,29,B2/ Hypo,LOLA/CSMI,5/21/2018,29.00000000000,,,,27.00000000000,15.00000000000,21.00000000000,7.26000000000,3700,1.21900000000e+004,"(98,106)",98,106,-3.00057e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.259996,,5.259996,0,,98-106,3.01980000000,98,106,98-106,30.19800000000,10,7,
62,63,66,stn29_20180619_D_LG,stn29,6/19/2018,20180619,29.00000000000,Strat,2M-INT,"2, 4, 8, 13, 27",6.55000000000,24.36,LOLA/CSMI,8040-1,,Ontario,136,Station 29,stn29,2,Ontario,2018,CSMI,32.00000000000,43.81830000000,-78.87000000000,,8040-1,29,2M-INT,LOLA/CSMI,6/19/2018,29.00000000000,,Strat,"2, 4, 8, 13, 27",2.00000000000,8.00000000000,5.00000000000,6.55000000000,3700,1.21900000000e+004,"(98,106)",98,106,-3.00057e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.259996,,5.259996,0,,98-106,3.01980000000,98,106,98-106,30.19800000000,10,2,
63,64,67,stn29_20180619_D_LG,stn29,6/19/2018,20180619,29.00000000000,Strat,40M/ DCL,,5.77000000000,24.02,LOLA/CSMI,8040-5,,Ontario,136,Station 29,stn29,2,Ontario,2018,CSMI,32.00000000000,43.81830000000,-78.87000000000,,8040-5,29,40M/ DCL,LOLA/CSMI,6/19/2018,29.00000000000,,,,13.00000000000,13.00000000000,13.00000000000,5.77000000000,3700,1.21900000000e+004,"(98,106)",98,106,-3.00057e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.259996,,5.259996,0,,98-106,3.01980000000,98,106,98-106,30.19800000000,10,5,
64,65,68,stn29_20180619_D_LG,stn29,6/19/2018,20180619,29.00000000000,Strat,B2/ Hypo,,5.62000000000,23.83,LOLA/CSMI,8040-7,,Ontario,136,Station 29,stn29,2,Ontario,2018,CSMI,32.00000000000,43.81830000000,-78.87000000000,,8040-7,29,B2/ Hypo,LOLA/CSMI,6/19/2018,29.00000000000,,,,27.00000000000,27.00000000000,27.00000000000,5.62000000000,3700,1.21900000000e+004,"(98,106)",98,106,-3.00057e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.259996,,5.259996,0,,98-106,3.01980000000,98,106,98-106,30.19800000000,10,9,
121,125,132,stn29_20180726_D_LEII,stn29,7/26/2018,20180726,30.00000000000,no data,2M-INT,"2, 10, 17, 22, 28.7",12.90000000000,23.1,LOLA/CSMI,8155-1,,Ontario,136,Station 29,stn29,2,Ontario,2018,CSMI,32.00000000000,43.81830000000,-78.87000000000,,8155-1,0,2M-INT,LOLA/CSMI,7/26/2018,30.00000000000,,no data,"2, 10, 17, 28.7",2.00000000000,17.00000000000,9.50000000000,12.90000000000,3700,1.21900000000e+004,"(98,106)",98,106,-3.00057e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.259996,,5.259996,0,,98-106,3.01980000000,98,106,98-106,30.19800000000,10,4,
122,126,133,stn29_20180726_D_LEII,stn29,7/26/2018,20180726,62.00000000000,no data,B2/ Hypo,"2, 7, 12, 15, 22, 15, 59.6",8.11000000000,23,LOLA/CSMI,8155-7,,Ontario,136,Station 29,stn29,2,Ontario,2018,CSMI,32.00000000000,43.81830000000,-78.87000000000,,8155-7,0,B2/ Hypo,LOLA/CSMI,7/26/2018,62.00000000000,,no data,,28.70000000000,28.70000000000,28.70000000000,8.11000000000,3700,1.21900000000e+004,"(98,106)",98,106,-3.00057e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.259996,,5.259996,0,,98-106,3.01980000000,98,106,98-106,30.19800000000,10,10,
15,16,18,stn42_20180522_D_LG,stn42,5/22/2018,20180522,66.40000000000,Unstrat,2M-INT,"2, 10, 20, 33.2, 64.3",3.92000000000,23.08,LOLA/CSMI,8013-1,,Ontario,154,Station 42,stn42,3,Ontario,2018,CSMI,65.00000000000,43.83970000000,-78.03690000000,,8013-1,42,2M-INT,LOLA/CSMI,5/22/2018,66.40000000000,,Unstrat,"2, 10, 20, 33.2, 64.3",2.00000000000,20.00000000000,11.00000000000,3.92000000000,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,2,
16,17,19,stn42_20180522_D_LG,stn42,5/22/2018,20180522,66.40000000000,Unstrat,40M/ DCL,,2.63000000000,23.21,LOLA/CSMI,8013-5,,Ontario,154,Station 42,stn42,3,Ontario,2018,CSMI,65.00000000000,43.83970000000,-78.03690000000,,8013-5,42,40M/ DCL,LOLA/CSMI,5/22/2018,66.40000000000,,,,33.20000000000,33.20000000000,33.20000000000,2.63000000000,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,5,
17,18,20,stn42_20180522_D_LG,stn42,5/22/2018,20180522,66.40000000000,Unstrat,B2/ Hypo,,0.61000000000,23.08,LOLA/CSMI,8013-7,,Ontario,154,Station 42,stn42,3,Ontario,2018,CSMI,65.00000000000,43.83970000000,-78.03690000000,,8013-7,42,B2/ Hypo,LOLA/CSMI,5/22/2018,66.40000000000,,,,64.30000000000,64.30000000000,64.30000000000,0.61000000000,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,10,
77,80,85,stn42_20180620_D_LG,stn42,6/20/2018,20180620,66.45000000000,Strat,2M-INT,"2, 5, 11.2, 64.4",7.31000000000,23.71,LOLA/CSMI,8053-1,,Ontario,154,Station 42,stn42,3,Ontario,2018,CSMI,65.00000000000,43.83970000000,-78.03690000000,,8053-1,42,2M-INT,LOLA/CSMI,6/20/2018,66.45000000000,,Strat,"2, 5, 11.2, 64.4",2.00000000000,5.00000000000,3.50000000000,7.31000000000,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,1,
78,81,86,stn42_20180620_D_LG,stn42,6/20/2018,20180620,66.45000000000,Strat,40M/ DCL,,8.73000000000,23.87,LOLA/CSMI,8053-5,,Ontario,154,Station 42,stn42,3,Ontario,2018,CSMI,65.00000000000,43.83970000000,-78.03690000000,,8053-5,42,40M/ DCL,LOLA/CSMI,6/20/2018,66.45000000000,,,,11.20000000000,11.20000000000,11.20000000000,8.73000000000,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,2,
79,82,87,stn42_20180620_D_LG,stn42,6/20/2018,20180620,66.45000000000,Strat,B2/ Hypo,,6.42000000000,22.94,LOLA/CSMI,8053-7,,Ontario,154,Station 42,stn42,3,Ontario,2018,CSMI,65.00000000000,43.83970000000,-78.03690000000,,8053-7,42,B2/ Hypo,LOLA/CSMI,6/20/2018,66.45000000000,,,,64.40000000000,64.40000000000,64.40000000000,6.42000000000,6460,1.14830000000e+004,"(144,102)",144,102,-6.66654e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,5.040346,,5.040346,0,,144-102,6.68570000000,144,102,144-102,66.85700000000,10,10,
30,31,33,stn48_20180524_D_LG,stn48,5/24/2018,20180524,36.00000000000,Unstrat,2M-INT,"2, 10, 23, 34",3.32000000000,23.61,LOLA/CSMI,8018-1,,Ontario,158,Station 48,stn48,4,Ontario,2018,CSMI,53.00000000000,43.88000000000,-77.44000000000,,8018-1,48,2M-INT,LOLA/CSMI,5/24/2018,36.00000000000,,Unstrat,"2, 10, 23, 34",2.00000000000,23.00000000000,12.50000000000,3.32000000000,9025,1.26100000000e+004,"(176,108)",176,108,-3.52397e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.03568,,6.035680,0,,176-108,3.54320000000,176,108,176-108,35.43200000000,10,4,
31,32,34,stn48_20180524_D_LG,stn48,5/24/2018,20180524,36.00000000000,Unstrat,B2/ Hypo,,2.04000000000,23.82,LOLA/CSMI,8018-7,,Ontario,158,Station 48,stn48,4,Ontario,2018,CSMI,53.00000000000,43.88000000000,-77.44000000000,,8018-7,48,B2/ Hypo,LOLA/CSMI,5/24/2018,36.00000000000,,,,34.00000000000,34.00000000000,34.00000000000,2.04000000000,9025,1.26100000000e+004,"(176,108)",176,108,-3.52397e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.03568,,6.035680,0,,176-108,3.54320000000,176,108,176-108,35.43200000000,10,10,
89,93,98,stn48_20180622_D_LG,stn48,6/22/2018,20180622,36.20000000000,Strat,2M-INT,"2, 4, 11, 34.2",1.89000000000,23.67,LOLA/CSMI,8058-1,,Ontario,158,Station 48,stn48,4,Ontario,2018,CSMI,53.00000000000,43.88000000000,-77.44000000000,,8058-1,48,2M-INT,LOLA/CSMI,6/22/2018,36.20000000000,,Strat,"2, 4, 11, 34.2",2.00000000000,4.00000000000,3.00000000000,1.89000000000,9025,1.26100000000e+004,"(176,108)",176,108,-3.52397e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.03568,,6.035680,0,,176-108,3.54320000000,176,108,176-108,35.43200000000,10,1,
90,94,99,stn48_20180622_D_LG,stn48,6/22/2018,20180622,36.20000000000,Strat,40M/ DCL,,1.74000000000,23.69,LOLA/CSMI,8058-5,,Ontario,158,Station 48,stn48,4,Ontario,2018,CSMI,53.00000000000,43.88000000000,-77.44000000000,,8058-5,48,40M/ DCL,LOLA/CSMI,6/22/2018,36.20000000000,,,,11.00000000000,11.00000000000,11.00000000000,1.74000000000,9025,1.26100000000e+004,"(176,108)",176,108,-3.52397e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.03568,,6.035680,0,,176-108,3.54320000000,176,108,176-108,35.43200000000,10,4,
91,95,100,stn48_20180622_D_LG,stn48,6/22/2018,20180622,36.20000000000,Strat,B2/ Hypo,,1.38000000000,23.77,LOLA/CSMI,8058-7,,Ontario,158,Station 48,stn48,4,Ontario,2018,CSMI,53.00000000000,43.88000000000,-77.44000000000,,8058-7,48,B2/ Hypo,LOLA/CSMI,6/22/2018,36.20000000000,,,,34.20000000000,34.20000000000,34.20000000000,1.38000000000,9025,1.26100000000e+004,"(176,108)",176,108,-3.52397e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.03568,,6.035680,0,,176-108,3.54320000000,176,108,176-108,35.43200000000,10,10,
47,48,50,stn62_20180523_D_LG,stn62,5/23/2018,20180523,47.30000000000,Unstrat,2M-INT,"2, 5, 10, 23.7, 45.3",4.47000000000,23.14,LOLA/CSMI,8024-1,,Ontario,176,Station 62,stn62,5,Ontario,2018,CSMI,18.00000000000,43.88000000000,-76.99940000000,,8024-1,62,2M-INT,LOLA/CSMI,5/23/2018,47.30000000000,,Unstrat,"2, 5, 10, 23.7, 45.3",2.00000000000,10.00000000000,6.00000000000,4.47000000000,11756,1.28390000000e+004,"(209,110)",209,110,-1.16814e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.976048,,6.976048,0,,209-110,1.18730000000,209,110,209-110,11.87300000000,10,6,
48,49,51,stn62_20180523_D_LG,stn62,5/23/2018,20180523,47.30000000000,Unstrat,40M/ DCL,,2.58000000000,23.21,LOLA/CSMI,8024-5,,Ontario,176,Station 62,stn62,5,Ontario,2018,CSMI,18.00000000000,43.88000000000,-76.99940000000,,8024-5,62,40M/ DCL,LOLA/CSMI,5/23/2018,47.30000000000,,,,23.70000000000,23.70000000000,23.70000000000,2.58000000000,11756,1.28390000000e+004,"(209,110)",209,110,-1.16814e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.976048,,6.976048,0,,209-110,1.18730000000,209,110,209-110,11.87300000000,10,10,
49,50,52,stn62_20180523_D_LG,stn62,5/23/2018,20180523,47.30000000000,Unstrat,B2/ Hypo,,2.56000000000,23.4,LOLA/CSMI,8024-7,,Ontario,176,Station 62,stn62,5,Ontario,2018,CSMI,18.00000000000,43.88000000000,-76.99940000000,,8024-7,62,B2/ Hypo,LOLA/CSMI,5/23/2018,47.30000000000,,,,45.30000000000,45.30000000000,45.30000000000,2.56000000000,11756,1.28390000000e+004,"(209,110)",209,110,-1.16814e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.976048,,6.976048,0,,209-110,1.18730000000,209,110,209-110,11.87300000000,10,10,
106,110,115,stn62_20180621_D_LG,stn62,6/21/2018,20180621,46.50000000000,Strat,2M-INT,"2, 5, 7, 15, 44.5",3.98000000000,22.07,LOLA/CSMI,8064-1,,Ontario,176,Station 62,stn62,5,Ontario,2018,CSMI,18.00000000000,43.88000000000,-76.99940000000,,8064-1,62,2M-INT,LOLA/CSMI,6/21/2018,46.50000000000,,Strat,"2, 5, 7, 15, 44.5",2.00000000000,7.00000000000,4.50000000000,3.98000000000,11756,1.28390000000e+004,"(209,110)",209,110,-1.16814e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.976048,,6.976048,0,,209-110,1.18730000000,209,110,209-110,11.87300000000,10,4,
107,111,116,stn62_20180621_D_LG,stn62,6/21/2018,20180621,46.50000000000,Strat,40M/ DCL,,3.63000000000,22.76,LOLA/CSMI,8064-5,,Ontario,176,Station 62,stn62,5,Ontario,2018,CSMI,18.00000000000,43.88000000000,-76.99940000000,,8064-5,62,40M/ DCL,LOLA/CSMI,6/21/2018,46.50000000000,,,,15.00000000000,15.00000000000,15.00000000000,3.63000000000,11756,1.28390000000e+004,"(209,110)",209,110,-1.16814e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.976048,,6.976048,0,,209-110,1.18730000000,209,110,209-110,11.87300000000,10,10,
108,112,117,stn62_20180621_D_LG,stn62,6/21/2018,20180621,46.50000000000,Strat,B2/ Hypo,,1.35000000000,23.37,LOLA/CSMI,8064-7,,Ontario,176,Station 62,stn62,5,Ontario,2018,CSMI,18.00000000000,43.88000000000,-76.99940000000,,8064-7,62,B2/ Hypo,LOLA/CSMI,6/21/2018,46.50000000000,,,,44.50000000000,44.50000000000,44.50000000000,1.35000000000,11756,1.28390000000e+004,"(209,110)",209,110,-1.16814e+001,0,0,0.00000000000e+000,0,1.92000000000e-001,1.00000000000e-003,6.976048,,6.976048,0,,209-110,1.18730000000,209,110,209-110,11.87300000000,10,10,
