"t","TP_conc","TP_conc_ug_L","mass_settled_kg"
2754,5.61961445771193e-06,5.61961445771193,8465.44880391323
2755,5.61960161584809e-06,5.61960161584809,8465.42945878881
2756,5.61958879127574e-06,5.61958879127574,8465.41013971248
2757,5.6195759839716e-06,5.6195759839716,8465.39084664916
2758,5.61956319391241e-06,5.61956319391241,8465.37157956384
2759,5.61955042107495e-06,5.61955042107495,8465.35233842151
2760,5.61953766543604e-06,5.61953766543604,8465.33312318727
2761,5.61952492697251e-06,5.61952492697251,8465.31393382621
2762,5.61951220566125e-06,5.61951220566125,8465.29477030351
2763,5.61949950147914e-06,5.61949950147914,8465.27563258436
2764,5.61948681440314e-06,5.61948681440314,8465.25652063404
2765,5.6194741444102e-06,5.6194741444102,8465.23743441783
2766,5.61946149147733e-06,5.61946149147733,8465.21837390109
2767,5.61944885558156e-06,5.61944885558156,8465.19933904922
2768,5.61943623669993e-06,5.61943623669993,8465.18032982765
2769,5.61942363480955e-06,5.61942363480955,8465.16134620188
2770,5.61941104988754e-06,5.61941104988754,8465.14238813743
2771,5.61939848191104e-06,5.61939848191104,8465.12345559991
2772,5.61938593085724e-06,5.61938593085724,8465.10454855491
2773,5.61937339670335e-06,5.61937339670335,8465.08566696814
2774,5.61936087942663e-06,5.61936087942663,8465.06681080531
2775,5.61934837900433e-06,5.61934837900433,8465.04798003217
2776,5.61933589541378e-06,5.61933589541378,8465.02917461456
2777,5.6193234286323e-06,5.6193234286323,8465.01039451831
2778,5.61931097863726e-06,5.61931097863726,8464.99163970935
2779,5.61929854540606e-06,5.61929854540606,8464.97291015362
2780,5.61928612891613e-06,5.61928612891613,8464.95420581711
2781,5.61927372914492e-06,5.61927372914492,8464.93552666588
2782,5.61926134606993e-06,5.61926134606993,8464.916872666
2783,5.61924897966867e-06,5.61924897966867,8464.89824378361
2784,5.61923662991868e-06,5.61923662991868,8464.8796399849
2785,5.61922429679756e-06,5.61922429679756,8464.86106123608
2786,5.6192119802829e-06,5.6192119802829,8464.84250750343
2787,5.61919968035236e-06,5.61919968035236,8464.82397875326
2788,5.61918739698359e-06,5.61918739698359,8464.80547495194
2789,5.6191751301543e-06,5.6191751301543,8464.78699606586
2790,5.61916287984222e-06,5.61916287984222,8464.76854206149
2791,5.6191506460251e-06,5.6191506460251,8464.75011290532
2792,5.61913842868074e-06,5.61913842868074,8464.73170856388
2793,5.61912622778696e-06,5.61912622778696,8464.71332900378
2794,5.6191140433216e-06,5.6191140433216,8464.69497419164
2795,5.61910187526254e-06,5.61910187526254,8464.67664409413
2796,5.61908972358771e-06,5.61908972358771,8464.65833867799
2797,5.61907758827502e-06,5.61907758827502,8464.64005790996
2798,5.61906546930245e-06,5.61906546930245,8464.62180175688
2799,5.61905336664801e-06,5.61905336664801,8464.60357018559
2800,5.61904128028971e-06,5.61904128028971,8464.585363163
2801,5.61902921020561e-06,5.61902921020561,8464.56718065604
2802,5.61901715637381e-06,5.61901715637381,8464.54902263171
2803,5.61900511877241e-06,5.61900511877241,8464.53088905705
2804,5.61899309737957e-06,5.61899309737957,8464.51277989913
2805,5.61898109217346e-06,5.61898109217346,8464.49469512508
2806,5.61896910313228e-06,5.61896910313228,8464.47663470206
2807,5.61895713023426e-06,5.61895713023426,8464.45859859728
2808,5.61894517345768e-06,5.61894517345768,8464.44058677801
2809,5.61893323278082e-06,5.61893323278082,8464.42259921153
2810,5.61892130818201e-06,5.61892130818201,8464.4046358652
2811,5.61890939963959e-06,5.61890939963959,8464.38669670639
2812,5.61889750713195e-06,5.61889750713195,8464.36878170255
2813,5.6188856306375e-06,5.6188856306375,8464.35089082115
2814,5.61887377013466e-06,5.61887377013467,8464.33302402971
2815,5.61886192560192e-06,5.61886192560192,8464.31518129579
2816,5.61885009701777e-06,5.61885009701777,8464.29736258699
2817,5.61883828436073e-06,5.61883828436073,8464.27956787098
2818,5.61882648760936e-06,5.61882648760936,8464.26179711543
2819,5.61881470674224e-06,5.61881470674224,8464.24405028809
2820,5.61880294173798e-06,5.61880294173798,8464.22632735675
2821,5.61879119257522e-06,5.61879119257522,8464.20862828921
2822,5.61877945923264e-06,5.61877945923264,8464.19095305336
2823,5.61876774168893e-06,5.61876774168893,8464.1733016171
2824,5.61875603992282e-06,5.61875603992281,8464.15567394839
2825,5.61874435391305e-06,5.61874435391305,8464.13807001522
2826,5.61873268363843e-06,5.61873268363843,8464.12048978563
2827,5.61872102907776e-06,5.61872102907776,8464.10293322771
2828,5.61870939020988e-06,5.61870939020988,8464.08540030958
2829,5.61869776701366e-06,5.61869776701366,8464.06789099942
2830,5.61868615946799e-06,5.61868615946799,8464.05040526543
2831,5.61867456755182e-06,5.61867456755182,8464.03294307587
2832,5.61866299124409e-06,5.61866299124409,8464.01550439904
2833,5.61865143052378e-06,5.61865143052378,8463.99808920327
2834,5.61863988536991e-06,5.61863988536991,8463.98069745696
2835,5.61862835576151e-06,5.61862835576151,8463.96332912852
2836,5.61861684167766e-06,5.61861684167766,8463.94598418642
2837,5.61860534309744e-06,5.61860534309744,8463.92866259918
2838,5.61859386e-06,5.61859386,8463.91136433534
2839,5.61858239236447e-06,5.61858239236447,8463.8940893635
2840,5.61857094017004e-06,5.61857094017004,8463.87683765231
2841,5.61855950339591e-06,5.61855950339591,8463.85960917043
2842,5.61854808202133e-06,5.61854808202133,8463.8424038866
2843,5.61853667602555e-06,5.61853667602555,8463.82522176956
2844,5.61852528538788e-06,5.61852528538788,8463.80806278814
2845,5.61851391008763e-06,5.61851391008763,8463.79092691118
2846,5.61850255010415e-06,5.61850255010415,8463.77381410757
2847,5.61849120541681e-06,5.61849120541681,8463.75672434624
2848,5.61847987600502e-06,5.61847987600502,8463.73965759616
2849,5.61846856184821e-06,5.61846856184821,8463.72261382636
2850,5.61845726292584e-06,5.61845726292584,8463.70559300588
2851,5.6184459792174e-06,5.6184459792174,8463.68859510383
2852,5.6184347107024e-06,5.6184347107024,8463.67162008934
2853,5.61842345736039e-06,5.61842345736039,8463.6546679316
2854,5.61841221917092e-06,5.61841221917092,8463.63773859984
2855,5.61840099611361e-06,5.61840099611361,8463.62083206331
2856,5.61838978816807e-06,5.61838978816807,8463.60394829133
2857,5.61837859531396e-06,5.61837859531396,8463.58708725323
2858,5.61836741753096e-06,5.61836741753096,8463.57024891842
2859,5.61835625479877e-06,5.61835625479877,8463.55343325631
2860,5.61834510709713e-06,5.61834510709713,8463.53664023639
2861,5.61833397440579e-06,5.61833397440579,8463.51986982817
2862,5.61832285670456e-06,5.61832285670456,8463.50312200119
2863,5.61831175397323e-06,5.61831175397323,8463.48639672505
2864,5.61830066619167e-06,5.61830066619167,8463.46969396939
2865,5.61828959333973e-06,5.61828959333973,8463.45301370389
2866,5.61827853539732e-06,5.61827853539732,8463.43635589825
2867,5.61826749234435e-06,5.61826749234435,8463.41972052225
2868,5.61825646416079e-06,5.61825646416079,8463.40310754567
2869,5.6182454508266e-06,5.6182454508266,8463.38651693836
2870,5.6182344523218e-06,5.6182344523218,8463.36994867019
2871,5.61822346862642e-06,5.61822346862642,8463.3534027111
2872,5.61821249972051e-06,5.61821249972051,8463.33687903103
2873,5.61820154558416e-06,5.61820154558416,8463.32037759999
2874,5.61819060619749e-06,5.61819060619749,8463.30389838802
2875,5.61817968154063e-06,5.61817968154063,8463.28744136521
2876,5.61816877159376e-06,5.61816877159375,8463.27100650167
2877,5.61815787633705e-06,5.61815787633705,8463.25459376757
2878,5.61814699575074e-06,5.61814699575074,8463.23820313312
2879,5.61813612981507e-06,5.61813612981507,8463.22183456855
2880,5.61812527851031e-06,5.61812527851031,8463.20548804414
