recnum,date_time,Year,Longitude,Latitude,station_id,region,Agency,Program,I_Index,J_Index,K_Index,No_Layers,Sigma_layer_thickness,water_depth_m,TP_ugL,TP_mgL,sample_depth,Model_source
1084,9/17/2013,2013,-76.53,43.95,MainDuck,offshore,NYSDEC,BMP,234,111,1,10,3.6166,36.166,6.2,0.0062,0,LOTP
2510,9/17/2013,2013,-77.1,43.62,MidLake,offshore,NYSDEC,BMP,201,92,1,10,14.3968,143.968,6.3,0.0063,0,LOTP
307,9/18/2013,2013,-77.5715,43.2576,,nearshore,USGS,LONNS,174,8,1,10,1.0377,10.377,6.3,0.0063,0.5,LOTP
374,9/18/2013,2013,-77.5713,43.25774,buoy23,nearshore,SUNY,LTCZSS,174,9,1,10,1.2024,12.024,6.3,0.0063,0,LOTP
557,9/18/2013,2013,-77.56964,43.2666,buoy24,nearshore,SUNY,LTCZSS,174,12,1,10,1.664,16.64,6.3,0.0063,0,LOTP
561,9/18/2013,2013,-77.57052,43.26714,,nearshore,USGS,LONNS,174,12,1,10,1.664,16.64,6.3,0.0063,0.5,LOTP
1178,9/18/2013,2013,-77.89393,43.37652,,offshore,USGS,LONNS,154,63,8,10,3.9879,39.879,7,0.007,30,LOTP
1186,9/18/2013,2013,-77.89393,43.37652,LO 30m,offshore,SUNY,LTCZSS,154,63,1,10,3.9879,39.879,7,0.007,0,LOTP
2010,9/18/2013,2013,-77.89707,43.42514,,offshore,USGS,LONNS,153,74,9,10,11.6672,116.672,7,0.007,100,LOTP
2019,9/18/2013,2013,-77.89707,43.42514,LO 100m,offshore,SUNY,LTCZSS,153,74,1,10,11.6672,116.672,7,0.007,0,LOTP
186,9/23/2013,2013,-76.289,43.95,CBL,nearshore,NYSDEC,BMP,247,109,1,6,1.053,6.318,9.3,0.0093,0,LOTP
246,9/23/2013,2013,-76.374,43.925,GIL,nearshore,NYSDEC,BMP,242,108,1,9,0.97056,8.735,5.9,0.0059,0,LOTP
394,9/24/2013,2013,-79.0052,43.2972,ON22N,nearshore,USEPA,GLNPO,74,64,1,10,1.2192,12.192,12.1,0.0121,0,LOEM
518,9/24/2013,2013,-79.139,43.297,NWL,nearshore,NYSDEC,BMP,64,73,1,10,1.5574,15.574,10.7,0.0107,0,LOEM
268,9/26/2013,2013,-76.961,43.289,SOL,nearshore,NYSDEC,BMP,208,51,1,9,1.0261,9.235,10.6,0.0106,0,LOTP
500,9/30/2013,2013,-76.221,43.657,SPL,nearshore,NYSDEC,BMP,247,90,1,10,1.5293,15.293,8.7,0.0087,0,LOTP
269,10/8/2013,2013,-76.961,43.289,SOL,nearshore,NYSDEC,BMP,208,51,1,9,1.0261,9.235,7.6,0.0076,0,LOTP
187,10/9/2013,2013,-76.289,43.95,CBL,nearshore,NYSDEC,BMP,247,109,1,6,1.053,6.318,7.6,0.0076,0,LOTP
247,10/9/2013,2013,-76.374,43.925,GIL,nearshore,NYSDEC,BMP,242,108,1,9,0.97056,8.735,6.9,0.0069,0,LOTP
2949,11/5/2013,2013,-77.31,43.47,SPO,offshore,NYSDEC,BMP,188,80,1,10,20.1881,201.881,6.95,0.00695,0,LOTP
349,4/9/2018,2018,-79.271633,43.225117,,nearshore,USEPA,GLNPO,52,67,1,10,1.1713,11.713,5.133,0.005133,0,LOEM
1251,4/9/2018,2018,-79.417167,43.583333,,offshore,USEPA,GLNPO,57,102,1,10,4.7652,47.652,3.725,0.003725,0,LOEM
1900,4/9/2018,2018,-79.352,43.503,ON12,offshore,USEPA,GLNPO,58,94,1,10,10.6864,106.864,2.764,0.002764,2,LOEM
1901,4/9/2018,2018,-79.352,43.503,ON12,offshore,USEPA,GLNPO,58,94,5,10,10.6864,106.864,3.471,0.003471,51.7,LOEM
1902,4/9/2018,2018,-79.352,43.503,ON12,offshore,USEPA,GLNPO,58,94,9,10,10.6864,106.864,4.003,0.004003,93.4,LOEM
1903,4/9/2018,2018,-79.352,43.503,ON12,offshore,USEPA,GLNPO,58,94,1,10,10.6864,106.864,2.669,0.002669,0,LOEM
1918,4/9/2018,2018,-79.353783,43.503483,,offshore,USEPA,GLNPO,58,94,1,10,10.6864,106.864,3.04,0.00304,0,LOEM
1919,4/9/2018,2018,-79.353783,43.503483,,offshore,USEPA,GLNPO,58,94,1,10,10.6864,106.864,2.764,0.002764,2,LOEM
1920,4/9/2018,2018,-79.353783,43.503483,,offshore,USEPA,GLNPO,58,94,5,10,10.6864,106.864,3.471,0.003471,51.7,LOEM
1921,4/9/2018,2018,-79.353783,43.503483,,offshore,USEPA,GLNPO,58,94,9,10,10.6864,106.864,4.003,0.004003,93.4,LOEM
1922,4/9/2018,2018,-79.353783,43.503483,,offshore,USEPA,GLNPO,58,94,1,10,10.6864,106.864,2.669,0.002669,0,LOEM
2266,4/9/2018,2018,-79.08,43.516,ON25,offshore,USEPA,GLNPO,77,89,1,10,13.8518,138.518,4.197,0.004197,2,LOEM
2267,4/9/2018,2018,-79.08,43.516,ON25,offshore,USEPA,GLNPO,77,89,5,10,13.8518,138.518,3.271,0.003271,67.3,LOEM
2268,4/9/2018,2018,-79.08,43.516,ON25,offshore,USEPA,GLNPO,77,89,10,10,13.8518,138.518,3.502,0.003502,124.6,LOEM
2269,4/9/2018,2018,-79.08,43.516,ON25,offshore,USEPA,GLNPO,77,89,10,10,13.8518,138.518,3.575,0.003575,132.6,LOEM
2285,4/9/2018,2018,-79.080083,43.51655,,offshore,ECCC,ECCC,77,89,1,10,13.8518,138.518,4.929,0.004929,0,LOEM
2286,4/9/2018,2018,-79.080083,43.51655,,offshore,ECCC,ECCC,77,89,1,10,13.8518,138.518,4.197,0.004197,2,LOEM
2287,4/9/2018,2018,-79.080083,43.51655,,offshore,ECCC,ECCC,77,89,5,10,13.8518,138.518,3.271,0.003271,67.3,LOEM
2288,4/9/2018,2018,-79.080083,43.51655,,offshore,ECCC,ECCC,77,89,9,10,13.8518,138.518,3.502,0.003502,124.6,LOEM
2289,4/9/2018,2018,-79.080083,43.51655,,offshore,ECCC,ECCC,77,89,10,10,13.8518,138.518,3.575,0.003575,132.6,LOEM
221,4/10/2018,2018,-78.049783,43.949917,,nearshore,USEPA,GLNPO,143,108,1,8,1.033,8.264,3.23,0.00323,0,LOEM
563,4/10/2018,2018,-78.999667,43.318267,,nearshore,USEPA,GLNPO,75,71,1,10,1.6675,16.675,6.626,0.006626,0,LOEM
773,4/10/2018,2018,-77.989333,43.383517,,nearshore,USEPA,GLNPO,148,61,1,10,2.1032,21.032,7.63,0.00763,0,LOEM
905,4/10/2018,2018,-78.871167,43.81915,,offshore,USEPA,GLNPO,98,106,1,10,3.0198,30.198,3.183,0.003183,0,LOEM
950,4/10/2018,2018,-77.31,43.3,SPN,offshore,NYSDEC,BMP,188,47,1,10,3.2923,32.923,7.3,0.0073,0,LOTP
1226,4/10/2018,2018,-77.15785,43.7864,,offshore,USEPA,GLNPO,197,104,1,10,4.659,46.59,2.7,0.0027,0,LOTP
1328,4/10/2018,2018,-77.438,43.772,ON49,offshore,USEPA,GLNPO,177,102,1,10,5.3521,53.521,3.286,0.003286,2,LOTP
1329,4/10/2018,2018,-77.438,43.772,ON49,offshore,USEPA,GLNPO,177,102,5,10,5.3521,53.521,4.605,0.004605,23.1,LOTP
1330,4/10/2018,2018,-77.438,43.772,ON49,offshore,USEPA,GLNPO,177,102,7,10,5.3521,53.521,4.601,0.004601,36.5,LOTP
1331,4/10/2018,2018,-77.438,43.772,ON49,offshore,USEPA,GLNPO,177,102,9,10,5.3521,53.521,3.439,0.003439,44.2,LOTP
1343,4/10/2018,2018,-77.43795,43.772217,,offshore,USEPA,GLNPO,177,102,1,10,5.3521,53.521,5.106,0.005106,0,LOTP
1344,4/10/2018,2018,-77.43795,43.772217,,offshore,USEPA,GLNPO,177,102,1,10,5.3521,53.521,3.286,0.003286,2,LOTP
1345,4/10/2018,2018,-77.43795,43.772217,,offshore,USEPA,GLNPO,177,102,5,10,5.3521,53.521,4.605,0.004605,23.1,LOTP
1346,4/10/2018,2018,-77.43795,43.772217,,offshore,USEPA,GLNPO,177,102,7,10,5.3521,53.521,4.601,0.004601,36.5,LOTP
1347,4/10/2018,2018,-77.43795,43.772217,,offshore,USEPA,GLNPO,177,102,9,10,5.3521,53.521,3.439,0.003439,44.2,LOTP
1402,4/10/2018,2018,-78.73015,43.374733,,offshore,USEPA,GLNPO,97,71,1,10,6.0335,60.335,5.103,0.005103,0,LOEM
2117,4/10/2018,2018,-78.026833,43.716633,ON41,offshore,USEPA,GLNPO,145,94,1,10,13.1193,131.193,3.767,0.003767,2.1,LOEM
2118,4/10/2018,2018,-78.026833,43.716633,ON41,offshore,USEPA,GLNPO,145,94,5,10,13.1193,131.193,3.663,0.003663,63.8,LOEM
2119,4/10/2018,2018,-78.026833,43.716633,ON41,offshore,USEPA,GLNPO,145,94,9,10,13.1193,131.193,4.06,0.00406,117.6,LOEM
2120,4/10/2018,2018,-78.026833,43.716633,ON41,offshore,USEPA,GLNPO,145,94,10,10,13.1193,131.193,2.879,0.002879,125.6,LOEM
2155,4/10/2018,2018,-78.026583,43.717,,offshore,USEPA,GLNPO,145,94,1,10,13.1193,131.193,4.223,0.004223,0,LOEM
2156,4/10/2018,2018,-78.026583,43.717,,offshore,USEPA,GLNPO,145,94,1,10,13.1193,131.193,3.767,0.003767,2.1,LOEM
2157,4/10/2018,2018,-78.026583,43.717,,offshore,USEPA,GLNPO,145,94,5,10,13.1193,131.193,3.663,0.003663,63.8,LOEM
2158,4/10/2018,2018,-78.026583,43.717,,offshore,USEPA,GLNPO,145,94,9,10,13.1193,131.193,4.06,0.00406,117.6,LOEM
2159,4/10/2018,2018,-78.026583,43.717,,offshore,USEPA,GLNPO,145,94,10,10,13.1193,131.193,2.879,0.002879,125.6,LOEM
2207,4/10/2018,2018,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,1,10,13.6241,136.24,3.348,0.003348,2,LOEM
2208,4/10/2018,2018,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,1,10,13.6241,136.24,3.232,0.003232,5,LOEM
2209,4/10/2018,2018,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,1,10,13.6241,136.24,4.988,0.004988,10,LOEM
2210,4/10/2018,2018,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,2,10,13.6241,136.24,2.873,0.002873,20,LOEM
2211,4/10/2018,2018,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,3,10,13.6241,136.24,4.248,0.004248,30,LOEM
2212,4/10/2018,2018,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,3,10,13.6241,136.24,3.526,0.003526,40,LOEM
2213,4/10/2018,2018,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,4,10,13.6241,136.24,3.385,0.003385,50,LOEM
2214,4/10/2018,2018,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,8,10,13.6241,136.24,3.437,0.003437,100.1,LOEM
2215,4/10/2018,2018,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,10,10,13.6241,136.24,3.771,0.003771,126.7,LOEM
2216,4/10/2018,2018,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,10,10,13.6241,136.24,3.246,0.003246,134.5,LOEM
2300,4/10/2018,2018,-78.8019,43.594518,,offshore,USEPA,GLNPO,97,90,1,10,13.8647,138.647,2.961,0.002961,0,LOEM
2301,4/10/2018,2018,-78.8019,43.594518,,offshore,USEPA,GLNPO,97,90,1,10,13.8647,138.647,3.348,0.003348,2,LOEM
2302,4/10/2018,2018,-78.8019,43.594518,,offshore,USEPA,GLNPO,97,90,1,10,13.8647,138.647,3.232,0.003232,5,LOEM
2303,4/10/2018,2018,-78.8019,43.594518,,offshore,USEPA,GLNPO,97,90,1,10,13.8647,138.647,2.757,0.002757,10,LOEM
2304,4/10/2018,2018,-78.8019,43.594518,,offshore,USEPA,GLNPO,97,90,2,10,13.8647,138.647,2.873,0.002873,20,LOEM
2305,4/10/2018,2018,-78.8019,43.594518,,offshore,USEPA,GLNPO,97,90,3,10,13.8647,138.647,4.248,0.004248,30,LOEM
2306,4/10/2018,2018,-78.8019,43.594518,,offshore,USEPA,GLNPO,97,90,3,10,13.8647,138.647,3.526,0.003526,40,LOEM
2307,4/10/2018,2018,-78.8019,43.594518,,offshore,USEPA,GLNPO,97,90,4,10,13.8647,138.647,3.385,0.003385,50,LOEM
2308,4/10/2018,2018,-78.8019,43.594518,,offshore,USEPA,GLNPO,97,90,8,10,13.8647,138.647,3.437,0.003437,100.1,LOEM
2309,4/10/2018,2018,-78.8019,43.594518,,offshore,USEPA,GLNPO,97,90,10,10,13.8647,138.647,3.771,0.003771,126.7,LOEM
2310,4/10/2018,2018,-78.8019,43.594518,,offshore,USEPA,GLNPO,97,90,10,10,13.8647,138.647,3.246,0.003246,134.5,LOEM
2950,4/10/2018,2018,-77.31,43.47,SPO,offshore,NYSDEC,BMP,188,80,1,10,20.1881,201.881,6.6,0.0066,0,LOTP
874,4/11/2018,2018,-76.9976,43.845667,,nearshore,USEPA,GLNPO,209,108,1,10,2.7385,27.385,3.685,0.003685,0,LOTP
1005,4/11/2018,2018,-76.734483,43.886383,,offshore,USEPA,GLNPO,223,108,1,10,3.4369,34.369,3.273,0.003273,0,LOTP
1071,4/11/2018,2018,-76.287483,43.633117,,offshore,USEPA,GLNPO,244,89,1,10,3.5416,35.416,5.394,0.005394,0,LOTP
1730,4/11/2018,2018,-77.0155,43.731183,ON63,offshore,USEPA,GLNPO,207,100,1,10,8.9568,89.568,3.886,0.003886,2,LOTP
1731,4/11/2018,2018,-77.0155,43.731183,ON63,offshore,USEPA,GLNPO,207,100,5,10,8.9568,89.568,3.964,0.003964,43,LOTP
1732,4/11/2018,2018,-77.0155,43.731183,ON63,offshore,USEPA,GLNPO,207,100,9,10,8.9568,89.568,3.831,0.003831,76.4,LOTP
1733,4/11/2018,2018,-77.0155,43.731183,ON63,offshore,USEPA,GLNPO,207,100,10,10,8.9568,89.568,3.6,0.0036,83.9,LOTP
1767,4/11/2018,2018,-77.0176,43.73185,,offshore,USEPA,GLNPO,207,100,1,10,8.9568,89.568,4.729,0.004729,0,LOTP
1768,4/11/2018,2018,-77.0176,43.73185,,offshore,USEPA,GLNPO,207,100,1,10,8.9568,89.568,3.886,0.003886,2,LOTP
1769,4/11/2018,2018,-77.0176,43.73185,,offshore,USEPA,GLNPO,207,100,5,10,8.9568,89.568,3.964,0.003964,43,LOTP
1770,4/11/2018,2018,-77.0176,43.73185,,offshore,USEPA,GLNPO,207,100,9,10,8.9568,89.568,3.831,0.003831,76.4,LOTP
1771,4/11/2018,2018,-77.0176,43.73185,,offshore,USEPA,GLNPO,207,100,10,10,8.9568,89.568,3.6,0.0036,83.9,LOTP
2490,4/11/2018,2018,-77.2,43.58,ON60,offshore,USEPA,GLNPO,194,89,1,10,14.3209,143.209,3.789,0.003789,2.3,LOTP
2491,4/11/2018,2018,-77.2,43.58,ON60,offshore,USEPA,GLNPO,194,89,6,10,14.3209,143.209,3.473,0.003473,75.5,LOTP
2492,4/11/2018,2018,-77.2,43.58,ON60,offshore,USEPA,GLNPO,194,89,10,10,14.3209,143.209,3.563,0.003563,141,LOTP
2493,4/11/2018,2018,-77.2,43.58,ON60,offshore,USEPA,GLNPO,194,89,10,10,14.3209,143.209,5.114,0.005114,149,LOTP
2614,4/11/2018,2018,-77.195905,43.577652,,offshore,USEPA,GLNPO,194,88,1,10,15.3846,153.846,4.535,0.004535,0,LOTP
2615,4/11/2018,2018,-77.195905,43.577652,,offshore,USEPA,GLNPO,194,88,1,10,15.3846,153.846,3.789,0.003789,2.3,LOTP
2616,4/11/2018,2018,-77.195905,43.577652,,offshore,USEPA,GLNPO,194,88,5,10,15.3846,153.846,3.473,0.003473,75.5,LOTP
2617,4/11/2018,2018,-77.195905,43.577652,,offshore,USEPA,GLNPO,194,88,10,10,15.3846,153.846,3.563,0.003563,141,LOTP
2618,4/11/2018,2018,-77.195905,43.577652,,offshore,USEPA,GLNPO,194,88,10,10,15.3846,153.846,5.114,0.005114,149,LOTP
2833,4/11/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,5.566,0.005566,2.1,LOTP
2834,4/11/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,5.261,0.005261,5.1,LOTP
2835,4/11/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,5.989,0.005989,10,LOTP
2836,4/11/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,2,10,19.53,195.3,5.118,0.005118,20,LOTP
2837,4/11/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,2,10,19.53,195.3,4.408,0.004408,30,LOTP
2838,4/11/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,3,10,19.53,195.3,4.215,0.004215,40,LOTP
2839,4/11/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,3,10,19.53,195.3,4.425,0.004425,50,LOTP
2840,4/11/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,6,10,19.53,195.3,4.054,0.004054,100,LOTP
2841,4/11/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,10,10,19.53,195.3,3.782,0.003782,179,LOTP
2842,4/11/2018,2018,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,10,10,19.53,195.3,4.957,0.004957,187,LOTP
2903,4/11/2018,2018,-77.44155,43.443817,,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,3.712,0.003712,0,LOTP
2904,4/11/2018,2018,-77.44155,43.443817,,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,5.566,0.005566,2.1,LOTP
2905,4/11/2018,2018,-77.44155,43.443817,,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,5.261,0.005261,5.1,LOTP
2906,4/11/2018,2018,-77.44155,43.443817,,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,3.330025,0.003330025,10,LOTP
2907,4/11/2018,2018,-77.44155,43.443817,,offshore,USEPA,GLNPO,180,78,2,10,19.53,195.3,5.118,0.005118,20,LOTP
2908,4/11/2018,2018,-77.44155,43.443817,,offshore,USEPA,GLNPO,180,78,2,10,19.53,195.3,4.408,0.004408,30,LOTP
2909,4/11/2018,2018,-77.44155,43.443817,,offshore,USEPA,GLNPO,180,78,3,10,19.53,195.3,4.215,0.004215,40,LOTP
2910,4/11/2018,2018,-77.44155,43.443817,,offshore,USEPA,GLNPO,180,78,3,10,19.53,195.3,4.425,0.004425,50,LOTP
2911,4/11/2018,2018,-77.44155,43.443817,,offshore,USEPA,GLNPO,180,78,6,10,19.53,195.3,4.054,0.004054,100,LOTP
2912,4/11/2018,2018,-77.44155,43.443817,,offshore,USEPA,GLNPO,180,78,10,10,19.53,195.3,3.782,0.003782,179,LOTP
2913,4/11/2018,2018,-77.44155,43.443817,,offshore,USEPA,GLNPO,180,78,10,10,19.53,195.3,4.957,0.004957,187,LOTP
2944,4/11/2018,2018,-76.785772,43.574018,,offshore,USEPA,GLNPO,218,88,1,10,19.954,199.54,4.097,0.004097,0,LOTP
1085,4/12/2018,2018,-76.53,43.95,MainDuck,offshore,NYSDEC,BMP,234,111,1,10,3.6166,36.166,6.65,0.00665,0,LOTP
2511,4/21/2018,2018,-77.1,43.62,MidLake,offshore,NYSDEC,BMP,201,92,1,10,14.3968,143.968,5.8,0.0058,0,LOTP
2792,4/21/2018,2018,-78.12,43.58,OOO,offshore,NYSDEC,BMP,140,84,1,10,18.8445,188.445,7.75,0.00775,0,LOEM
1444,4/24/2018,2018,-78.12,43.41,OON,offshore,NYSDEC,BMP,140,70,1,10,6.2329,62.329,10.6,0.0106,0,LOEM
852,5/3/2018,2018,-76.4077,44.0822,78,nearshore,GLWQA,CSMI,242,119,1,10,2.4594,24.594,4.5,0.0045,0,LOTP
270,5/9/2018,2018,-76.961,43.289,SOL,nearshore,NYSDEC,BMP,208,51,1,9,1.0261,9.235,8.8,0.0088,0,LOTP
188,5/11/2018,2018,-76.289,43.95,CBL,nearshore,NYSDEC,BMP,247,109,1,6,1.053,6.318,6,0.006,0,LOTP
248,5/11/2018,2018,-76.374,43.925,GIL,nearshore,NYSDEC,BMP,242,108,1,9,0.97056,8.735,6.6,0.0066,0,LOTP
395,5/14/2018,2018,-79.0052,43.2972,ON22N,nearshore,USEPA,GLNPO,74,64,1,10,1.2192,12.192,6.8,0.0068,0,LOEM
519,5/14/2018,2018,-79.139,43.297,NWL,nearshore,NYSDEC,BMP,64,73,1,10,1.5574,15.574,6.7,0.0067,0,LOEM
291,5/15/2018,2018,-78.192,43.382,OOL,nearshore,NYSDEC,BMP,136,55,1,10,1.0365,10.365,7.9,0.0079,0,LOEM
271,5/21/2018,2018,-76.961,43.289,SOL,nearshore,NYSDEC,BMP,208,51,1,9,1.0261,9.235,5.5,0.0055,0,LOTP
396,5/21/2018,2018,-79.0052,43.2972,ON22N,nearshore,USEPA,GLNPO,74,64,1,10,1.2192,12.192,8.7,0.0087,0,LOEM
520,5/21/2018,2018,-79.139,43.297,NWL,nearshore,NYSDEC,BMP,64,73,1,10,1.5574,15.574,13.5,0.0135,0,LOEM
881,5/21/2018,2018,-78.87,43.8183,,offshore,GLWQA,LOLA,98,106,2,10,3.0198,30.198,9.97,0.00997,6,LOEM
882,5/21/2018,2018,-78.87,43.8183,,offshore,GLWQA,LOLA,98,106,7,10,3.0198,30.198,7.26,0.00726,21,LOEM
902,5/21/2018,2018,-78.871,43.819,ON29N,offshore,USEPA,GLNPO,98,106,2,10,3.0198,30.198,7.9,0.0079,2,LOEM
903,5/21/2018,2018,-78.871,43.819,ON29N,offshore,USEPA,GLNPO,98,106,10,10,3.0198,30.198,5.2,0.0052,27,LOEM
908,5/21/2018,2018,-78.73,43.3599,35,offshore,GLWQA,CSMI,96,67,1,10,3.0324,30.324,6.5,0.0065,2,LOEM
909,5/21/2018,2018,-78.73,43.3599,35,offshore,GLWQA,CSMI,96,67,9,10,3.0324,30.324,5.7,0.0057,26.5,LOEM
933,5/21/2018,2018,-78.72917,43.36222,,offshore,ECCC,ECCC,96,67,1,10,3.0324,30.324,6.5,0.0065,2,LOEM
934,5/21/2018,2018,-78.72917,43.36222,,offshore,ECCC,ECCC,96,67,9,10,3.0324,30.324,5.7,0.0057,26.5,LOEM
942,5/21/2018,2018,-78.87361,43.81944,,offshore,ECCC,ECCC,97,106,1,10,3.1493,31.493,7.9,0.0079,2,LOEM
943,5/21/2018,2018,-78.87361,43.81944,,offshore,ECCC,ECCC,97,106,9,10,3.1493,31.493,5.2,0.0052,27,LOEM
1438,5/21/2018,2018,-78.86028,43.77639,,offshore,ECCC,ECCC,97,103,1,10,6.2233,62.233,6.2,0.0062,2,LOEM
1439,5/21/2018,2018,-78.86028,43.77639,,offshore,ECCC,ECCC,97,103,5,10,6.2233,62.233,4.4,0.0044,30,LOEM
1440,5/21/2018,2018,-78.86028,43.77639,,offshore,ECCC,ECCC,97,103,10,10,6.2233,62.233,4,0.004,59.7,LOEM
1463,5/21/2018,2018,-78.8533,43.775,,offshore,ECCC,ECCC,98,103,2,10,6.2993,62.993,7.31,0.00731,11,LOEM
1464,5/21/2018,2018,-78.8533,43.775,,offshore,ECCC,ECCC,98,103,5,10,6.2993,62.993,8.87,0.00887,30,LOEM
1465,5/21/2018,2018,-78.8533,43.775,,offshore,ECCC,ECCC,98,103,10,10,6.2993,62.993,7.16,0.00716,59.7,LOEM
1473,5/21/2018,2018,-78.8531,43.7751,28,offshore,GLWQA,CSMI,98,103,1,10,6.2993,62.993,6.2,0.0062,2,LOEM
1474,5/21/2018,2018,-78.8531,43.7751,28,offshore,GLWQA,CSMI,98,103,5,10,6.2993,62.993,4.4,0.0044,30,LOEM
1475,5/21/2018,2018,-78.8531,43.7751,28,offshore,GLWQA,CSMI,98,103,10,10,6.2993,62.993,4,0.004,59.7,LOEM
1818,5/21/2018,2018,-78.95629,43.70321,PSN 27,offshore,ECCC,GLSP,90,101,1,10,9.54,95.4,5.6,0.0056,2,LOEM
1819,5/21/2018,2018,-78.95629,43.70321,PSN 27,offshore,ECCC,GLSP,90,101,6,10,9.54,95.4,4.8,0.0048,50.7,LOEM
1820,5/21/2018,2018,-78.95629,43.70321,PSN 27,offshore,ECCC,GLSP,90,101,10,10,9.54,95.4,4.9,0.0049,99.3,LOEM
1849,5/21/2018,2018,-78.82722,43.68639,,offshore,ECCC,ECCC,98,97,1,10,10.6437,106.437,5.6,0.0056,2,LOEM
1850,5/21/2018,2018,-78.82722,43.68639,,offshore,ECCC,ECCC,98,97,5,10,10.6437,106.437,4.8,0.0048,50.7,LOEM
1851,5/21/2018,2018,-78.82722,43.68639,,offshore,ECCC,ECCC,98,97,10,10,10.6437,106.437,4.9,0.0049,99.3,LOEM
1852,5/21/2018,2018,-78.83,43.69,,offshore,GLWQA,LOLA,98,97,2,10,10.6437,106.437,6.06,0.00606,11,LOEM
1853,5/21/2018,2018,-78.83,43.69,,offshore,GLWQA,LOLA,98,97,5,10,10.6437,106.437,6.46,0.00646,50.7,LOEM
1854,5/21/2018,2018,-78.83,43.69,,offshore,GLWQA,LOLA,98,97,10,10,10.6437,106.437,8.73,0.00873,99.3,LOEM
2217,5/21/2018,2018,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,1,10,13.6241,136.24,5.5,0.0055,2,LOEM
2218,5/21/2018,2018,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,5,10,13.6241,136.24,4.6,0.0046,67.9,LOEM
2219,5/21/2018,2018,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,10,10,13.6241,136.24,4.9,0.0049,133.7,LOEM
2235,5/21/2018,2018,-78.81417,43.59694,,offshore,ECCC,ECCC,97,91,1,10,13.6241,136.241,5.5,0.0055,2,LOEM
2236,5/21/2018,2018,-78.81417,43.59694,,offshore,ECCC,ECCC,97,91,5,10,13.6241,136.241,4.6,0.0046,67.9,LOEM
2237,5/21/2018,2018,-78.81417,43.59694,,offshore,ECCC,ECCC,97,91,10,10,13.6241,136.241,4.9,0.0049,133.7,LOEM
2335,5/21/2018,2018,-78.8144,43.5964,,offshore,GLWQA,LOLA,97,90,1,10,13.8647,138.647,7.45,0.00745,11,LOEM
2336,5/21/2018,2018,-78.8144,43.5964,,offshore,GLWQA,LOLA,97,90,5,10,13.8647,138.647,6.59,0.00659,67.9,LOEM
2337,5/21/2018,2018,-78.8144,43.5964,,offshore,GLWQA,LOLA,97,90,10,10,13.8647,138.647,6.3,0.0063,133.7,LOEM
2381,5/21/2018,2018,-78.7594,43.4611,,offshore,ECCC,ECCC,97,79,1,10,14.1192,141.192,7.54,0.00754,6,LOEM
2382,5/21/2018,2018,-78.7594,43.4611,,offshore,ECCC,ECCC,97,79,6,10,14.1192,141.192,5.96,0.00596,75.3,LOEM
2383,5/21/2018,2018,-78.7594,43.4611,,offshore,ECCC,ECCC,97,79,10,10,14.1192,141.192,5.47,0.00547,133.5,LOEM
2387,5/21/2018,2018,-78.7586,43.4613,34,offshore,GLWQA,CSMI,97,79,1,10,14.1192,141.192,5.1,0.0051,2,LOEM
2388,5/21/2018,2018,-78.7586,43.4613,34,offshore,GLWQA,CSMI,97,79,1,10,14.1192,141.192,10,0.01,2,LOEM
2389,5/21/2018,2018,-78.7586,43.4613,34,offshore,GLWQA,CSMI,97,79,6,10,14.1192,141.192,4.7,0.0047,75.3,LOEM
