"interval_number","vel1","vel2","vel3"
820,0.0884234371603072,0.0883681406982679,0.0374371616639869
821,0.0852331133474119,0.0915500069234575,0.0519102823354828
822,0.0680913974588159,0.0777802044019032,0.0522435954115497
823,0.0642558264056838,0.0823994197908243,0.0541669596368093
824,0.0740984455212028,0.0917847529644658,0.0616449006364981
825,0.0862667805129762,0.102205977201581,0.0598350205987824
826,0.0860804311404075,0.107607015007656,0.0422488497749385
827,0.0896463361003182,0.106015511705766,0.0340800044849323
828,0.0816002318759975,0.0981612294514882,0.0410842836839887
829,0.0951670560996607,0.113661151271132,0.0512166717213125
830,0.124748372341949,0.149813157100147,0.0710357910527901
831,0.138352324523904,0.171022874817816,0.0742328822339294
832,0.133251630260393,0.170127096171364,0.0659695657036967
833,0.142586047348959,0.175923564406275,0.0657805536976402
834,0.151109961455886,0.186310322586753,0.0645795451353932
835,0.147560120874107,0.184530386243859,0.0771017144778041
836,0.149547906672775,0.188199937766925,0.0942969427198856
837,0.142563786910922,0.190335016096012,0.100803970205836
838,0.124806775155358,0.176557269123941,0.0976030513548199
839,0.128573764845358,0.167269703964043,0.0965622963152358
840,0.136262780082558,0.166777720085781,0.105049321433662
841,0.126067306860431,0.158410412073723,0.101235601681567
842,0.0992509847813105,0.135449165065738,0.0910961672878196
843,0.0877935321911654,0.134456670278272,0.0799138200008848
844,0.0800272863216673,0.122600118468331,0.069476425453631
845,0.0792006411616572,0.105155286905367,0.0442746357872953
846,0.0748869711572759,0.0913138392567299,0.0122617049816351
847,0.0584958610972766,0.0727915242065552,-0.00931494752746044
848,0.0395271358103414,0.047848449947288,-0.00830741969851174
849,0.0235477381719268,0.0269804948183184,-0.00737191707843306
850,0.0105619827662114,0.00747346237596351,-0.0132235919000273
851,0.00487287430732125,0.0059761968588849,-0.0142720645415201
852,-0.00398513009470879,0.00549299639297635,-0.0469858375286455
853,-0.0368612326182398,-0.0350561951454979,-0.0810221676336262
854,-0.0715387456535818,-0.0780777342057593,-0.07889325770778
855,-0.0796027295772572,-0.0964742050337327,-0.0732228704018468
856,-0.0620676289043988,-0.0878105184143838,-0.0459602065907351
857,-0.0430740631471708,-0.0670502286864656,-0.01831489793665
858,-0.0233170848724323,-0.042263620404152,0.00372232793766486
859,-0.00541417649794134,-0.0249742268789836,0.0109270028551928
860,0.000821164929949784,-0.0184754869319391,0.00935954146596866
861,0.00811585825026339,-0.00884475643578187,-0.00246680770677592
862,0.0197143977483112,-0.000129274986215056,-0.00877796798930951
863,0.0302481597313934,0.021474397358981,-0.0076494575276165
864,0.0369183058671291,0.031659878824267,-0.000784627102040082
865,0.0222750962376686,-0.00816614519262049,-0.0214305270061188
866,0.004593092003932,-0.0395595426192156,-0.0529161657300772
867,-0.0106500809915977,-0.0436520629033541,-0.0504977249237415
868,-0.0105553051699557,-0.034258382964663,-0.0389350201911151
869,-0.00663136524981308,-0.0295847492976525,-0.0320925511163899
870,-0.00776290577350751,-0.0309302843885072,-0.0267471290625347
871,-0.00474553640613358,-0.0241372030796519,-0.0179648455768475
872,0.0060130785925148,-0.0125539358786154,-0.021654731702703
873,0.0382905940741839,0.0213604423767425,-0.0194622227585023
874,0.0796419545560916,0.0600586737802102,0.00531964592040894
875,0.0933155320026561,0.0877535131759271,0.0309422195069159
876,0.113829098775438,0.124485822409865,0.0547743892089372
877,0.115188510626729,0.138423954977525,0.0667744386480202
878,0.0978121480564612,0.127960256767852,0.0706530807145701
879,0.0898438128690728,0.115019827623205,0.0700792361923355
880,0.0976458335436048,0.119373062632914,0.0676580497530319
881,0.0906994986217942,0.111046861886272,0.0605000030309628
882,0.0750239539294127,0.0945270671100342,0.062294033971389
883,0.0713391103047954,0.0972612233006257,0.0753626690775945
884,0.0629523386852523,0.0903369944335366,0.0746200472306651
885,0.0521295877109076,0.0768906556317507,0.0552685763019536
886,0.0521670103991651,0.0672979757145182,0.0404396509606655
887,0.059659950308788,0.0674209656903628,0.0300389592446854
888,0.0518586164334139,0.0573747787220992,0.0270806993516974
889,0.0457268031647264,0.0490007175079313,0.0245636974983676
890,0.0384465547582488,0.040099028255063,0.0166099374847873
891,0.0348799161426865,0.0355469888190457,0.00249399216062101
892,0.035046229164138,0.0352850045124203,-0.0122449070034427
893,0.0310697278050631,0.0320417646475147,-0.021237481112947
894,0.0248488971720491,0.0250902448982947,-0.0213389950556105
895,0.0253199235838453,0.0235883590377817,-0.0282259384398346
896,0.032678335924623,0.0296756158846809,-0.0348234931378765
897,0.0420874353376945,0.0429096068960271,-0.0420734565545066
898,0.0712074466665477,0.0744775621893799,-0.0370049503382174
899,0.113900757188234,0.113626813846339,-0.0171905366391783
900,0.16963604470411,0.175215271242201,0.0158000326055061
901,0.187553155764262,0.209749292220988,0.0421260118697216
902,0.175001921387195,0.210921567584672,0.059326162034925
903,0.158734238431628,0.205026126106387,0.0722098210677016
904,0.154445100564494,0.213272202071258,0.0773226617787378
905,0.142772274763174,0.207846745877743,0.0847987157067828
906,0.130215420797355,0.193468432603204,0.0821755834963493
907,0.13004837099671,0.191104781261308,0.0768004827478785
908,0.131044072224116,0.192925661868615,0.0740791160078628
909,0.12951495050112,0.201699606872409,0.0712579172927609
910,0.116196353009212,0.21140832357196,0.0637178319627648
911,0.115533058755613,0.209190741356345,0.0560631094889324
912,0.111696423478978,0.201123693653252,0.0461824311090187
913,0.109990090362029,0.164279660094835,0.0391634072708139
914,0.0953906328292585,0.12947173896433,0.0318673344433874
915,0.0737434011534042,0.104106785812705,0.0202808922635264
