I 	 	 J 	 lat 	 lon
90 	 	 64 	 43.34188862 	 -78.81076336
91 	 	 64 	 43.34452248 	 -78.79680401
92 	 	 64 	 43.34715371 	 -78.78284355
93 	 	 64 	 43.34953316 	 -78.76931061
94 	 	 64 	 43.35166007 	 -78.75620545
95 	 	 64 	 43.35378639 	 -78.74310063
96 	 	 64 	 43.35591026 	 -78.72999375
97 	 	 64 	 43.35842281 	 -78.71721814
98 	 	 64 	 43.36132412 	 -78.70477234
99 	 	 64 	 43.36422403 	 -78.69232418
100 	 	 64 	 43.36712258 	 -78.67987611
101 	 	 64 	 43.36975568 	 -78.66728276
102 	 	 64 	 43.37212327 	 -78.65454303
103 	 	 64 	 43.37448944 	 -78.64180361
104 	 	 64 	 43.37685414 	 -78.62906201
105 	 	 64 	 43.37922942 	 -78.61616224
106 	 	 64 	 43.38161526 	 -78.60310551
107 	 	 64 	 43.38400045 	 -78.59004654
108 	 	 64 	 43.38638326 	 -78.57698788
109 	 	 64 	 43.38817858 	 -78.56440237
110 	 	 64 	 43.38938569 	 -78.55229045
111 	 	 64 	 43.39059061 	 -78.54017814
112 	 	 64 	 43.39179513 	 -78.52806537
113 	 	 64 	 43.3924458 	 -78.51621429
114 	 	 64 	 43.39254274 	 -78.50462646
115 	 	 64 	 43.39263938 	 -78.49303738
116 	 	 64 	 43.39273395 	 -78.48144836
117 	 	 64 	 43.39312554 	 -78.46897277
118 	 	 64 	 43.39381205 	 -78.45560927
119 	 	 64 	 43.39449789 	 -78.44224551
120 	 	 64 	 43.39518125 	 -78.42888155
121 	 	 64 	 43.39559566 	 -78.41488174
122 	 	 64 	 43.39574181 	 -78.40024744
123 	 	 64 	 43.39588518 	 -78.38561319
124 	 	 64 	 43.39602668 	 -78.37097897
125 	 	 64 	 43.39602106 	 -78.35703391
126 	 	 64 	 43.39586857 	 -78.34377687
127 	 	 64 	 43.39571364 	 -78.33052
128 	 	 64 	 43.39555808 	 -78.31726324
129 	 	 64 	 43.39528125 	 -78.30236727
130 	 	 64 	 43.39488251 	 -78.285831
131 	 	 64 	 43.39448227 	 -78.26929503
132 	 	 64 	 43.39407877 	 -78.25276067
133 	 	 64 	 43.39393048 	 -78.23622975
134 	 	 64 	 43.39403557 	 -78.21970214
135 	 	 64 	 43.39413831 	 -78.20317584
136 	 	 64 	 43.39423955 	 -78.18664957
137 	 	 64 	 43.39458577 	 -78.17015012
138 	 	 64 	 43.39517787 	 -78.15367725
139 	 	 64 	 43.39576761 	 -78.13720542
140 	 	 64 	 43.39635587 	 -78.12073335
141 	 	 64 	 43.39601652 	 -78.10431136
142 	 	 64 	 43.39474962 	 -78.0879402
143 	 	 64 	 43.39348129 	 -78.07156979
144 	 	 64 	 43.39221066 	 -78.05520144
145 	 	 64 	 43.39104859 	 -78.03887417
146 	 	 64 	 43.38999604 	 -78.02258909
147 	 	 64 	 43.38894028 	 -78.00630474
148 	 	 64 	 43.38788312 	 -77.99002104
149 	 	 64 	 43.38648662 	 -77.9736931
150 	 	 64 	 43.38475167 	 -77.95732113
151 	 	 64 	 43.3830144 	 -77.94095024
152 	 	 64 	 43.38127481 	 -77.9245804
153 	 	 64 	 43.37939081 	 -77.90828429
154 	 	 64 	 43.37736243 	 -77.892062
155 	 	 64 	 43.37533268 	 -77.87584087
156 	 	 64 	 43.37329976 	 -77.85962101
157 	 	 64 	 43.37133993 	 -77.84336018
158 	 	 64 	 43.36945232 	 -77.82705963
159 	 	 64 	 43.36756327 	 -77.81075894
160 	 	 64 	 43.36567107 	 -77.79446068
161 	 	 64 	 43.36404387 	 -77.77825554
162 	 	 64 	 43.36268171 	 -77.76214329
163 	 	 64 	 43.3613164 	 -77.74603195
164 	 	 64 	 43.35994974 	 -77.72992142
165 	 	 64 	 43.35851531 	 -77.7135685
166 	 	 64 	 43.3570157 	 -77.69697312
167 	 	 64 	 43.35551277 	 -77.68037753
168 	 	 64 	 43.35400749 	 -77.66378413
169 	 	 64 	 43.35266707 	 -77.64675435
170 	 	 64 	 43.35148946 	 -77.62928695
171 	 	 64 	 43.3503101 	 -77.61182034
172 	 	 64 	 43.34912809 	 -77.59435458
173 	 	 64 	 43.34784597 	 -77.57640166
174 	 	 64 	 43.34646446 	 -77.55796289
175 	 	 64 	 43.34508089 	 -77.5395251
176 	 	 64 	 43.34369344 	 -77.52108716
177 	 	 64 	 43.34228544 	 -77.50322242
178 	 	 64 	 43.34085623 	 -77.48592966
179 	 	 64 	 43.33942439 	 -77.46863665
180 	 	 64 	 43.33798999 	 -77.45134585
181 	 	 64 	 43.33650891 	 -77.4338551
182 	 	 64 	 43.33498107 	 -77.41616445
183 	 	 64 	 43.33345051 	 -77.39847488
184 	 	 64 	 43.33191725 	 -77.38078637
185 	 	 64 	 43.3303997 	 -77.36294244
186 	 	 64 	 43.32889599 	 -77.34494318
187 	 	 64 	 43.32738944 	 -77.32694377
188 	 	 64 	 43.32588103 	 -77.30894663
189 	 	 64 	 43.32447646 	 -77.29110192
190 	 	 64 	 43.32317858 	 -77.27341184
191 	 	 64 	 43.32187705 	 -77.25572152
192 	 	 64 	 43.3205728 	 -77.23803216
193 	 	 64 	 43.31923709 	 -77.22031839
194 	 	 64 	 43.31786815 	 -77.20258161
195 	 	 64 	 43.31649648 	 -77.18484581
196 	 	 64 	 43.31512205 	 -77.16710977
197 	 	 64 	 43.31408237 	 -77.14958396
198 	 	 64 	 43.31337662 	 -77.13226813
199 	 	 64 	 43.31266827 	 -77.11495289
200 	 	 64 	 43.3119573 	 -77.09763824
201 	 	 64 	 43.31153132 	 -77.07991606
202 	 	 64 	 43.31139014 	 -77.06178613
203 	 	 64 	 43.31124608 	 -77.0436565
204 	 	 64 	 43.31109914 	 -77.02552715
205 	 	 64 	 43.31100878 	 -77.00786273
206 	 	 64 	 43.31097432 	 -76.99066321
207 	 	 64 	 43.31093821 	 -76.97346507
208 	 	 64 	 43.31089856 	 -76.95626597
209 	 	 64 	 43.3109104 	 -76.93729671
210 	 	 64 	 43.31097098 	 -76.9165562
211 	 	 64 	 43.31102873 	 -76.8958171
212 	 	 64 	 43.31108267 	 -76.87507702
213 	 	 64 	 43.31131165 	 -76.85427817
214 	 	 64 	 43.31171659 	 -76.83342153
215 	 	 64 	 43.3121177 	 -76.8125649
216 	 	 64 	 43.31251499 	 -76.7917083
44 	 	 65 	 43.18852204 	 -79.36799987
45 	 	 65 	 43.19185862 	 -79.35783543
46 	 	 65 	 43.19500131 	 -79.34777604
47 	 	 65 	 43.1981431 	 -79.33771564
48 	 	 65 	 43.20128399 	 -79.32765423
49 	 	 65 	 43.20532105 	 -79.31552748
50 	 	 65 	 43.21025271 	 -79.30133448
51 	 	 65 	 43.21518257 	 -79.28713925
52 	 	 65 	 43.22011062 	 -79.27294177
53 	 	 65 	 43.22517918 	 -79.25915911
54 	 	 65 	 43.23039022 	 -79.24579245
55 	 	 65 	 43.23559876 	 -79.23242358
56 	 	 65 	 43.24080656 	 -79.21905121
57 	 	 65 	 43.24569504 	 -79.20643114
58 	 	 65 	 43.25026441 	 -79.1945625
59 	 	 65 	 43.25483252 	 -79.18269211
60 	 	 65 	 43.25940026 	 -79.17081996
61 	 	 65 	 43.26332717 	 -79.15898628
62 	 	 65 	 43.26661506 	 -79.14719141
63 	 	 65 	 43.26990081 	 -79.13539533
64 	 	 65 	 43.27318622 	 -79.123598
65 	 	 65 	 43.27613789 	 -79.11162116
66 	 	 65 	 43.27875665 	 -79.09946497
67 	 	 65 	 43.28137409 	 -79.08730654
68 	 	 65 	 43.28398932 	 -79.07514837
69 	 	 65 	 43.28652745 	 -79.06276729
70 	 	 65 	 43.28898757 	 -79.05016702
71 	 	 65 	 43.29144625 	 -79.03756456
72 	 	 65 	 43.29390352 	 -79.02496113
73 	 	 65 	 43.2965422 	 -79.01215106
74 	 	 65 	 43.2993613 	 -78.99913425
75 	 	 65 	 43.30217892 	 -78.98611752
76 	 	 65 	 43.30499411 	 -78.97309844
77 	 	 65 	 43.3079941 	 -78.96047763
78 	 	 65 	 43.31117718 	 -78.94825262
79 	 	 65 	 43.31435895 	 -78.93602761
80 	 	 65 	 43.31753939 	 -78.92380137
81 	 	 65 	 43.32050601 	 -78.91192032
82 	 	 65 	 43.32325891 	 -78.9003834
83 	 	 65 	 43.32601152 	 -78.88884545
84 	 	 65 	 43.32876204 	 -78.87730653
85 	 	 65 	 43.33124453 	 -78.86661718
86 	 	 65 	 43.33345914 	 -78.85677394
87 	 	 65 	 43.33567381 	 -78.84693121
88 	 	 65 	 43.33788671 	 -78.83708783
89 	 	 65 	 43.3403155 	 -78.82519435
90 	 	 65 	 43.34295949 	 -78.81124795
91 	 	 65 	 43.34560266 	 -78.79730161
92 	 	 65 	 43.34824321 	 -78.78335415
93 	 	 65 	 43.35063895 	 -78.76982286
94 	 	 65 	 43.35279002 	 -78.75670671
95 	 	 65 	 43.35493869 	 -78.74359096
96 	 	 65 	 43.35708673 	 -78.73047431
97 	 	 65 	 43.35960353 	 -78.7176835
98 	 	 65 	 43.362491 	 -78.70521826
99 	 	 65 	 43.36537706 	 -78.69275066
100 	 	 65 	 43.36826175 	 -78.68028316
101 	 	 65 	 43.37089099 	 -78.66767492
102 	 	 65 	 43.37326384 	 -78.65492613
103 	 	 65 	 43.37563617 	 -78.64217759
104 	 	 65 	 43.37800705 	 -78.62942812
105 	 	 65 	 43.38037956 	 -78.61652329
106 	 	 65 	 43.38275456 	 -78.60346305
107 	 	 65 	 43.38512717 	 -78.59040311
108 	 	 65 	 43.38749913 	 -78.57734095
109 	 	 65 	 43.38929328 	 -78.56474045
110 	 	 65 	 43.39050971 	 -78.55259953
111 	 	 65 	 43.39172486 	 -78.54045943
112 	 	 65 	 43.39293871 	 -78.52831889
113 	 	 65 	 43.39361115 	 -78.51643213
114 	 	 65 	 43.39374045 	 -78.50479954
115 	 	 65 	 43.39386946 	 -78.49316691
116 	 	 65 	 43.39399732 	 -78.48153553
117 	 	 65 	 43.39440004 	 -78.46903329
118 	 	 65 	 43.39507739 	 -78.45566248
119 	 	 65 	 43.39575404 	 -78.44229018
120 	 	 65 	 43.39642824 	 -78.42891893
121 	 	 65 	 43.39684191 	 -78.41492627
122 	 	 65 	 43.39699579 	 -78.4003148
123 	 	 65 	 43.39714689 	 -78.38570338
124 	 	 65 	 43.397297 	 -78.37109071
125 	 	 65 	 43.39730393 	 -78.35714234
126 	 	 65 	 43.39716793 	 -78.34385837
127 	 	 65 	 43.39703039 	 -78.33057452
128 	 	 65 	 43.3968922 	 -78.31729078
129 	 	 65 	 43.39663124 	 -78.30238019
130 	 	 65 	 43.39624955 	 -78.28584156
131 	 	 65 	 43.39586456 	 -78.26930329
132 	 	 65 	 43.39547719 	 -78.25276535
133 	 	 65 	 43.39533062 	 -78.23623151
134 	 	 65 	 43.39542396 	 -78.21970159
135 	 	 65 	 43.3955149 	 -78.20317175
136 	 	 65 	 43.39560345 	 -78.18664198
137 	 	 65 	 43.39592345 	 -78.17013844
138 	 	 65 	 43.39647581 	 -78.1536609
139 	 	 65 	 43.39702486 	 -78.13718199
140 	 	 65 	 43.39757155 	 -78.12070414
141 	 	 65 	 43.39722661 	 -78.10427468
142 	 	 65 	 43.39599094 	 -78.08789305
143 	 	 65 	 43.39475208 	 -78.07151349
144 	 	 65 	 43.39351089 	 -78.05513472
145 	 	 65 	 43.39236473 	 -78.03879645
146 	 	 65 	 43.39131367 	 -78.02249983
147 	 	 65 	 43.39026026 	 -78.00620268
148 	 	 65 	 43.38920458 	 -77.98990744
149 	 	 65 	 43.38781415 	 -77.97357144
150 	 	 65 	 43.38608896 	 -77.95719493
151 	 	 65 	 43.38436149 	 -77.94082071
152 	 	 65 	 43.38263167 	 -77.92444632
153 	 	 65 	 43.38075829 	 -77.90814437
154 	 	 65 	 43.37873957 	 -77.89191382
155 	 	 65 	 43.37671948 	 -77.87568444
156 	 	 65 	 43.37469621 	 -77.85945631
157 	 	 65 	 43.37274337 	 -77.84318858
158 	 	 65 	 43.37086101 	 -77.82688368
159 	 	 65 	 43.36897632 	 -77.81057869
160 	 	 65 	 43.36708937 	 -77.79427608
161 	 	 65 	 43.36545916 	 -77.77806085
162 	 	 65 	 43.36408486 	 -77.76193408
163 	 	 65 	 43.36270919 	 -77.74580811
164 	 	 65 	 43.36133042 	 -77.7296843
165 	 	 65 	 43.35987958 	 -77.71332573
166 	 	 65 	 43.3583558 	 -77.69673624
167 	 	 65 	 43.35683049 	 -77.68014644
168 	 	 65 	 43.3553028 	 -77.66355762
169 	 	 65 	 43.35395687 	 -77.64652532
170 	 	 65 	 43.35279255 	 -77.62905188
171 	 	 65 	 43.35162644 	 -77.611578
172 	 	 65 	 43.35045772 	 -77.59410619
173 	 	 65 	 43.34918595 	 -77.57616957
174 	 	 65 	 43.34781097 	 -77.55776951
175 	 	 65 	 43.34643395 	 -77.53937043
176 	 	 65 	 43.34505309 	 -77.52097241
177 	 	 65 	 43.34365 	 -77.50312179
178 	 	 65 	 43.34222495 	 -77.48581854
179 	 	 65 	 43.34079641 	 -77.46851632
180 	 	 65 	 43.33936527 	 -77.45121508
181 	 	 65 	 43.33788865 	 -77.43372368
182 	 	 65 	 43.33636741 	 -77.41604335
183 	 	 65 	 43.33484253 	 -77.3983629
184 	 	 65 	 43.33331583 	 -77.38068347
185 	 	 65 	 43.33180419 	 -77.36285605
186 	 	 65 	 43.33030844 	 -77.34488057
187 	 	 65 	 43.32881078 	 -77.32690611
188 	 	 65 	 43.32730943 	 -77.30893278
189 	 	 65 	 43.32591357 	 -77.29110686
190 	 	 65 	 43.32462233 	 -77.27342705
191 	 	 65 	 43.32332837 	 -77.25574819
192 	 	 65 	 43.32203175 	 -77.23807149
193 	 	 65 	 43.32071175 	 -77.22036989
194 	 	 65 	 43.3193667 	 -77.20264722
195 	 	 65 	 43.31801982 	 -77.18492546
196 	 	 65 	 43.31667022 	 -77.16720468
197 	 	 65 	 43.31564781 	 -77.1496835
198 	 	 65 	 43.31495191 	 -77.13236536
199 	 	 65 	 43.31425424 	 -77.11504652
200 	 	 65 	 43.31355397 	 -77.09772827
201 	 	 65 	 43.31313307 	 -77.08002256
202 	 	 65 	 43.31299132 	 -77.06192794
203 	 	 65 	 43.3128467 	 -77.04383362
204 	 	 65 	 43.31269922 	 -77.02573959
205 	 	 65 	 43.31261585 	 -77.00809397
206 	 	 65 	 43.31259681 	 -76.99089667
207 	 	 65 	 43.31257427 	 -76.97369964
208 	 	 65 	 43.31255004 	 -76.95650276
209 	 	 65 	 43.31256185 	 -76.93753175
210 	 	 65 	 43.31260881 	 -76.91678666
211 	 	 65 	 43.31265199 	 -76.89604182
212 	 	 65 	 43.31269139 	 -76.87529723
213 	 	 65 	 43.31291155 	 -76.85450212
214 	 	 65 	 43.31331148 	 -76.83365514
215 	 	 65 	 43.31370848 	 -76.81280811
216 	 	 65 	 43.31410076 	 -76.79196117
44 	 	 66 	 43.18955805 	 -79.3686651
45 	 	 66 	 43.19289725 	 -79.35849061
46 	 	 66 	 43.1960506 	 -79.34841726
47 	 	 66 	 43.19920213 	 -79.33834168
48 	 	 66 	 43.20235275 	 -79.32826508
49 	 	 66 	 43.20639358 	 -79.31614544
50 	 	 66 	 43.21132395 	 -79.30198183
51 	 	 66 	 43.21625163 	 -79.287816
52 	 	 66 	 43.22117752 	 -79.27364917
53 	 	 66 	 43.22623478 	 -79.25988758
54 	 	 66 	 43.2314236 	 -79.2465337
55 	 	 66 	 43.2366099 	 -79.23317762
56 	 	 66 	 43.2417955 	 -79.21981929
57 	 	 66 	 43.24666688 	 -79.20719464
58 	 	 66 	 43.2512243 	 -79.19530528
59 	 	 66 	 43.25578043 	 -79.18341294
60 	 	 66 	 43.26033529 	 -79.17151886
61 	 	 66 	 43.26426285 	 -79.15966531
62 	 	 66 	 43.26756223 	 -79.1478527
63 	 	 66 	 43.27085949 	 -79.1360401
64 	 	 66 	 43.27415638 	 -79.124225
65 	 	 66 	 43.2771241 	 -79.11223518
66 	 	 66 	 43.27976346 	 -79.10006832
67 	 	 66 	 43.28240063 	 -79.08790171
68 	 	 66 	 43.28503648 	 -79.07573408
69 	 	 66 	 43.28759445 	 -79.06335094
70 	 	 66 	 43.29007264 	 -79.05075113
71 	 	 66 	 43.29255032 	 -79.03815032
72 	 	 66 	 43.29502662 	 -79.02554977
73 	 	 66 	 43.29767367 	 -79.01275154
74 	 	 66 	 43.3004932 	 -78.99975546
75 	 	 66 	 43.30331034 	 -78.98675826
76 	 	 66 	 43.30612687 	 -78.97375988
77 	 	 66 	 43.30911808 	 -78.96114778
78 	 	 66 	 43.31228411 	 -78.94892192
79 	 	 66 	 43.3154488 	 -78.93669484
80 	 	 66 	 43.31861214 	 -78.92446529
81 	 	 66 	 43.32156796 	 -78.91258073
82 	 	 66 	 43.32431548 	 -78.90104136
83 	 	 66 	 43.32706269 	 -78.88949972
84 	 	 66 	 43.3298078 	 -78.87795712
85 	 	 66 	 43.33228896 	 -78.86724175
86 	 	 66 	 43.33450729 	 -78.85735382
87 	 	 66 	 43.33672474 	 -78.8474652
88 	 	 66 	 43.33894135 	 -78.83757713
89 	 	 66 	 43.34137706 	 -78.82566594
90 	 	 66 	 43.34403128 	 -78.81173376
91 	 	 66 	 43.34668284 	 -78.79779922
92 	 	 66 	 43.34933271 	 -78.78386477
93 	 	 66 	 43.35174473 	 -78.77033389
94 	 	 66 	 43.3539191 	 -78.75720926
95 	 	 66 	 43.35609102 	 -78.74408255
96 	 	 66 	 43.35826233 	 -78.73095616
97 	 	 66 	 43.36078426 	 -78.71814889
98 	 	 66 	 43.36365788 	 -78.7056642
99 	 	 66 	 43.36653008 	 -78.69317715
100 	 	 66 	 43.3694009 	 -78.68068898
101 	 	 66 	 43.3720263 	 -78.66806709
102 	 	 66 	 43.37440533 	 -78.65531043
103 	 	 66 	 43.37678292 	 -78.64255282
104 	 	 66 	 43.37915995 	 -78.62979425
105 	 	 66 	 43.38152971 	 -78.61688435
106 	 	 66 	 43.38389299 	 -78.60382186
107 	 	 66 	 43.38625476 	 -78.59075842
108 	 	 66 	 43.38861501 	 -78.57769402
109 	 	 66 	 43.39040795 	 -78.5650773
110 	 	 66 	 43.39163465 	 -78.55290983
111 	 	 66 	 43.39285914 	 -78.54074196
112 	 	 66 	 43.3940832 	 -78.52857239
113 	 	 66 	 43.39477559 	 -78.51665002
114 	 	 66 	 43.39493908 	 -78.50497382
115 	 	 66 	 43.39510047 	 -78.49329765
116 	 	 66 	 43.39526067 	 -78.48162147
117 	 	 66 	 43.39567544 	 -78.46909377
118 	 	 66 	 43.3963436 	 -78.45571443
119 	 	 66 	 43.39701019 	 -78.44233486
120 	 	 66 	 43.39767522 	 -78.42895631
121 	 	 66 	 43.39808816 	 -78.4149708
122 	 	 66 	 43.39824977 	 -78.40038216
123 	 	 66 	 43.39840948 	 -78.3857923
124 	 	 66 	 43.39856642 	 -78.37120249
125 	 	 66 	 43.39858592 	 -78.35725205
126 	 	 66 	 43.39846732 	 -78.3439411
127 	 	 66 	 43.39834713 	 -78.33062905
128 	 	 66 	 43.39822633 	 -78.31731831
129 	 	 66 	 43.3979821 	 -78.30239184
130 	 	 66 	 43.39761566 	 -78.28585092
131 	 	 66 	 43.39724682 	 -78.26931032
132 	 	 66 	 43.3968756 	 -78.25277004
133 	 	 66 	 43.39673076 	 -78.23623327
134 	 	 66 	 43.39681234 	 -78.21970104
135 	 	 66 	 43.39689149 	 -78.20316766
136 	 	 66 	 43.39696827 	 -78.18663559
137 	 	 66 	 43.39726203 	 -78.17012673
138 	 	 66 	 43.39777283 	 -78.15364336
139 	 	 66 	 43.39828123 	 -78.13715983
140 	 	 66 	 43.39878723 	 -78.12067493
141 	 	 66 	 43.39843759 	 -78.10423796
142 	 	 66 	 43.3972314 	 -78.08784718
143 	 	 66 	 43.39602197 	 -78.07145722
144 	 	 66 	 43.39481112 	 -78.055068
145 	 	 66 	 43.39368087 	 -78.03871873
146 	 	 66 	 43.3926313 	 -78.02241058
147 	 	 66 	 43.39157937 	 -78.00610188
148 	 	 66 	 43.39052604 	 -77.98979384
149 	 	 66 	 43.38914078 	 -77.97344981
150 	 	 66 	 43.38742629 	 -77.95706995
151 	 	 66 	 43.38570855 	 -77.94068995
152 	 	 66 	 43.38398942 	 -77.92431219
153 	 	 66 	 43.38212484 	 -77.90800326
154 	 	 66 	 43.38011668 	 -77.89176441
155 	 	 66 	 43.37810534 	 -77.87552681
156 	 	 66 	 43.37609266 	 -77.85929159
157 	 	 66 	 43.37414685 	 -77.8430182
158 	 	 66 	 43.37226971 	 -77.82670772
159 	 	 66 	 43.37039027 	 -77.81039838
160 	 	 66 	 43.36850764 	 -77.79409024
161 	 	 66 	 43.36687445 	 -77.77786616
162 	 	 66 	 43.3654889 	 -77.7617248
163 	 	 66 	 43.36410113 	 -77.74558555
164 	 	 66 	 43.36271109 	 -77.72944716
165 	 	 66 	 43.36124299 	 -77.71308423
166 	 	 66 	 43.35969679 	 -77.69649929
167 	 	 66 	 43.35814818 	 -77.67991411
168 	 	 66 	 43.35659718 	 -77.66332992
169 	 	 66 	 43.3552467 	 -77.64629751
170 	 	 66 	 43.35409564 	 -77.6288168
171 	 	 66 	 43.35294278 	 -77.61133565
172 	 	 66 	 43.35178641 	 -77.5938566
173 	 	 66 	 43.350525 	 -77.57593629
174 	 	 66 	 43.34915748 	 -77.55757612
175 	 	 66 	 43.347787 	 -77.53921574
176 	 	 66 	 43.34641359 	 -77.52085637
177 	 	 66 	 43.34501546 	 -77.50302111
178 	 	 66 	 43.34359278 	 -77.48570747
179 	 	 66 	 43.34216843 	 -77.46839598
180 	 	 66 	 43.34074059 	 -77.45108553
181 	 	 66 	 43.33926933 	 -77.43359342
182 	 	 66 	 43.33775372 	 -77.415921
183 	 	 66 	 43.3362345 	 -77.39824969
184 	 	 66 	 43.33471352 	 -77.38058062
185 	 	 66 	 43.33320959 	 -77.3627696
186 	 	 66 	 43.33172182 	 -77.34481913
187 	 	 66 	 43.33023122 	 -77.3268685
188 	 	 66 	 43.32873787 	 -77.30892016
189 	 	 66 	 43.32734974 	 -77.29111062
190 	 	 66 	 43.32606612 	 -77.2734435
191 	 	 66 	 43.32477974 	 -77.25577608
192 	 	 66 	 43.32349066 	 -77.23810959
193 	 	 66 	 43.32218646 	 -77.22042262
194 	 	 66 	 43.32086615 	 -77.20271277
195 	 	 66 	 43.31954315 	 -77.18500511
196 	 	 66 	 43.31821834 	 -77.16729836
197 	 	 66 	 43.3172124 	 -77.14978432
198 	 	 66 	 43.31652804 	 -77.1324613
199 	 	 66 	 43.31584022 	 -77.11514015
200 	 	 66 	 43.31515064 	 -77.0978183
201 	 	 66 	 43.31473392 	 -77.08012911
202 	 	 66 	 43.3145916 	 -77.06206981
203 	 	 66 	 43.31444643 	 -77.0440108
204 	 	 66 	 43.31429844 	 -77.02595332
205 	 	 66 	 43.31422296 	 -77.00832644
206 	 	 66 	 43.31421839 	 -76.99113021
207 	 	 66 	 43.31421123 	 -76.97393417
208 	 	 66 	 43.31420152 	 -76.95673955
209 	 	 66 	 43.31421331 	 -76.9377668
210 	 	 66 	 43.31424663 	 -76.91701712
211 	 	 66 	 43.31427618 	 -76.8962677
212 	 	 66 	 43.31430106 	 -76.87551862
213 	 	 66 	 43.31451234 	 -76.85472603
214 	 	 66 	 43.31490726 	 -76.8338887
215 	 	 66 	 43.31529925 	 -76.81305134
216 	 	 66 	 43.31568653 	 -76.79221406
43 	 	 67 	 43.18785409 	 -79.38011192
44 	 	 67 	 43.19137106 	 -79.369829
45 	 	 67 	 43.19471552 	 -79.35963813
46 	 	 67 	 43.19788568 	 -79.349537
47 	 	 67 	 43.20105495 	 -79.33943608
48 	 	 67 	 43.20422418 	 -79.32933288
49 	 	 67 	 43.20827162 	 -79.31722629
50 	 	 67 	 43.21319839 	 -79.30311413
51 	 	 67 	 43.21812339 	 -79.28900097
52 	 	 67 	 43.2230457 	 -79.27488561
53 	 	 67 	 43.22808208 	 -79.26116246
54 	 	 67 	 43.23323177 	 -79.24783157
55 	 	 67 	 43.23837988 	 -79.23449971
56 	 	 67 	 43.24352638 	 -79.2211644
57 	 	 67 	 43.24836716 	 -79.20853177
58 	 	 67 	 43.25290339 	 -79.19660338
59 	 	 67 	 43.25743835 	 -79.18467324
60 	 	 67 	 43.261972 	 -79.17274014
61 	 	 67 	 43.26589914 	 -79.16085309
62 	 	 67 	 43.26921887 	 -79.14901003
63 	 	 67 	 43.27253735 	 -79.13716695
64 	 	 67 	 43.27585457 	 -79.12532138
65 	 	 67 	 43.27885083 	 -79.11330821
66 	 	 67 	 43.28152518 	 -79.1011264
67 	 	 67 	 43.2841982 	 -79.08894356
68 	 	 67 	 43.28686991 	 -79.0767597
69 	 	 67 	 43.28946119 	 -79.06437024
70 	 	 67 	 43.29197197 	 -79.05177398
71 	 	 67 	 43.29448224 	 -79.03917669
72 	 	 67 	 43.29699023 	 -79.02657968
73 	 	 67 	 43.29965392 	 -79.01380027
74 	 	 67 	 43.30247422 	 -79.00084077
75 	 	 67 	 43.30529212 	 -78.98788016
76 	 	 67 	 43.3081085 	 -78.97491716
77 	 	 67 	 43.31108482 	 -78.96232124
78 	 	 67 	 43.31422118 	 -78.95009111
79 	 	 67 	 43.31735713 	 -78.93786096
80 	 	 67 	 43.32049082 	 -78.9256284
81 	 	 67 	 43.32342685 	 -78.91373803
82 	 	 67 	 43.32616444 	 -78.9021913
83 	 	 67 	 43.32890174 	 -78.89064354
84 	 	 67 	 43.33163786 	 -78.87909478
85 	 	 67 	 43.33411741 	 -78.86833601
86 	 	 67 	 43.33634155 	 -78.85836867
87 	 	 67 	 43.3385657 	 -78.8484006
88 	 	 67 	 43.34078807 	 -78.83843187
89 	 	 67 	 43.34323501 	 -78.82649157
90 	 	 67 	 43.34590507 	 -78.81258187
91 	 	 67 	 43.3485734 	 -78.79867101
92 	 	 67 	 43.35123998 	 -78.78475776
93 	 	 67 	 43.35368099 	 -78.77123036
94 	 	 67 	 43.3558956 	 -78.75808658
95 	 	 67 	 43.35810869 	 -78.74494191
96 	 	 67 	 43.36032026 	 -78.73179756
97 	 	 67 	 43.36285078 	 -78.71896488
98 	 	 67 	 43.36570034 	 -78.70644369
99 	 	 67 	 43.36854853 	 -78.69392261
100 	 	 67 	 43.37139533 	 -78.6814004
101 	 	 67 	 43.37401307 	 -78.6687525
102 	 	 67 	 43.37640269 	 -78.65598146
103 	 	 67 	 43.37879083 	 -78.64320824
104 	 	 67 	 43.38117755 	 -78.6304353
105 	 	 67 	 43.38354265 	 -78.6175153
106 	 	 67 	 43.38588521 	 -78.60444828
107 	 	 67 	 43.38822714 	 -78.59138028
108 	 	 67 	 43.39056668 	 -78.5783126
109 	 	 67 	 43.39235912 	 -78.56566957
110 	 	 67 	 43.39360192 	 -78.55345169
111 	 	 67 	 43.39484431 	 -78.54123455
112 	 	 67 	 43.39608447 	 -78.52901578
113 	 	 67 	 43.39681517 	 -78.51703095
114 	 	 67 	 43.39703464 	 -78.50527797
115 	 	 67 	 43.39725381 	 -78.49352493
116 	 	 67 	 43.39747086 	 -78.48177189
117 	 	 67 	 43.39790627 	 -78.46919966
118 	 	 67 	 43.39855793 	 -78.45580694
119 	 	 67 	 43.39920802 	 -78.442414
120 	 	 67 	 43.39985743 	 -78.4290208
121 	 	 67 	 43.4002689 	 -78.41504967
122 	 	 67 	 43.40044399 	 -78.40049944
123 	 	 67 	 43.4006172 	 -78.38594799
124 	 	 67 	 43.40078858 	 -78.37139777
125 	 	 67 	 43.40083052 	 -78.35744338
