I	J	XCent	YCent	CUE	CVE	CUN	CVN	WNDSHLT	lat	lon
185	25	794783.6	4797811	0.99971	0.02425	-0.02425	0.99971	1	43.2754198	-77.36727521
166	26	767356.3	4799935.4	0.99969	0.02496	-0.02496	0.99969	1	43.30474804	-77.70366263
167	26	768730.2	4799831.8	0.99981	0.01951	-0.01951	0.99981	1	43.30332757	-77.68680166
168	26	770104.2	4799728.2	0.9999	0.01418	-0.01418	0.9999	1	43.3019046	-77.66994039
169	26	771501.1	4799624.2	0.99995	0.01045	-0.01045	0.99995	1	43.30046731	-77.65279841
170	26	772921	4799519.9	0.99997	0.00826	-0.00826	0.99997	1	43.29901644	-77.63537447
171	26	774340.9	4799415.7	0.99998	0.00607	-0.00607	0.99998	1	43.29756384	-77.61795148
172	26	775760.8	4799311.4	0.99999	0.00389	-0.00389	0.99999	1	43.29610771	-77.60052954
173	26	777218.4	4799207.9	0.99993	0.01221	-0.01221	0.99993	1	43.29464227	-77.58264426
174	26	778713.7	4799105.1	0.99952	0.03103	-0.03103	0.99952	1	43.29316639	-77.56429576
175	26	780209.1	4799002.4	0.99876	0.04981	-0.04981	0.99876	1	43.29168845	-77.54594705
176	26	781704.4	4798899.7	0.99765	0.06853	-0.06853	0.99765	1	43.29020764	-77.52760064
177	26	783168.8	4798796.8	0.99739	0.07218	-0.07218	0.99739	1	43.28873372	-77.5096356
178	26	784602.4	4798693.6	0.99815	0.06074	-0.06074	0.99815	1	43.28726595	-77.49205071
179	26	786035.9	4798590.5	0.99879	0.04925	-0.04925	0.99879	1	43.28579643	-77.47446801
180	26	787469.4	4798487.4	0.99929	0.03771	-0.03771	0.99929	1	43.28432424	-77.45688634
181	26	788918.1	4798382.8	0.99953	0.03076	-0.03076	0.99953	1	43.28283006	-77.43911949
182	26	790382	4798276.6	0.9996	0.02841	-0.02841	0.9996	1	43.2813129	-77.42116757
183	26	791845.8	4798170.5	0.99966	0.02604	-0.02604	0.99966	1	43.2797939	-77.4032179
184	26	793309.7	4798064.4	0.99972	0.02365	-0.02365	0.99972	1	43.27827206	-77.38526808
185	26	794787.2	4797961.5	0.99971	0.02425	-0.02425	0.99971	1	43.27677087	-77.36715037
165	27	765986.9	4800186.6	0.99953	0.03053	-0.03053	0.99953	1	43.30749136	-77.72039774
166	27	767360	4800084.6	0.99969	0.02496	-0.02496	0.99969	1	43.30608799	-77.70354454
167	27	768733.2	4799982.6	0.99981	0.01951	-0.01951	0.99981	1	43.30468212	-77.68669103
168	27	770106.3	4799880.6	0.9999	0.01418	-0.01418	0.9999	1	43.30327383	-77.66983968
169	27	771502.7	4799777.6	0.99995	0.01045	-0.01045	0.99995	1	43.30184568	-77.65270298
170	27	772922.3	4799673.5	0.99997	0.00826	-0.00826	0.99997	1	43.30039669	-77.63528225
171	27	774341.8	4799569.4	0.99998	0.00607	-0.00607	0.99998	1	43.29894511	-77.61786374
172	27	775761.4	4799465.4	0.99999	0.00389	-0.00389	0.99999	1	43.29749176	-77.60044495
173	27	777220.3	4799362	0.99993	0.01221	-0.01221	0.99993	1	43.29602671	-77.58254322
174	27	778718.5	4799259.2	0.99952	0.03103	-0.03103	0.99952	1	43.29454973	-77.56415862
175	27	780216.8	4799156.5	0.99876	0.04981	-0.04981	0.99876	1	43.29307068	-77.54577382
176	27	781715	4799053.8	0.99765	0.06853	-0.06853	0.99765	1	43.29158873	-77.52739132
177	27	783180	4798950.7	0.99739	0.07218	-0.07218	0.99739	1	43.29011275	-77.50941861
178	27	784611.7	4798847.4	0.99815	0.06074	-0.06074	0.99815	1	43.28864475	-77.49185675
179	27	786043.5	4798744.1	0.99879	0.04925	-0.04925	0.99879	1	43.28717404	-77.47429468
180	27	787475.2	4798640.8	0.99929	0.03771	-0.03771	0.99929	1	43.28570069	-77.45673487
181	27	788922.8	4798535.8	0.99953	0.03076	-0.03076	0.99953	1	43.2842033	-77.43898137
182	27	790386.3	4798429	0.9996	0.02841	-0.02841	0.9996	1	43.28268087	-77.42103429
183	27	791849.8	4798322.3	0.99966	0.02604	-0.02604	0.99966	1	43.28115655	-77.40308823
184	27	793313.2	4798215.5	0.99972	0.02365	-0.02365	0.99972	1	43.27962859	-77.38514454
185	27	794790.9	4798112	0.99971	0.02425	-0.02425	0.99971	1	43.27812189	-77.36702429
165	28	765991.4	4800334.1	0.99953	0.03053	-0.03053	0.99953	1	43.30881577	-77.72027097
166	28	767363.8	4800233.7	0.99969	0.02496	-0.02496	0.99969	1	43.307427	-77.70342525
167	28	768736.1	4800133.4	0.99981	0.01951	-0.01951	0.99981	1	43.30603671	-77.68658162
168	28	770108.5	4800033	0.9999	0.01418	-0.01418	0.9999	1	43.30464302	-77.66973774
169	28	771504.3	4799930.9	0.99995	0.01045	-0.01045	0.99995	1	43.30322315	-77.6526076
170	28	772923.5	4799827	0.99997	0.00826	-0.00826	0.99997	1	43.30177608	-77.6351913
171	28	774342.8	4799723.2	0.99998	0.00607	-0.00607	0.99998	1	43.30032724	-77.61777472
172	28	775762	4799619.3	0.99999	0.00389	-0.00389	0.99999	1	43.29887491	-77.60036041
173	28	777222.2	4799516	0.99993	0.01221	-0.01221	0.99993	1	43.29741025	-77.58244223
174	28	778723.3	4799413.3	0.99952	0.03103	-0.03103	0.99952	1	43.29593306	-77.56402148
175	28	780224.4	4799310.6	0.99876	0.04981	-0.04981	0.99876	1	43.29445294	-77.54560181
176	28	781725.6	4799207.8	0.99765	0.06853	-0.06853	0.99765	1	43.29296893	-77.52718204
177	28	783191.1	4799104.7	0.99739	0.07218	-0.07218	0.99739	1	43.29149271	-77.50920277
178	28	784621.1	4799001.2	0.99815	0.06074	-0.06074	0.99815	1	43.29002351	-77.49166155
179	28	786051	4798897.7	0.99879	0.04925	-0.04925	0.99879	1	43.28855168	-77.47412257
180	28	787481	4798794.2	0.99929	0.03771	-0.03771	0.99929	1	43.28707715	-77.45658339
181	28	788927.5	4798688.8	0.99953	0.03076	-0.03076	0.99953	1	43.28557654	-77.43884324
182	28	790390.6	4798581.4	0.9996	0.02841	-0.02841	0.9996	1	43.28404884	-77.420901
183	28	791853.7	4798474.1	0.99966	0.02604	-0.02604	0.99966	1	43.28251925	-77.40295978
184	28	793316.8	4798366.7	0.99972	0.02365	-0.02365	0.99972	1	43.28098597	-77.38501971
185	28	794794.5	4798262.4	0.99971	0.02425	-0.02425	0.99971	1	43.27947206	-77.36689949
186	28	796286.8	4798161.2	0.99961	0.02786	-0.02786	0.99961	1	43.27797741	-77.34859912
165	29	765995.9	4800481.7	0.99953	0.03053	-0.03053	0.99953	1	43.31014108	-77.72014415
166	29	767367.5	4800382.9	0.99969	0.02496	-0.02496	0.99969	1	43.30876695	-77.70330713
167	29	768739.1	4800284.2	0.99981	0.01951	-0.01951	0.99981	1	43.30739126	-77.68647098
168	29	770110.7	4800185.4	0.9999	0.01418	-0.01418	0.9999	1	43.30601221	-77.66963579
169	29	771505.9	4800084.2	0.99995	0.01045	-0.01045	0.99995	1	43.30460062	-77.65251221
170	29	772924.8	4799980.6	0.99997	0.00826	-0.00826	0.99997	1	43.30315633	-77.63509907
171	29	774343.7	4799877	0.99998	0.00607	-0.00607	0.99998	1	43.3017094	-77.61768691
172	29	775762.6	4799773.3	0.99999	0.00389	-0.00389	0.99999	1	43.30025895	-77.60027581
173	29	777224.1	4799670.1	0.99993	0.01221	-0.01221	0.99993	1	43.29879469	-77.58234118
174	29	778728.1	4799567.4	0.99952	0.03103	-0.03103	0.99952	1	43.2973164	-77.56388432
175	29	780232.1	4799464.6	0.99876	0.04981	-0.04981	0.99876	1	43.29583426	-77.54542861
176	29	781736.2	4799361.9	0.99765	0.06853	-0.06853	0.99765	1	43.29435003	-77.5269727
177	29	783202.3	4799258.7	0.99739	0.07218	-0.07218	0.99739	1	43.29287264	-77.5089857
178	29	784630.4	4799155	0.99815	0.06074	-0.06074	0.99815	1	43.29140231	-77.49146757
179	29	786058.6	4799051.3	0.99879	0.04925	-0.04925	0.99879	1	43.28992928	-77.47394922
180	29	787486.8	4798947.7	0.99929	0.03771	-0.03771	0.99929	1	43.2884545	-77.45643185
181	29	788932.2	4798841.8	0.99953	0.03076	-0.03076	0.99953	1	43.28694978	-77.4387051
182	29	790395	4798733.8	0.9996	0.02841	-0.02841	0.9996	1	43.28541677	-77.42076647
183	29	791857.7	4798625.9	0.99966	0.02604	-0.02604	0.99966	1	43.28388191	-77.4028301
184	29	793320.4	4798517.9	0.99972	0.02365	-0.02365	0.99972	1	43.28234336	-77.38489487
185	29	794798.2	4798412.9	0.99971	0.02425	-0.02425	0.99971	1	43.28082308	-77.3667734
186	29	796291	4798310.8	0.99961	0.02786	-0.02786	0.99961	1	43.27932012	-77.34846696
187	29	797783.8	4798208.8	0.9995	0.03151	-0.03151	0.9995	1	43.27781515	-77.33016158
188	29	799276.6	4798106.8	0.99938	0.0352	-0.0352	0.99938	1	43.27630728	-77.31185729
189	29	800760.3	4798014.9	0.99942	0.03418	-0.03418	0.99942	1	43.27489089	-77.29366051
190	29	802234.9	4797933.1	0.9996	0.02841	-0.02841	0.9996	1	43.27356604	-77.27557113
165	30	766000.4	4800629.2	0.99953	0.03053	-0.03053	0.99953	1	43.31146548	-77.72001737
166	30	767371.2	4800532.1	0.99969	0.02496	-0.02496	0.99969	1	43.31010689	-77.70318901
167	30	768742	4800435	0.99981	0.01951	-0.01951	0.99981	1	43.30874584	-77.68636156
168	30	770112.8	4800337.9	0.9999	0.01418	-0.01418	0.9999	1	43.30738234	-77.66953501
169	30	771507.5	4800237.6	0.99995	0.01045	-0.01045	0.99995	1	43.30597899	-77.65241676
170	30	772926.1	4800134.2	0.99997	0.00826	-0.00826	0.99997	1	43.30453657	-77.63500682
171	30	774344.6	4800030.7	0.99998	0.00607	-0.00607	0.99998	1	43.30309067	-77.61759916
172	30	775763.2	4799927.3	0.99999	0.00389	-0.00389	0.99999	1	43.301643	-77.6001912
173	30	777225.9	4799824.2	0.99993	0.01221	-0.01221	0.99993	1	43.30017916	-77.58224135
174	30	778732.9	4799721.5	0.99952	0.03103	-0.03103	0.99952	1	43.29869974	-77.56374716
175	30	780239.8	4799618.7	0.99876	0.04981	-0.04981	0.99876	1	43.29721648	-77.54525535
176	30	781746.7	4799516	0.99765	0.06853	-0.06853	0.99765	1	43.29573116	-77.52676457
177	30	783213.4	4799412.7	0.99739	0.07218	-0.07218	0.99739	1	43.2942526	-77.50876985
178	30	784639.8	4799308.8	0.99815	0.06074	-0.06074	0.99815	1	43.29278107	-77.49127235
179	30	786066.2	4799204.9	0.99879	0.04925	-0.04925	0.99879	1	43.29130688	-77.47377587
180	30	787492.6	4799101.1	0.99929	0.03771	-0.03771	0.99929	1	43.28983095	-77.45628035
181	30	788937	4798994.9	0.99953	0.03076	-0.03076	0.99953	1	43.28832389	-77.43856567
182	30	790399.3	4798886.3	0.9996	0.02841	-0.02841	0.9996	1	43.28678564	-77.42063311
183	30	791861.6	4798777.7	0.99966	0.02604	-0.02604	0.99966	1	43.2852446	-77.40270163
184	30	793324	4798669	0.99972	0.02365	-0.02365	0.99972	1	43.28369985	-77.38477008
185	30	794801.8	4798563.3	0.99971	0.02425	-0.02425	0.99971	1	43.28217324	-77.36664858
186	30	796295.1	4798460.5	0.99961	0.02786	-0.02786	0.99961	1	43.28066376	-77.34833598
187	30	797788.5	4798357.6	0.9995	0.03151	-0.03151	0.9995	1	43.27915043	-77.3300233
188	30	799281.8	4798254.8	0.99938	0.0352	-0.0352	0.99938	1	43.27763514	-77.31171291
189	30	800765.4	4798162.2	0.99942	0.03418	-0.03418	0.99942	1	43.27621246	-77.29351734
190	30	802239	4798079.8	0.9996	0.02841	-0.02841	0.9996	1	43.27488258	-77.27544021
165	31	766004.9	4800776.8	0.99953	0.03053	-0.03053	0.99953	1	43.31279079	-77.71989053
166	31	767374.9	4800681.3	0.99969	0.02496	-0.02496	0.99969	1	43.31144684	-77.70307089
167	31	768744.9	4800585.8	0.99981	0.01951	-0.01951	0.99981	1	43.31010043	-77.68625213
168	31	770115	4800490.3	0.9999	0.01418	-0.01418	0.9999	1	43.30875153	-77.66943305
169	31	771509.1	4800390.9	0.99995	0.01045	-0.01045	0.99995	1	43.30735646	-77.65232136
170	31	772927.3	4800287.7	0.99997	0.00826	-0.00826	0.99997	1	43.30591596	-77.63491586
171	31	774345.6	4800184.5	0.99998	0.00607	-0.00607	0.99998	1	43.3044728	-77.61751011
172	31	775763.8	4800081.3	0.99999	0.00389	-0.00389	0.99999	1	43.30302704	-77.60010659
173	31	777227.8	4799978.3	0.99993	0.01221	-0.01221	0.99993	1	43.3015636	-77.58214029
174	31	778737.7	4799875.5	0.99952	0.03103	-0.03103	0.99952	1	43.30008217	-77.56361005
175	31	780247.5	4799772.8	0.99876	0.04981	-0.04981	0.99876	1	43.2985987	-77.54508208
176	31	781757.3	4799670	0.99765	0.06853	-0.06853	0.99765	1	43.29711135	-77.52655526
177	31	783224.5	4799566.6	0.99739	0.07218	-0.07218	0.99739	1	43.29563166	-77.50855403
178	31	784649.2	4799462.6	0.99815	0.06074	-0.06074	0.99815	1	43.29415982	-77.49107711
179	31	786073.8	4799358.6	0.99879	0.04925	-0.04925	0.99879	1	43.29268538	-77.47360244
180	31	787498.4	4799254.5	0.99929	0.03771	-0.03771	0.99929	1	43.2912074	-77.45612885
181	31	788941.7	4799147.9	0.99953	0.03076	-0.03076	0.99953	1	43.28969713	-77.43842752
182	31	790403.6	4799038.7	0.9996	0.02841	-0.02841	0.9996	1	43.2881536	-77.42049979
183	31	791865.6	4798929.4	0.99966	0.02604	-0.02604	0.99966	1	43.28660636	-77.40257199
184	31	793327.5	4798820.2	0.99972	0.02365	-0.02365	0.99972	1	43.28505727	-77.38464645
185	31	794805.4	4798713.8	0.99971	0.02425	-0.02425	0.99971	1	43.2835243	-77.3665237
186	31	796299.3	4798610.1	0.99961	0.02786	-0.02786	0.99961	1	43.28200646	-77.3482038
187	31	797793.2	4798506.5	0.9995	0.03151	-0.03151	0.9995	1	43.28048661	-77.32988496
188	31	799287.1	4798402.8	0.99938	0.0352	-0.0352	0.99938	1	43.27896296	-77.31156728
189	31	800770.4	4798309.5	0.99942	0.03418	-0.03418	0.99942	1	43.27753408	-77.2933754
190	31	802243.2	4798226.4	0.9996	0.02841	-0.02841	0.9996	1	43.27619819	-77.2753081
166	32	767378.6	4800830.5	0.99969	0.02496	-0.02496	0.99969	1	43.31278678	-77.70295275
167	32	768747.9	4800736.6	0.99981	0.01951	-0.01951	0.99981	1	43.31145497	-77.68614147
168	32	770117.1	4800642.7	0.9999	0.01418	-0.01418	0.9999	1	43.31012075	-77.66933231
169	32	771510.7	4800544.3	0.99995	0.01045	-0.01045	0.99995	1	43.30873483	-77.6522259
170	32	772928.6	4800441.3	0.99997	0.00826	-0.00826	0.99997	1	43.30729621	-77.6348236
171	32	774346.5	4800338.3	0.99998	0.00607	-0.00607	0.99998	1	43.30585496	-77.61742229
172	32	775764.4	4800235.3	0.99999	0.00389	-0.00389	0.99999	1	43.30441109	-77.60002197
173	32	777229.7	4800132.4	0.99993	0.01221	-0.01221	0.99993	1	43.30294804	-77.58203921
174	32	778742.4	4800029.6	0.99952	0.03103	-0.03103	0.99952	1	43.30146554	-77.5634741
175	32	780255.2	4799926.9	0.99876	0.04981	-0.04981	0.99876	1	43.29998092	-77.5449088
176	32	781767.9	4799824.1	0.99765	0.06853	-0.06853	0.99765	1	43.29849244	-77.52634588
177	32	783235.7	4799720.6	0.99739	0.07218	-0.07218	0.99739	1	43.29701158	-77.50833692
178	32	784658.5	4799616.4	0.99815	0.06074	-0.06074	0.99815	1	43.29553862	-77.4908831
179	32	786081.3	4799512.2	0.99879	0.04925	-0.04925	0.99879	1	43.29406302	-77.4734303
180	32	787504.2	4799407.9	0.99929	0.03771	-0.03771	0.99929	1	43.29258385	-77.45597733
181	32	788946.4	4799300.9	0.99953	0.03076	-0.03076	0.99953	1	43.29107037	-77.43828935
182	32	790408	4799191.1	0.9996	0.02841	-0.02841	0.9996	1	43.28952153	-77.42036524
183	32	791869.5	4799081.2	0.99966	0.02604	-0.02604	0.99966	1	43.28796906	-77.40244351
184	32	793331.1	4798971.4	0.99972	0.02365	-0.02365	0.99972	1	43.28641466	-77.38452159
185	32	794809.1	4798864.2	0.99971	0.02425	-0.02425	0.99971	1	43.28487443	-77.36639764
186	32	796303.5	4798759.8	0.99961	0.02786	-0.02786	0.99961	1	43.28335006	-77.34807157
187	32	797797.9	4798655.3	0.9995	0.03151	-0.03151	0.9995	1	43.28182189	-77.32974667
188	32	799292.3	4798550.9	0.99938	0.0352	-0.0352	0.99938	1	43.28029171	-77.31142282
189	32	800775.4	4798456.8	0.99942	0.03418	-0.03418	0.99942	1	43.27885568	-77.29323345
190	32	802247.4	4798373	0.9996	0.02841	-0.02841	0.9996	1	43.27751379	-77.27517599
191	32	803719.3	4798289.3	0.99974	0.02259	-0.02259	0.99974	1	43.27617001	-77.25712069
166	33	767382.4	4800979.6	0.99969	0.02496	-0.02496	0.99969	1	43.31412579	-77.70283343
167	33	768750.8	4800887.4	0.99981	0.01951	-0.01951	0.99981	1	43.31280956	-77.68603203
168	33	770119.3	4800795.1	0.9999	0.01418	-0.01418	0.9999	1	43.31148994	-77.66923033
169	33	771512.3	4800697.6	0.99995	0.01045	-0.01045	0.99995	1	43.3101123	-77.65213048
170	33	772929.9	4800594.8	0.99997	0.00826	-0.00826	0.99997	1	43.30867555	-77.63473139
171	33	774347.4	4800492	0.99998	0.00607	-0.00607	0.99998	1	43.30723622	-77.61733452
172	33	775765	4800389.2	0.99999	0.00389	-0.00389	0.99999	1	43.30579424	-77.5999374
173	33	777231.6	4800286.5	0.99993	0.01221	-0.01221	0.99993	1	43.30433248	-77.58193814
174	33	778747.2	4800183.7	0.99952	0.03103	-0.03103	0.99952	1	43.30284888	-77.56333692
175	33	780262.9	4800080.9	0.99876	0.04981	-0.04981	0.99876	1	43.30136224	-77.54473556
176	33	781778.5	4799978.2	0.99765	0.06853	-0.06853	0.99765	1	43.29987354	-77.52613649
177	33	783246.8	4799874.6	0.99739	0.07218	-0.07218	0.99739	1	43.29839154	-77.50812103
178	33	784667.9	4799770.2	0.99815	0.06074	-0.06074	0.99815	1	43.29691738	-77.49068785
179	33	786088.9	4799665.8	0.99879	0.04925	-0.04925	0.99879	1	43.29544062	-77.47325691
180	33	787510	4799561.4	0.99929	0.03771	-0.03771	0.99929	1	43.2939612	-77.45582576
181	33	788951.1	4799453.9	0.99953	0.03076	-0.03076	0.99953	1	43.29244361	-77.43815118
182	33	790412.3	4799343.5	0.9996	0.02841	-0.02841	0.9996	1	43.2908895	-77.42023191
183	33	791873.5	4799233	0.99966	0.02604	-0.02604	0.99966	1	43.28933171	-77.40231379
184	33	793334.7	4799122.6	0.99972	0.02365	-0.02365	0.99972	1	43.28777204	-77.38439672
185	33	794812.7	4799014.7	0.99971	0.02425	-0.02425	0.99971	1	43.28622549	-77.36627275
186	33	796307.7	4798909.4	0.99961	0.02786	-0.02786	0.99961	1	43.28469277	-77.34793938
187	33	797802.6	4798804.2	0.9995	0.03151	-0.03151	0.9995	1	43.28315807	-77.32960831
188	33	799297.5	4798698.9	0.99938	0.0352	-0.0352	0.99938	1	43.28161957	-77.31127841
189	33	800780.5	4798604.1	0.99942	0.03418	-0.03418	0.99942	1	43.28017725	-77.29309026
190	33	802251.5	4798519.6	0.9996	0.02841	-0.02841	0.9996	1	43.27882944	-77.2750451
191	33	803722.6	4798435.2	0.99974	0.02259	-0.02259	0.99974	1	43.27747966	-77.25699964
166	34	767386.1	4801128.8	0.99969	0.02496	-0.02496	0.99969	1	43.31546573	-77.70271528
167	34	768753.8	4801038.2	0.99981	0.01951	-0.01951	0.99981	1	43.3141641	-77.68592135
168	34	770121.4	4800947.6	0.9999	0.01418	-0.01418	0.9999	1	43.31286006	-77.66912953
169	34	771513.9	4800851	0.99995	0.01045	-0.01045	0.99995	1	43.31149066	-77.65203501
170	34	772931.1	4800748.4	0.99997	0.00826	-0.00826	0.99997	1	43.31005584	-77.63464036
171	34	774348.4	4800645.8	0.99998	0.00607	-0.00607	0.99998	1	43.30861835	-77.61724545
172	34	775765.6	4800543.2	0.99999	0.00389	-0.00389	0.99999	1	43.30717828	-77.59985277
173	34	777233.5	4800440.6	0.99993	0.01221	-0.01221	0.99993	1	43.30571692	-77.58183705
174	34	778752	4800337.8	0.99952	0.03103	-0.03103	0.99952	1	43.30423221	-77.56319972
175	34	780270.5	4800235	0.99876	0.04981	-0.04981	0.99876	1	43.30274449	-77.54456349
176	34	781789.1	4800132.2	0.99765	0.06853	-0.06853	0.99765	1	43.30125373	-77.52592714
177	34	783258	4800028.5	0.99739	0.07218	-0.07218	0.99739	1	43.29977056	-77.50790395
178	34	784677.2	4799924	0.99815	0.06074	-0.06074	0.99815	1	43.29829617	-77.49049381
179	34	786096.5	4799819.4	0.99879	0.04925	-0.04925	0.99879	1	43.29681822	-77.47308351
180	34	787515.8	4799714.8	0.99929	0.03771	-0.03771	0.99929	1	43.29533764	-77.45567422
181	34	788955.8	4799607	0.99953	0.03076	-0.03076	0.99953	1	43.29381774	-77.43801295
182	34	790416.6	4799495.9	0.9996	0.02841	-0.02841	0.9996	1	43.29225746	-77.42009857
183	34	791877.4	4799384.8	0.99966	0.02604	-0.02604	0.99966	1	43.2906944	-77.4021853
184	34	793338.3	4799273.7	0.99972	0.02365	-0.02365	0.99972	1	43.28912853	-77.38427189
185	34	794816.4	4799165.2	0.99971	0.02425	-0.02425	0.99971	1	43.28757651	-77.36614662
186	34	796311.8	4799059.1	0.99961	0.02786	-0.02786	0.99961	1	43.28603641	-77.34780836
187	34	797807.3	4798953	0.9995	0.03151	-0.03151	0.9995	1	43.28449335	-77.32947
188	34	799302.7	4798846.9	0.99938	0.0352	-0.0352	0.99938	1	43.28294742	-77.31113399
189	34	800785.5	4798751.3	0.99942	0.03418	-0.03418	0.99942	1	43.28149796	-77.29294835
190	34	802255.7	4798666.3	0.9996	0.02841	-0.02841	0.9996	1	43.28014594	-77.27491292
191	34	803725.9	4798581.2	0.99974	0.02259	-0.02259	0.99974	1	43.27879019	-77.25687853
166	35	767389.8	4801278	0.99969	0.02496	-0.02496	0.99969	1	43.31680567	-77.70259713
167	35	768756.7	4801189	0.99981	0.01951	-0.01951	0.99981	1	43.31551868	-77.6858119
168	35	770123.6	4801100	0.9999	0.01418	-0.01418	0.9999	1	43.31422925	-77.66902754
169	35	771515.5	4801004.3	0.99995	0.01045	-0.01045	0.99995	1	43.31286813	-77.65193959
170	35	772932.4	4800901.9	0.99997	0.00826	-0.00826	0.99997	1	43.31143518	-77.63454813
171	35	774349.3	4800799.6	0.99998	0.00607	-0.00607	0.99998	1	43.31000051	-77.61715762
172	35	775766.2	4800697.2	0.99999	0.00389	-0.00389	0.99999	1	43.30856232	-77.59976813
173	35	777235.3	4800594.6	0.99993	0.01221	-0.01221	0.99993	1	43.30710049	-77.58173724
174	35	778756.8	4800491.9	0.99952	0.03103	-0.03103	0.99952	1	43.30561554	-77.56306252
175	35	780278.2	4800389.1	0.99876	0.04981	-0.04981	0.99876	1	43.30412671	-77.54439018
176	35	781799.7	4800286.3	0.99765	0.06853	-0.06853	0.99765	1	43.30263482	-77.52571772
177	35	783269.1	4800182.5	0.99739	0.07218	-0.07218	0.99739	1	43.30115051	-77.50768804
178	35	784686.6	4800077.8	0.99815	0.06074	-0.06074	0.99815	1	43.29967492	-77.49029854
179	35	786104.1	4799973	0.99879	0.04925	-0.04925	0.99879	1	43.29819582	-77.4729101
180	35	787521.5	4799868.2	0.99929	0.03771	-0.03771	0.99929	1	43.29671413	-77.45552391
181	35	788960.5	4799760	0.99953	0.03076	-0.03076	0.99953	1	43.29519098	-77.43787476
182	35	790421	4799648.3	0.9996	0.02841	-0.02841	0.9996	1	43.29362539	-77.419964
183	35	791881.4	4799536.6	0.99966	0.02604	-0.02604	0.99966	1	43.29205706	-77.40205556
184	35	793341.8	4799424.9	0.99972	0.02365	-0.02365	0.99972	1	43.29048595	-77.38414824
185	35	794820	4799315.6	0.99971	0.02425	-0.02425	0.99971	1	43.28892667	-77.36602176
186	35	796316	4799208.7	0.99961	0.02786	-0.02786	0.99961	1	43.28737911	-77.34767616
187	35	797812	4799101.8	0.9995	0.03151	-0.03151	0.9995	1	43.28582863	-77.32933168
188	35	799307.9	4798994.9	0.99938	0.0352	-0.0352	0.99938	1	43.28427528	-77.31098956
189	35	800790.6	4798898.6	0.99942	0.03418	-0.03418	0.99942	1	43.28281953	-77.29280515
190	35	802259.9	4798812.9	0.9996	0.02841	-0.02841	0.9996	1	43.28146154	-77.27478078
191	35	803729.2	4798727.2	0.99974	0.02259	-0.02259	0.99974	1	43.28010073	-77.25675741
165	36	766027.4	4801514.6	0.99953	0.03053	-0.03053	0.99953	1	43.31941552	-77.71925634
166	36	767393.5	4801427.2	0.99969	0.02496	-0.02496	0.99969	1	43.31814561	-77.70247896
167	36	768759.7	4801339.8	0.99981	0.01951	-0.01951	0.99981	1	43.31687323	-77.68570121
168	36	770125.8	4801252.4	0.9999	0.01418	-0.01418	0.9999	1	43.31559844	-77.66892554
169	36	771517.1	4801157.6	0.99995	0.01045	-0.01045	0.99995	1	43.3142456	-77.65184415
