"I_Value","J_Value","TP_Base","TP_Slow_Settling","Conc_Change","Percent_Change"
79,90,5.00752366860979e-06,5.30297256773338e-06,2.95448899123585e-07,5.90009990318445
79,91,4.97635573992739e-06,5.27865449839737e-06,3.02298758469988e-07,6.07470153398637
79,92,4.95156109536765e-06,5.26572557646432e-06,3.14164481096668e-07,6.3447562303246
79,93,4.9435598157288e-06,5.27014663020964e-06,3.26586814480834e-07,6.60630854393104
79,94,4.96465099786292e-06,5.30027182321646e-06,3.35620825353544e-07,6.76020984149773
79,95,5.0220205594087e-06,5.36414427187992e-06,3.42123712471221e-07,6.81247136334907
79,96,5.11852294948767e-06,5.46488035979564e-06,3.46357410307974e-07,6.76674528425513
79,97,5.26232724951115e-06,5.61161232326413e-06,3.49285073752981e-07,6.63746394307629
79,98,5.45927468920127e-06,5.81050289838458e-06,3.51228209183319e-07,6.43360572931175
79,99,5.71803138882387e-06,6.06956109550083e-06,3.51529706676956e-07,6.14774006599606
79,100,6.02555110162939e-06,6.37358789390419e-06,3.48036792274797e-07,5.77601594285183
79,101,6.33804984317976e-06,6.67725907987915e-06,3.39209236699389e-07,5.35194965474128
79,102,6.56207294014166e-06,6.89109538143384e-06,3.29022441292182e-07,5.01400158598479
79,103,6.65845072944649e-06,6.98295480106026e-06,3.24504071613774e-07,4.8735672125451
79,104,6.64444041831302e-06,6.97616451361682e-06,3.31724095303798e-07,4.99250613173563
79,105,6.54486802886822e-06,6.88914087731973e-06,3.4427284845151e-07,5.26019542232151
79,106,6.45743330096593e-06,6.78295009493013e-06,3.25516793964198e-07,5.04096254336078
79,107,6.41737142359489e-06,6.7084488364344e-06,2.91077412839513e-07,4.53577319475857
80,48,7.04368630977115e-06,7.18730143489665e-06,1.43615125125507e-07,2.03891994631108
80,49,7.04267722539953e-06,7.19916442903923e-06,1.56487203639699e-07,2.2219846037431
80,50,7.13197550794575e-06,7.26913549442543e-06,1.37159986479674e-07,1.92316962287466
80,51,7.16092836228199e-06,7.29414932720829e-06,1.33220964926295e-07,1.86038678487549
80,52,7.14962698111776e-06,7.28651093595545e-06,1.36883954837685e-07,1.91456079036287
80,53,7.18522278475575e-06,7.31206273485441e-06,1.26839950098656e-07,1.7652890369351
80,54,7.19096442480804e-06,7.3176784098905e-06,1.26713985082461e-07,1.76212782593265
80,55,7.19790114089847e-06,7.32595071895048e-06,1.28049578052014e-07,1.7789849505495
80,56,7.23037601346732e-06,7.35073035684763e-06,1.20354343380313e-07,1.6645654825716
80,57,7.24519759387476e-06,7.36288848202094e-06,1.17690888146171e-07,1.62439859812339
80,58,7.24894607628812e-06,7.36684751245775e-06,1.17901436169632e-07,1.62646314276356
80,59,7.2696320785326e-06,7.3813653216348e-06,1.11733243102208e-07,1.53698621739275
80,60,7.28383929526899e-06,7.39109373171232e-06,1.07254436443327e-07,1.47249866582025
80,61,7.27504038877669e-06,7.38490371077205e-06,1.09863321995363e-07,1.51014037207065
80,62,7.27482802176382e-06,7.38451353754499e-06,1.09685515781166e-07,1.50774032668572
80,63,7.27948236090015e-06,7.38770995667437e-06,1.08227595774224e-07,1.4867485132671
80,64,7.28311215425492e-06,7.39017286832677e-06,1.07060714071849e-07,1.46998579459335
80,65,7.28616851120023e-06,7.39224333301536e-06,1.06074821815128e-07,1.45583816311783
80,66,7.29065823179553e-06,7.39537199478946e-06,1.04713762993924e-07,1.43627309996858
80,67,7.294720489881e-06,7.39823371986859e-06,1.03513229987584e-07,1.41901571322951
80,68,7.30355532141402e-06,7.40409996069502e-06,1.00544639280997e-07,1.37665335382893
80,69,7.28403711036663e-06,7.38938069844153e-06,1.05343588074902e-07,1.44622530718545
80,70,7.25578547644545e-06,7.36863466954674e-06,1.12849193101283e-07,1.55529947057595
80,71,7.243986146932e-06,7.35788353267708e-06,1.13897385745076e-07,1.57230264435714
80,72,7.19475656296709e-06,7.31599220671342e-06,1.21235643746331e-07,1.68505553572662
80,73,7.0958831202006e-06,7.23349421605235e-06,1.37611095851753e-07,1.93930894182855
80,74,6.82000290908036e-06,7.00387545293779e-06,1.83872543857433e-07,2.6960772056654
80,75,6.37661742075579e-06,6.63297259961837e-06,2.56355178862577e-07,4.02023772083527
80,76,5.94083894611686e-06,6.26444170848117e-06,3.23602762364317e-07,5.44708862333047
80,77,5.81964104640065e-06,6.15918588664499e-06,3.39544840244344e-07,5.83446362992347
80,78,5.73027182326769e-06,6.06636649536085e-06,3.36094672093168e-07,5.86524832431963
80,79,5.62808554604999e-06,5.95260189584224e-06,3.24516349792248e-07,5.76601665232338
80,80,5.53655445401091e-06,5.84587769481004e-06,3.09323240799131e-07,5.58692673157119
80,81,5.46016826774576e-06,5.75429476157296e-06,2.94126493827207e-07,5.38676611057332
80,82,5.37081496077008e-06,5.6549470173195e-06,2.84132056549424e-07,5.29029688464048
80,83,5.27241991221672e-06,5.55102224097936e-06,2.78602328762645e-07,5.28414529573215
80,84,5.19661307407659e-06,5.4712213568564e-06,2.74608282779809e-07,5.2843703940495
80,85,5.12934457219671e-06,5.40416385774733e-06,2.7481928555062e-07,5.35778561339515
80,86,5.08062294102274e-06,5.35807430424029e-06,2.77451363217551e-07,5.46097135013329
80,87,5.04294484926504e-06,5.32356671101297e-06,2.80621861747932e-07,5.56464268667998
80,88,5.00247961099376e-06,5.28659165865975e-06,2.84112047665985e-07,5.67942440068327
80,89,4.95787617182941e-06,5.24501820109435e-06,2.87142029264942e-07,5.79163374221565
80,90,4.91529135615565e-06,5.20675530424342e-06,2.91463948087767e-07,5.92973899141814
80,91,4.87811530547333e-06,5.17817807121901e-06,3.00062765745679e-07,6.15120281000745
80,92,4.84969768876908e-06,5.16218642587774e-06,3.12488737108652e-07,6.44346838014898
80,93,4.8403207983938e-06,5.16466388944536e-06,3.2434309105156e-07,6.70085939674058
80,94,4.85919417769765e-06,5.19262312081992e-06,3.33428943122271e-07,6.86181557947649
80,95,4.91173841510317e-06,5.25183531863149e-06,3.4009690352832e-07,6.92416563721209
80,96,5.00015903526219e-06,5.34450100531103e-06,3.44341970048845e-07,6.88662035788206
80,97,5.13340410179808e-06,5.48052912563435e-06,3.4712502383627e-07,6.76208256651142
80,98,5.32016110810218e-06,5.66922881262144e-06,3.49067704519257e-07,6.56122432058786
80,99,5.5699188123981e-06,5.92028027313063e-06,3.50361460732529e-07,6.29024358402959
80,100,5.87065596846514e-06,6.21945673628943e-06,3.48800767824287e-07,5.9414274946089
80,101,6.18740705249365e-06,6.52880362395081e-06,3.41396571457153e-07,5.51760323122047
80,102,6.42569921183167e-06,6.75819319440052e-06,3.32493982568849e-07,5.17444050223556
80,103,6.54670702715521e-06,6.87421697875834e-06,3.27509951603133e-07,5.00266699341591
80,104,6.56855399938649e-06,6.8998715505586e-06,3.31317551172106e-07,5.04399524161712
80,105,6.5064846239693e-06,6.85069744577049e-06,3.44212821801193e-07,5.29030408422306
80,106,6.44443480268819e-06,6.76637955621118e-06,3.21944753522985e-07,4.99570192546118
80,107,6.42384702587151e-06,6.70794861434842e-06,2.84101588476915e-07,4.422608249118
81,48,7.03668456480955e-06,7.180911325122e-06,1.44226760312449e-07,2.04964083559645
81,49,7.0394553404185e-06,7.19350055078394e-06,1.54045210365439e-07,2.18831149451231
81,50,7.12131486579892e-06,7.25992367733852e-06,1.38608811539598e-07,1.94639352635965
81,51,7.15099577064393e-06,7.2864613684942e-06,1.35465597850271e-07,1.89435992126272
81,52,7.21108335710596e-06,7.33212527848082e-06,1.21041921374854e-07,1.67855390626675
81,53,7.17105467629153e-06,7.30520287106629e-06,1.34148194774752e-07,1.87068988914928
81,54,7.19196486897999e-06,7.32148555471213e-06,1.29520685732132e-07,1.8009082092541
81,55,7.21183141649817e-06,7.33664865038008e-06,1.24817233881913e-07,1.73072866895328
81,56,7.22967570254696e-06,7.35050343791954e-06,1.20827735372586e-07,1.67127462342494
81,57,7.24093752069166e-06,7.35925823391881e-06,1.18320713227149e-07,1.63405239845029
81,58,7.23391985957278e-06,7.35501907911384e-06,1.21099219541065e-07,1.67404701589018
81,59,7.24973961041542e-06,7.36618676455691e-06,1.16447154141497e-07,1.60622533220644
81,60,7.26043890608707e-06,7.37345999368699e-06,1.13021087599918e-07,1.55667018291639
81,61,7.24583378541865e-06,7.36287756808451e-06,1.1704378266586e-07,1.61532524940603
81,62,7.2458806243958e-06,7.36241327103926e-06,1.16532646643464e-07,1.6082606474514
81,63,7.25156405678717e-06,7.36617812435725e-06,1.14614067570074e-07,1.58054271702667
81,64,7.25314612282091e-06,7.36684660296305e-06,1.13700480142143e-07,1.56760222690677
81,65,7.25189420336392e-06,7.36559468350606e-06,1.13700480142143e-07,1.56787284747481
81,66,7.25481322660926e-06,7.3674082159414e-06,1.12594989332138e-07,1.55200397053863
81,67,7.26070175005589e-06,7.3715673352126e-06,1.10865585156716e-07,1.52692658331356
81,68,7.25453355698846e-06,7.36685342417331e-06,1.12319867184851e-07,1.54827138509341
81,69,7.22030654287664e-06,7.34054128770367e-06,1.2023474482703e-07,1.66523047342984
81,70,7.20770503903623e-06,7.33040587874711e-06,1.22700839710888e-07,1.70235656212833
81,71,7.19225272405311e-06,7.31675618226291e-06,1.24503458209801e-07,1.73107735485189
81,72,7.13903091309476e-06,7.27149790691328e-06,1.32466993818525e-07,1.85553187023673
81,73,7.04070544088609e-06,7.18902401786181e-06,1.48318576975726e-07,2.10658687855942
81,74,6.76299669066793e-06,6.95739845468779e-06,1.94401764019858e-07,2.87449148523328
81,75,6.37415269011399e-06,6.62961156194797e-06,2.5545887183398e-07,4.00773066246412
81,76,6.04361775913276e-06,6.35298010820406e-06,3.09362349071307e-07,5.118827189291
81,77,5.92745891481172e-06,6.25456505076727e-06,3.27106135955546e-07,5.51848845612684
81,78,5.80337155042798e-06,6.13394740867079e-06,3.3057585824281e-07,5.69627250935589
81,79,5.66860990147688e-06,5.98963606535108e-06,3.21026163874194e-07,5.66322554301284
81,80,5.55043015992851e-06,5.85436464461964e-06,3.03934484691126e-07,5.47587260687271
81,81,5.4491088121722e-06,5.73571378481574e-06,2.86604972643545e-07,5.25966690192216
81,82,5.33408046976547e-06,5.61034266866045e-06,2.76262198894983e-07,5.17919068639641
81,83,5.21185847901506e-06,5.48282696399838e-06,2.70968484983314e-07,5.19907603159864
81,84,5.11398002345231e-06,5.38155518370331e-06,2.67575160250999e-07,5.23222928177115
81,85,5.03403180118767e-06,5.30179841007339e-06,2.67766608885722e-07,5.31912827452836
81,86,4.97971723234514e-06,5.24981169292005e-06,2.7009446057491e-07,5.42389151778629
81,87,4.93745119456435e-06,5.21184620083659e-06,2.74395006272243e-07,5.55742214878652
81,88,4.90163938593469e-06,5.17973558089579e-06,2.78096194961108e-07,5.6735343640152
81,89,4.86151338918717e-06,5.14284329256043e-06,2.81329903373262e-07,5.78687912284655
81,90,4.81886536363163e-06,5.10609334014589e-06,2.87227976514259e-07,5.96048975931123
81,91,4.77683443023125e-06,5.07433605889673e-06,2.97501628665486e-07,6.22800796240041
81,92,4.74611488243681e-06,5.05657408211846e-06,3.10459199681645e-07,6.54133343528012
81,93,4.73521185995196e-06,5.05732168676332e-06,3.22109826811356e-07,6.80243749040248
81,94,4.75228398499894e-06,5.08365337736905e-06,3.31369392370107e-07,6.9728449186982
81,95,4.80223661725176e-06,5.14048360855668e-06,3.38246991304914e-07,7.04353030189683
81,96,4.88662908537663e-06,5.22919890499907e-06,3.4256981962244e-07,7.01035035885146
81,97,5.0135549827246e-06,5.35894378117518e-06,3.45388798450585e-07,6.88909964368008
81,98,5.19194327353034e-06,5.53922973267618e-06,3.47286459145835e-07,6.68894941353417
81,99,5.42943189429934e-06,5.77813807467464e-06,3.48706180375302e-07,6.42251688876378
81,100,5.72085127714672e-06,6.0691622820741e-06,3.48311004927382e-07,6.08844712182594
81,101,6.04015531280311e-06,6.38282244835864e-06,3.4266713555553e-07,5.67315106664874
81,102,6.29380247119116e-06,6.62921365801594e-06,3.35411186824786e-07,5.32922964074699
81,103,6.43705607217271e-06,6.76762329021585e-06,3.30567218043143e-07,5.1353788802956
81,104,6.4897340052994e-06,6.82147128827637e-06,3.31737282976974e-07,5.11172388122661
81,105,6.46029366180301e-06,6.80417952025891e-06,3.43885858455906e-07,5.32306852379107
81,106,6.39992094875197e-06,6.73271870255121e-06,3.32797753799241e-07,5.20002913261201
81,107,6.39804511592956e-06,6.68511120238691e-06,2.87066086457344e-07,4.48677809011724
82,48,6.98256189934909e-06,7.14657471689861e-06,1.64012817549519e-07,2.34889170928522
82,49,7.01978206052445e-06,7.18054207027308e-06,1.60760009748628e-07,2.29009972621027
82,50,7.10602125764126e-06,7.24942947272211e-06,1.43408215080854e-07,2.01812251724752
82,51,7.11590018909192e-06,7.26144617146929e-06,1.45545982377371e-07,2.04536289871632
82,52,7.17500915925484e-06,7.30588681108202e-06,1.30877651827177e-07,1.82407644258351
82,53,7.1869658313517e-06,7.31584987079259e-06,1.28884039440891e-07,1.7933025210536
82,54,7.21344167686766e-06,7.33553815734922e-06,1.22096480481559e-07,1.69262449120651
82,55,7.20504431228619e-06,7.33123761165189e-06,1.26193299365696e-07,1.75145764406345
82,56,7.21787228030735e-06,7.34131663193693e-06,1.23444351629587e-07,1.71025957284368
82,57,7.23012499292963e-06,7.35018193154247e-06,1.20056938612834e-07,1.66050986297246
82,58,7.21997002983699e-06,7.34383957023965e-06,1.23869540402666e-07,1.71565172557181
82,59,7.23387256584829e-06,7.35349385649897e-06,1.19621290650684e-07,1.65362728693102
82,60,7.24878736946266e-06,7.36325910111191e-06,1.14471731649246e-07,1.57918456998045
82,61,7.23763241694542e-06,7.35526191419922e-06,1.17629497253802e-07,1.62524829222325
82,62,7.22375443729106e-06,7.34513150746352e-06,1.21377070172457e-07,1.68024911735474
82,63,7.22557251719991e-06,7.34602735974477e-06,1.20454842544859e-07,1.66706295256363
82,64,7.22480308468221e-06,7.34478089725599e-06,1.19977812573779e-07,1.66063782178579
82,65,7.22463437341503e-06,7.34405602997867e-06,1.19421656563645e-07,1.65297855076361
82,66,7.22682489140425e-06,7.34530431145686e-06,1.18479420052608e-07,1.63943947491423
82,67,7.23470475350041e-06,7.35110097593861e-06,1.16396222438198e-07,1.60885933018733
82,68,7.21339847586933e-06,7.33526758267544e-06,1.21869106806116e-07,1.68948252635425
82,69,7.17219973012106e-06,7.30324381947867e-06,1.31044089357601e-07,1.82711154581008
82,70,7.16953081791871e-06,7.29998600945692e-06,1.30455191538204e-07,1.81957780573533
82,71,7.1522877078678e-06,7.28481836631545e-06,1.32530658447649e-07,1.85298276384856
82,72,7.09719915903406e-06,7.2383177212032e-06,1.4111856216914e-07,1.98836976400063
82,73,7.0060882535472e-06,7.16137037670705e-06,1.5528212315985e-07,2.21638834025863
82,74,6.73915883453446e-06,6.93777019478148e-06,1.98611360247014e-07,2.94712389370081
82,75,6.41013866697904e-06,6.65892412143876e-06,2.48785454459721e-07,3.8811243778751
82,76,6.14267810306046e-06,6.43757948637358e-06,2.94901383313118e-07,4.80086011940279
82,77,5.99950635660207e-06,6.31701914244331e-06,3.17512785841245e-07,5.2923151834291
82,78,5.84805729886284e-06,6.17361592958332e-06,3.25558630720479e-07,5.56695350409416
82,79,5.69206076761475e-06,6.008805030433e-06,3.16744262818247e-07,5.56466762653657
82,80,5.54940288566286e-06,5.84838153372402e-06,2.98978648061166e-07,5.38758230788381
82,81,5.42046927876072e-06,5.70107704334077e-06,2.80607764580054e-07,5.17681680587275
82,82,5.28261307408684e-06,5.552170023293e-06,2.69556949206162e-07,5.10271991201548
82,83,5.14418115926674e-06,5.40803011972457e-06,2.63848960457835e-07,5.12907598486374
82,84,5.03274577567936e-06,5.29266117155203e-06,2.59915395872667e-07,5.16448490461615
82,85,4.94110418003402e-06,5.20067987963557e-06,2.59575699601555e-07,5.25339458840895
82,86,4.8787433115649e-06,5.14034582010936e-06,2.61602508544456e-07,5.36208797713001
82,87,4.83447774968226e-06,5.09994606545661e-06,2.65468315774342e-07,5.49114774169329
82,88,4.80142671221984e-06,5.07096820001607e-06,2.69541487796232e-07,5.61377906925534
82,89,4.76411696581636e-06,5.03812225360889e-06,2.74005287792534e-07,5.75143913884955
82,90,4.71942394142388e-06,5.00174928674824e-06,2.82325345324352e-07,5.98219928594024
82,91,4.67447944174637e-06,4.96869142807554e-06,2.94211986329174e-07,6.29400535387224
82,92,4.64270078737172e-06,4.95027279612259e-06,3.07572008750867e-07,6.62485098301988
82,93,4.63143987872172e-06,4.95091762786615e-06,3.19477749144426e-07,6.89802215963562
82,94,4.64850973003195e-06,4.97767268825555e-06,3.29162958223606e-07,7.08104268550909
82,95,4.69789938506437e-06,5.03415230923565e-06,3.36252924171276e-07,7.15751651132198
82,96,4.78206857223995e-06,5.12312544742599e-06,3.41056875186041e-07,7.13199465950543
82,97,4.90748470838298e-06,5.2518157644954e-06,3.44331056112424e-07,7.01644684749065
82,98,5.08216908201575e-06,5.42850511919823e-06,3.46336037182482e-07,6.81472874265557
82,99,5.31040222995216e-06,5.65791106055258e-06,3.47508830600418e-07,6.54392672254412
82,100,5.59014051759732e-06,5.93770027990104e-06,3.47559762303717e-07,6.21737076571916
82,101,5.9066724134027e-06,6.2503472690878e-06,3.43674855685094e-07,5.81841740376983
82,102,6.17016348769539e-06,6.50800666335272e-06,3.37843175657326e-07,5.47543312800474
82,103,6.33123272564262e-06,6.66448249830864e-06,3.33249772666022e-07,5.26358431457276
82,104,6.4107612161024e-06,6.74347165841027e-06,3.32710442307871e-07,5.18987419890444
82,105,6.41098085907288e-06,6.75372939440422e-06,3.42748535331339e-07,5.34627294739584
82,106,6.35598098597256e-06,6.69791461405111e-06,3.4193362807855e-07,5.37971445844766
82,107,6.37153789284639e-06,6.66395271764486e-06,2.9241482479847e-07,4.58939159926801
82,108,6.23206187810865e-06,6.53771894576494e-06,3.05657067656284e-07,4.9045897430827
83,48,6.98031499268836e-06,7.14894031261792e-06,1.68625319929561e-07,2.41572651243088
83,49,7.0565884016105e-06,7.21012293070089e-06,1.53534529090393e-07,2.17576143530424
83,50,7.09293226464069e-06,7.24223309589433e-06,1.4930083125364e-07,2.10492396773513
83,51,7.11830625732546e-06,7.26292364561232e-06,1.44617388286861e-07,2.03162638778059
83,52,7.14032012183452e-06,7.28122404325404e-06,1.40903921419522e-07,1.97335580219504
83,53,7.16656904842239e-06,7.30139527149731e-06,1.34826223074924e-07,1.88132176169577
83,54,7.16746171747218e-06,7.30343526811339e-06,1.35973550641211e-07,1.89709489915721
83,55,7.18294722901192e-06,7.31530508346623e-06,1.32357854454312e-07,1.84266778293622
83,56,7.18962201062823e-06,7.32103717382415e-06,1.31415163195925e-07,1.82784523305477
83,57,7.20679281585035e-06,7.33329079594114e-06,1.26497980090789e-07,1.75526039561696
83,58,7.19908894097898e-06,7.32824082660954e-06,1.29151885630563e-07,1.79400319525709
83,59,7.21335163689218e-06,7.33791739548906e-06,1.24565758596873e-07,1.72687766890207
83,60,7.23223365639569e-06,7.35059666112647e-06,1.18363004730782e-07,1.63660371545255
83,61,7.19847139407648e-06,7.32658872948377e-06,1.28117335407296e-07,1.77978529598273
83,62,7.19070703780744e-06,7.32041235096403e-06,1.29705313156592e-07,1.80379081604388
83,63,7.19472427590517e-06,7.32270882508601e-06,1.27984549180837e-07,1.77886662883597
