"I_Value","J_Value","TP_Base","TP_25Percent_GeneseeRiver","Conc_Change","Percent_Change"
131,90,3.60128797183279e-06,3.60128910870117e-06,1.13686837721616e-12,3.15683829260002e-05
131,91,3.57173848897219e-06,3.57174030796159e-06,1.81898940354586e-12,5.09272839868322e-05
131,92,3.55012571162661e-06,3.55012844011071e-06,2.72848410531878e-12,7.68559855889903e-05
131,93,3.540671286828e-06,3.54067151420168e-06,2.27373675443232e-13,6.42176742837177e-06
131,94,3.54134795088612e-06,3.5413481782598e-06,2.27373675443232e-13,6.42054038734992e-06
131,95,3.53014434040233e-06,3.53014434040233e-06,0,0
131,96,3.52847973772441e-06,3.52847973772441e-06,0,0
131,97,3.55311794919544e-06,3.55311794919544e-06,0,0
131,98,3.60542640009953e-06,3.60542640009953e-06,0,0
131,99,3.6852827633993e-06,3.6852827633993e-06,0,0
131,100,3.78443519366556e-06,3.78443519366556e-06,0,0
131,101,3.90031027563964e-06,3.90031027563964e-06,0,0
131,102,4.04550928578828e-06,4.04550928578828e-06,0,0
131,103,4.19803745899117e-06,4.19803745899117e-06,0,0
131,104,4.34754974776297e-06,4.34754974776297e-06,0,0
131,105,4.46751801064238e-06,4.46751801064238e-06,0,0
131,106,4.59309512734762e-06,4.59309512734762e-06,0,0
131,107,4.77008552479674e-06,4.77008552479674e-06,0,0
131,108,4.76856075692922e-06,4.76856075692922e-06,0,0
132,48,5.43989744983264e-06,5.43989744983264e-06,0,0
132,49,5.58457577426452e-06,5.58457577426452e-06,0,0
132,50,5.76554839426535e-06,5.76554839426535e-06,0,0
132,51,5.99990107730264e-06,5.99990107730264e-06,0,0
132,52,6.18484500591876e-06,6.18484500591876e-06,0,0
132,53,6.36067261439166e-06,6.36067261439166e-06,0,0
132,54,6.45570526103256e-06,6.45570526103256e-06,0,0
132,55,6.56879228699836e-06,6.56879228699836e-06,0,0
132,56,6.64066010358511e-06,6.64066010358511e-06,0,0
132,57,6.65659763399162e-06,6.65659763399162e-06,0,0
132,58,6.62792444927618e-06,6.62792444927618e-06,0,0
132,59,6.61542981106322e-06,6.61542981106322e-06,0,0
132,60,6.59018087389995e-06,6.59018087389995e-06,0,0
132,61,6.54652922094101e-06,6.54652922094101e-06,0,0
132,62,6.47085062155384e-06,6.47085062155384e-06,0,0
132,63,6.46861508357688e-06,6.46861508357688e-06,0,0
132,64,6.49652292850078e-06,6.49652292850078e-06,0,0
132,65,6.46455237074406e-06,6.46455237074406e-06,0,0
132,66,6.43139355815947e-06,6.43139355815947e-06,0,0
132,67,6.356691756082e-06,6.356691756082e-06,0,0
132,68,6.25763641437516e-06,6.25763641437516e-06,0,0
132,69,6.14252530795056e-06,6.14252530795056e-06,0,0
132,70,6.02032014285214e-06,6.02032014285214e-06,0,0
132,71,5.86693249715609e-06,5.86693249715609e-06,0,0
132,72,5.69165558772511e-06,5.69165558772511e-06,0,0
132,73,5.57290650249342e-06,5.57290650249342e-06,0,0
132,74,5.40565724804765e-06,5.40565724804765e-06,0,0
132,75,5.26368512510089e-06,5.26368512510089e-06,0,0
132,76,5.20578123541782e-06,5.20578123541782e-06,0,0
132,77,5.07472077515558e-06,5.07472077515558e-06,0,0
132,78,4.87023498862982e-06,4.87023498862982e-06,0,0
132,79,4.67173776996788e-06,4.67173776996788e-06,0,0
132,80,4.48958826382295e-06,4.48958826382295e-06,0,0
132,81,4.33452760262298e-06,4.33452760262298e-06,0,0
132,82,4.20749120166874e-06,4.20749120166874e-06,0,0
132,83,4.10312031817739e-06,4.10312031817739e-06,0,0
132,84,4.01477063860511e-06,4.01477063860511e-06,0,0
132,85,3.93398249798338e-06,3.93398249798338e-06,0,0
132,86,3.85345538234105e-06,3.85345538234105e-06,0,0
132,87,3.78189565708453e-06,3.78189565708453e-06,0,0
132,88,3.71928058484627e-06,3.71928058484627e-06,0,0
132,89,3.66671542906261e-06,3.66671542906261e-06,0,0
132,90,3.62478726856352e-06,3.62479158866336e-06,4.32009983342141e-12,0.000119182161968182
132,91,3.59228033630643e-06,3.59228397428524e-06,3.63797880709171e-12,0.000101272129859227
132,92,3.57438898390683e-06,3.57439262188564e-06,3.63797880709171e-12,0.000101779040375046
132,93,3.56615964847151e-06,3.56616146746092e-06,1.81898940354586e-12,5.10069537780086e-05
132,94,3.56413193003391e-06,3.56413261215494e-06,6.82121026329696e-13,1.91384898123905e-05
132,95,3.54427174897864e-06,3.54427197635232e-06,2.27373675443232e-13,6.41524385111707e-06
132,96,3.53934888153162e-06,3.53934888153162e-06,0,0
132,97,3.56866121364874e-06,3.56866121364874e-06,0,0
132,98,3.6266208098823e-06,3.62662512998213e-06,4.32009983342141e-12,0.000119121906035763
132,99,3.70889006262587e-06,3.70890097656229e-06,1.09139364212751e-11,0.000294264220211158
132,100,3.80712344849599e-06,3.80712344849599e-06,0,0
132,101,3.91803678212455e-06,3.91803678212455e-06,0,0
132,102,4.0542126953369e-06,4.0542126953369e-06,0,0
132,103,4.19788739236537e-06,4.19788739236537e-06,0,0
132,104,4.33350714956759e-06,4.33350714956759e-06,0,0
132,105,4.45132582171937e-06,4.45132582171937e-06,0,0
132,106,4.56302814200171e-06,4.56302814200171e-06,0,0
132,107,4.6841150833643e-06,4.6841150833643e-06,0,0
132,108,4.75025581181399e-06,4.75025581181399e-06,0,0
133,50,5.91740945310448e-06,5.91740945310448e-06,0,0
133,51,6.06574258199544e-06,6.06574258199544e-06,0,0
133,52,6.23326832283055e-06,6.23326832283055e-06,0,0
133,53,6.34765501672518e-06,6.34765501672518e-06,0,0
133,54,6.45601858195732e-06,6.45601858195732e-06,0,0
133,55,6.54869108984713e-06,6.54869108984713e-06,0,0
133,56,6.61879039398627e-06,6.61879039398627e-06,0,0
133,57,6.64231311020558e-06,6.64231311020558e-06,0,0
133,58,6.60666455587489e-06,6.60666455587489e-06,0,0
133,59,6.59116585666197e-06,6.59116585666197e-06,0,0
133,60,6.61524791212287e-06,6.61524791212287e-06,0,0
133,61,6.49149023956852e-06,6.49149023956852e-06,0,0
133,62,6.42913846604642e-06,6.42913846604642e-06,0,0
133,63,6.44740566713153e-06,6.44740566713153e-06,0,0
133,64,6.45205636828905e-06,6.45205636828905e-06,0,0
133,65,6.41248379906756e-06,6.41248379906756e-06,0,0
133,66,6.39097424937063e-06,6.39097424937063e-06,0,0
133,67,6.32219462204375e-06,6.32219462204375e-06,0,0
133,68,6.21706931269728e-06,6.21706931269728e-06,0,0
133,69,6.09668450124445e-06,6.09668450124445e-06,0,0
133,70,5.9735139075201e-06,5.9735139075201e-06,0,0
133,71,5.83283508603927e-06,5.83283508603927e-06,0,0
133,72,5.67289816899574e-06,5.67289816899574e-06,0,0
133,73,5.57850171389873e-06,5.57850171389873e-06,0,0
133,74,5.45794728168403e-06,5.45794728168403e-06,0,0
133,75,5.34520768269431e-06,5.34520768269431e-06,0,0
133,76,5.29792032466503e-06,5.29792032466503e-06,0,0
133,77,5.15397277922602e-06,5.15397277922602e-06,0,0
133,78,4.92953267894336e-06,4.92953267894336e-06,0,0
133,79,4.72342026114347e-06,4.72342026114347e-06,0,0
133,80,4.5417332330544e-06,4.5417332330544e-06,0,0
133,81,4.39016002928838e-06,4.39016002928838e-06,0,0
133,82,4.2634601413738e-06,4.2634601413738e-06,0,0
133,83,4.15559770772234e-06,4.15559770772234e-06,0,0
133,84,4.06218578063999e-06,4.06218578063999e-06,0,0
133,85,3.97431085730204e-06,3.97431085730204e-06,0,0
133,86,3.8854377635289e-06,3.8854377635289e-06,0,0
133,87,3.80746769224061e-06,3.80746769224061e-06,0,0
133,88,3.74117985302291e-06,3.74117985302291e-06,0,0
133,89,3.68806036021851e-06,3.68806036021851e-06,0,0
133,90,3.64389052265324e-06,3.64389120477426e-06,6.82121026329696e-13,1.87195806813927e-05
133,91,3.61205388799135e-06,3.6120552522334e-06,1.36424205265939e-12,3.77691500449359e-05
133,92,3.59408068106859e-06,3.59408272743167e-06,2.04636307898909e-12,5.69370378847663e-05
133,93,3.58393276655988e-06,3.58393344868091e-06,6.82121026329696e-13,1.90327517495381e-05
133,94,3.57814860763028e-06,3.57814860763028e-06,0,0
133,95,3.55605698132422e-06,3.55605698132422e-06,0,0
133,96,3.54709732164338e-06,3.54709732164338e-06,0,0
133,97,3.57640510628698e-06,3.57640510628698e-06,0,0
133,98,3.63495564670302e-06,3.63495655619772e-06,9.09494701772928e-13,2.50207922783833e-05
133,99,3.71442365576513e-06,3.71442638424924e-06,2.72848410531878e-12,7.34564594182444e-05
133,100,3.80626147489238e-06,3.80626147489238e-06,0,0
133,101,3.91234243579675e-06,3.91234243579675e-06,0,0
133,102,4.03925150749274e-06,4.03925150749274e-06,0,0
133,103,4.17637465943699e-06,4.17637465943699e-06,0,0
133,104,4.30558839070727e-06,4.30558839070727e-06,0,0
133,105,4.43093313151621e-06,4.43093313151621e-06,0,0
133,106,4.55335612059571e-06,4.55335612059571e-06,0,0
133,107,4.71569774163072e-06,4.71569774163072e-06,0,0
133,108,4.77084222438862e-06,4.77084222438862e-06,0,0
134,49,6.1977916629985e-06,6.1977916629985e-06,0,0
134,50,6.08057916906546e-06,6.08057916906546e-06,0,0
134,51,6.23998221271904e-06,6.23998221271904e-06,0,0
134,52,6.35482638244866e-06,6.35482638244866e-06,0,0
134,53,6.44357623968972e-06,6.44357623968972e-06,0,0
134,54,6.50373294774909e-06,6.50373294774909e-06,0,0
134,55,6.57936971037998e-06,6.57936971037998e-06,0,0
134,56,6.62196407574811e-06,6.62196407574811e-06,0,0
134,57,6.62276806906448e-06,6.62276806906448e-06,0,0
134,58,6.59326860841247e-06,6.59326860841247e-06,0,0
134,59,6.55666508464492e-06,6.55666508464492e-06,0,0
134,60,6.51676418783609e-06,6.51676418783609e-06,0,0
134,61,6.43231396679766e-06,6.43231396679766e-06,0,0
134,62,6.38239862382761e-06,6.38239862382761e-06,0,0
134,63,6.40081816527527e-06,6.40081816527527e-06,0,0
134,64,6.40319149169954e-06,6.40319149169954e-06,0,0
134,65,6.36038976153941e-06,6.36038976153941e-06,0,0
134,66,6.34071193417185e-06,6.34071193417185e-06,0,0
134,67,6.27466124569764e-06,6.27466124569764e-06,0,0
134,68,6.1716032178083e-06,6.1716032178083e-06,0,0
134,69,6.05542663834058e-06,6.05542663834058e-06,0,0
134,70,5.93704999118927e-06,5.93704999118927e-06,0,0
134,71,5.80657069804147e-06,5.80657069804147e-06,0,0
134,72,5.67466258871718e-06,5.67466258871718e-06,0,0
134,73,5.62149489269359e-06,5.62149489269359e-06,0,0
134,74,5.53096015210031e-06,5.53096015210031e-06,0,0
134,75,5.44476051800302e-06,5.44476051800302e-06,0,0
134,76,5.4003226068744e-06,5.4003226068744e-06,0,0
134,77,5.23445987710147e-06,5.23445987710147e-06,0,0
134,78,4.98189183417708e-06,4.98189183417708e-06,0,0
134,79,4.76483364764135e-06,4.76483364764135e-06,0,0
134,80,4.58555359728052e-06,4.58555359728052e-06,0,0
134,81,4.43838234787108e-06,4.43838234787108e-06,0,0
134,82,4.31208900408819e-06,4.31208900408819e-06,0,0
134,83,4.20152082369896e-06,4.20152082369896e-06,0,0
134,84,4.10128996009007e-06,4.10128996009007e-06,0,0
134,85,4.00736007577507e-06,4.00736007577507e-06,0,0
134,86,3.91502362617757e-06,3.91502362617757e-06,0,0
134,87,3.83035694540013e-06,3.83035694540013e-06,0,0
134,88,3.75941840502492e-06,3.75941840502492e-06,0,0
134,89,3.70319889952953e-06,3.70319889952953e-06,0,0
134,90,3.65960681847355e-06,3.65960681847355e-06,0,0
134,91,3.6243920931156e-06,3.6243930026103e-06,9.09494701772928e-13,2.50937171919252e-05
134,92,3.60450712832971e-06,3.60450803782442e-06,9.09494701772928e-13,2.5232151564488e-05
134,93,3.59729756382876e-06,3.59729756382876e-06,0,0
134,94,3.5889149785362e-06,3.5889149785362e-06,0,0
134,95,3.56311966243084e-06,3.56312079929921e-06,1.13686837721616e-12,3.19065449640432e-05
134,96,3.54989128936722e-06,3.54989447259868e-06,3.18323145620525e-12,8.96712377007091e-05
134,97,3.57326098310295e-06,3.57326348421338e-06,2.50111042987555e-12,6.99951792411097e-05
134,98,3.62746686732862e-06,3.62746686732862e-06,0,0
134,99,3.70056932297302e-06,3.70056932297302e-06,0,0
134,100,3.78623485630669e-06,3.78623485630669e-06,0,0
134,101,3.88742500945227e-06,3.88742500945227e-06,0,0
134,102,4.00762246499653e-06,4.00762246499653e-06,0,0
134,103,4.1414482438995e-06,4.1414482438995e-06,0,0
134,104,4.27300665251096e-06,4.27300665251096e-06,0,0
134,105,4.40718213212676e-06,4.40718213212676e-06,0,0
134,106,4.53990014648298e-06,4.53990014648298e-06,0,0
134,107,4.66789106212673e-06,4.66789106212673e-06,0,0
134,108,4.70605482405517e-06,4.70605482405517e-06,0,0
135,48,6.2432436607196e-06,6.2432436607196e-06,0,0
135,49,6.16613124293508e-06,6.16613124293508e-06,0,0
135,50,6.20127048023278e-06,6.20127048023278e-06,0,0
135,51,6.29960004516761e-06,6.29960004516761e-06,0,0
135,52,6.38117671769578e-06,6.38117671769578e-06,0,0
135,53,6.46996704745106e-06,6.46996704745106e-06,0,0
135,54,6.50470565233263e-06,6.50470565233263e-06,0,0
135,55,6.56595193504472e-06,6.56595193504472e-06,0,0
135,56,6.60063324176008e-06,6.60063324176008e-06,0,0
135,57,6.6082607190765e-06,6.6082607190765e-06,0,0
135,58,6.57672399029252e-06,6.57672399029252e-06,0,0
135,59,6.53602728561964e-06,6.53602728561964e-06,0,0
135,60,6.48124159852159e-06,6.48124159852159e-06,0,0
135,61,6.41727137917769e-06,6.41727137917769e-06,0,0
135,62,6.36126242170576e-06,6.36126242170576e-06,0,0
135,63,6.39682502878713e-06,6.39682502878713e-06,0,0
135,64,6.38335041003302e-06,6.38335041003302e-06,0,0
135,65,6.34470325167058e-06,6.34470325167058e-06,0,0
135,66,6.31518105365103e-06,6.31518105365103e-06,0,0
135,67,6.2406279539573e-06,6.2406279539573e-06,0,0
135,68,6.14144937571837e-06,6.14144937571837e-06,0,0
135,69,6.03661328568705e-06,6.03661328568705e-06,0,0
135,70,5.92295418755384e-06,5.92295418755384e-06,0,0
135,71,5.81077893002657e-06,5.81077893002657e-06,0,0
135,72,5.71554983253009e-06,5.71554983253009e-06,0,0
135,73,5.67177903576521e-06,5.67177903576521e-06,0,0
135,74,5.61660181119805e-06,5.61660181119805e-06,0,0
135,75,5.56663326278795e-06,5.56663326278795e-06,0,0
135,76,5.51538323634304e-06,5.51538323634304e-06,0,0
135,77,5.31830028194236e-06,5.31830028194236e-06,0,0
135,78,5.02686452819034e-06,5.02686452819034e-06,0,0
135,79,4.79342406833894e-06,4.79342406833894e-06,0,0
135,80,4.61775016447064e-06,4.61775016447064e-06,0,0
135,81,4.47604679720826e-06,4.47604679720826e-06,0,0
135,82,4.35368565376848e-06,4.35368565376848e-06,0,0
135,83,4.24178460889379e-06,4.24178460889379e-06,0,0
135,84,4.13654288422549e-06,4.13654288422549e-06,0,0
135,85,4.03480589739047e-06,4.03480589739047e-06,0,0
135,86,3.93697791878367e-06,3.93697791878367e-06,0,0
135,87,3.84914528694935e-06,3.84914528694935e-06,0,0
135,88,3.77788524019707e-06,3.77788524019707e-06,0,0
135,89,3.71832675227779e-06,3.71832675227779e-06,0,0
135,90,3.67198822459613e-06,3.67198822459613e-06,0,0
135,91,3.63232402378344e-06,3.63232470590447e-06,6.82121026329696e-13,1.8779189903306e-05
135,92,3.61048591912549e-06,3.61048705599387e-06,1.13686837721616e-12,3.14879604208933e-05
135,93,3.60679837285716e-06,3.60679837285716e-06,0,0
135,94,3.59767068403016e-06,3.59767068403016e-06,0,0
135,95,3.56699547410244e-06,3.56699592884979e-06,4.54747350886464e-13,1.27487504312265e-05
135,96,3.54647772837779e-06,3.54647772837779e-06,0,0
135,97,3.56350255970028e-06,3.56350255970028e-06,0,0
135,98,3.61242450708232e-06,3.61242450708232e-06,0,0
135,99,3.6809735775023e-06,3.6809735775023e-06,0,0
135,100,3.76297361981415e-06,3.76297361981415e-06,0,0
135,101,3.86163401344675e-06,3.86163401344675e-06,0,0
135,102,3.97947451347136e-06,3.97947451347136e-06,0,0
135,103,4.10912389270379e-06,4.10912389270379e-06,0,0
135,104,4.2378364923934e-06,4.2378364923934e-06,0,0
135,105,4.37972084910143e-06,4.37972084910143e-06,0,0
135,106,4.52906988357427e-06,4.52906988357427e-06,0,0
135,107,4.69797123514581e-06,4.69797123514581e-06,0,0
135,108,4.70366467197891e-06,4.70366467197891e-06,0,0
136,48,6.1430564528564e-06,6.1430564528564e-06,0,0
136,49,6.1310529417824e-06,6.1310529417824e-06,0,0
136,50,6.22188781562727e-06,6.22188781562727e-06,0,0
136,51,6.32007186140982e-06,6.32007186140982e-06,0,0
136,52,6.38168648947612e-06,6.38168648947612e-06,0,0
136,53,6.4495920923946e-06,6.4495920923946e-06,0,0
136,54,6.51537993689999e-06,6.51537993689999e-06,0,0
136,55,6.55238363833632e-06,6.55238363833632e-06,0,0
136,56,6.59421857562847e-06,6.59421857562847e-06,0,0
136,57,6.60005389363505e-06,6.60005389363505e-06,0,0
136,58,6.5748390625231e-06,6.5748390625231e-06,0,0
136,59,6.52937933409703e-06,6.52937933409703e-06,0,0
136,60,6.46093303657835e-06,6.46093303657835e-06,0,0
136,61,6.41075575913419e-06,6.41075575913419e-06,0,0
136,62,6.37770926914527e-06,6.37770926914527e-06,0,0
136,63,6.41790165900602e-06,6.41790165900602e-06,0,0
136,64,6.39186919215717e-06,6.39186919215717e-06,0,0
136,65,6.35147398497793e-06,6.35147398497793e-06,0,0
136,66,6.31752709523425e-06,6.31752709523425e-06,0,0
136,67,6.23389269094332e-06,6.23389269094332e-06,0,0
136,68,6.14432246948127e-06,6.14432246948127e-06,0,0
136,69,6.05726791036432e-06,6.05726791036432e-06,0,0
136,70,5.96380732531543e-06,5.96380732531543e-06,0,0
136,71,5.86542955716141e-06,5.86542955716141e-06,0,0
136,72,5.7839115470415e-06,5.7839115470415e-06,0,0
136,73,5.73495799471857e-06,5.73495799471857e-06,0,0
136,74,5.72181579627795e-06,5.72181579627795e-06,0,0
136,75,5.6792382565618e-06,5.6792382565618e-06,0,0
136,76,5.60617127121077e-06,5.60617127121077e-06,0,0
136,77,5.36966172148823e-06,5.36966172148823e-06,0,0
136,78,5.06842025060905e-06,5.06842025060905e-06,0,0
136,79,4.814824933419e-06,4.814824933419e-06,0,0
136,80,4.64675667899428e-06,4.64675667899428e-06,0,0
136,81,4.51232654086198e-06,4.51232654086198e-06,0,0
136,82,4.39521409134613e-06,4.39521409134613e-06,0,0
136,83,4.27985651185736e-06,4.27985651185736e-06,0,0
136,84,4.16814145864919e-06,4.16814145864919e-06,0,0
136,85,4.0608570088807e-06,4.0608570088807e-06,0,0
136,86,3.95717370338389e-06,3.95717370338389e-06,0,0
136,87,3.86668489227304e-06,3.86668489227304e-06,0,0
136,88,3.79123662241909e-06,3.79123662241909e-06,0,0
136,89,3.7320301089494e-06,3.7320301089494e-06,0,0
136,90,3.68199266631564e-06,3.68199266631564e-06,0,0
136,91,3.63747471965326e-06,3.63747562914796e-06,9.09494701772928e-13,2.50034645425557e-05
136,92,3.61194065590098e-06,3.61194179276936e-06,1.13686837721616e-12,3.14752784035588e-05
136,93,3.60916146746604e-06,3.60916192221339e-06,4.54747350886464e-13,1.25998062149804e-05
136,94,3.60766057383444e-06,3.60766057383444e-06,0,0
136,95,3.57523526872683e-06,3.57523958882666e-06,4.32009983342141e-12,0.00012083400136517
136,96,3.54341636921163e-06,3.54341636921163e-06,0,0
136,97,3.55214046976471e-06,3.55214046976471e-06,0,0
136,98,3.59525756721268e-06,3.59525756721268e-06,0,0
136,99,3.66284234587511e-06,3.66284234587511e-06,0,0
136,100,3.74425076188345e-06,3.74425076188345e-06,0,0
136,101,3.84093436878175e-06,3.84093436878175e-06,0,0
136,102,3.95480128645431e-06,3.95480128645431e-06,0,0
136,103,4.08130745199742e-06,4.08130745199742e-06,0,0
136,104,4.20873993789428e-06,4.20873993789428e-06,0,0
136,105,4.35137508247863e-06,4.35137508247863e-06,0,0
136,106,4.50453217126778e-06,4.50453217126778e-06,0,0
136,107,4.6483314690704e-06,4.6483314690704e-06,0,0
136,108,4.63330070488155e-06,4.63330070488155e-06,0,0
137,49,6.10481629337301e-06,6.10481629337301e-06,0,0
137,50,6.17997739027487e-06,6.17997739027487e-06,0,0
137,51,6.27551617071731e-06,6.27551617071731e-06,0,0
137,52,6.40025473330752e-06,6.40025473330752e-06,0,0
137,53,6.58566705169505e-06,6.58566705169505e-06,0,0
137,54,6.58670023767627e-06,6.58670023767627e-06,0,0
137,55,6.58573026157683e-06,6.58573026157683e-06,0,0
137,56,6.63062746752985e-06,6.63062746752985e-06,0,0
137,57,6.62932598061161e-06,6.62932598061161e-06,0,0
137,58,6.61773174215341e-06,6.61773174215341e-06,0,0
137,59,6.56829706713324e-06,6.56829706713324e-06,0,0
137,60,6.55248049952206e-06,6.55248049952206e-06,0,0
137,61,6.44573674435378e-06,6.44573674435378e-06,0,0
137,62,6.38913161310484e-06,6.38913161310484e-06,0,0
137,63,6.438410764531e-06,6.438410764531e-06,0,0
137,64,6.41814358459669e-06,6.41814358459669e-06,0,0
137,65,6.38414758213912e-06,6.38414758213912e-06,0,0
137,66,6.34528760201647e-06,6.34528760201647e-06,0,0
137,67,6.25666552878101e-06,6.25666552878101e-06,0,0
137,68,6.18313424638472e-06,6.18313424638472e-06,0,0
137,69,6.11119412496919e-06,6.11119412496919e-06,0,0
137,70,6.02910267843981e-06,6.02910267843981e-06,0,0
137,71,5.93391860093107e-06,5.93391860093107e-06,0,0
137,72,5.84949384574429e-06,5.84949384574429e-06,0,0
137,73,5.8160526350548e-06,5.8160526350548e-06,0,0
137,74,5.81278482059133e-06,5.81278482059133e-06,0,0
137,75,5.77653190703131e-06,5.77653190703131e-06,0,0
137,76,5.67625602343469e-06,5.67625602343469e-06,0,0
137,77,5.38929089088924e-06,5.38929089088924e-06,0,0
137,78,5.06048854731489e-06,5.06048854731489e-06,0,0
137,79,4.83830763187143e-06,4.83830763187143e-06,0,0
137,80,4.68278585685766e-06,4.68278585685766e-06,0,0
137,81,4.55285589850973e-06,4.55285589850973e-06,0,0
137,82,4.43884073320078e-06,4.43884073320078e-06,0,0
137,83,4.31939452028018e-06,4.31939452028018e-06,0,0
137,84,4.20066453443724e-06,4.20066453443724e-06,0,0
137,85,4.0888112380344e-06,4.0888112380344e-06,0,0
137,86,3.98275142288185e-06,3.98275142288185e-06,0,0
137,87,3.88849412047421e-06,3.88849412047421e-06,0,0
