"I_Value","J_Value","TP_Base","TP_ZeroSettling","Conc_Change","Percent_Change"
194,56,5.88456850891816e-06,7.03769319443381e-06,1.15312468551565e-06,19.5957389869464
194,57,5.8591945162334e-06,7.00386272001197e-06,1.14466820377856e-06,19.5362724450803
194,58,5.83533483222709e-06,6.96914867148735e-06,1.13381383926026e-06,19.4301419174524
194,59,5.80914456804749e-06,6.93052152200835e-06,1.12137695396086e-06,19.3036503193407
194,60,5.78057870370685e-06,6.88742102283868e-06,1.10684231913183e-06,19.1476040006523
194,61,5.74909427086823e-06,6.83874577589449e-06,1.08965150502627e-06,18.9534464680418
194,62,5.71327518628095e-06,6.78246487950673e-06,1.06918969322578e-06,18.7141290829677
194,63,5.66854487260571e-06,6.71378711558646e-06,1.04524224298075e-06,18.4393396624957
194,64,5.6134726946766e-06,6.62959973851684e-06,1.01612704384024e-06,18.101576316633
194,65,5.54703728994355e-06,6.52712196824723e-06,9.80084678303683e-07,17.6686152819005
194,66,5.46101409781841e-06,6.40144889985095e-06,9.40434802032541e-07,17.2208821509586
194,67,5.17570560987224e-06,6.02521049586358e-06,8.49504885991337e-07,16.4133154013044
194,68,4.84679912915453e-06,5.60423632123275e-06,7.57437192078214e-07,15.6275754759892
194,69,4.55831786894123e-06,5.24530742040952e-06,6.86989551468287e-07,15.0711199003736
194,70,4.37302833233844e-06,5.02172406413592e-06,6.48695731797488e-07,14.8340162125271
194,71,4.2890578697552e-06,4.92998560730484e-06,6.40927737549646e-07,14.9433222169657
194,72,4.30297359343967e-06,4.94771893500001e-06,6.44745341560338e-07,14.9837159712836
194,73,4.34969160778564e-06,4.98973076901166e-06,6.40039161226014e-07,14.7145871233811
194,74,4.39150562669965e-06,5.00502210343257e-06,6.13516476732912e-07,13.970526941895
194,75,4.34279627370415e-06,4.9209870667255e-06,5.78190793021349e-07,13.3137903917419
194,76,4.27976738137659e-06,4.84363499708707e-06,5.63867615710478e-07,13.175193076244
194,77,4.22968878410757e-06,4.79179379908601e-06,5.62105014978442e-07,13.2895123889604
194,78,4.18695663029212e-06,4.76769764645724e-06,5.80741016165121e-07,13.8702419787091
194,79,4.15861495639547e-06,4.76592549603083e-06,6.07310539635364e-07,14.6036732422508
194,80,4.14380428992445e-06,4.77083722216776e-06,6.2703293224331e-07,15.1318182127453
194,81,4.12772851632326e-06,4.77388721265015e-06,6.46158696326893e-07,15.6540987075975
194,82,4.0978702600114e-06,4.77077037430718e-06,6.72900114295771e-07,16.4207276365528
194,83,4.06307663070038e-06,4.76538116345182e-06,7.02304532751441e-07,17.2850427541747
194,84,4.02483374273288e-06,4.75714477943256e-06,7.32311036699684e-07,18.1948145813954
194,85,3.98686279368121e-06,4.74683884021943e-06,7.59976046538213e-07,19.0620065416523
194,86,3.94317794416565e-06,4.7308199100371e-06,7.87641965871444e-07,19.9748014678577
194,87,3.90481091017136e-06,4.71498924525804e-06,8.10178335086675e-07,20.748209163632
194,88,3.87342652174993e-06,4.70025815957342e-06,8.26831637823489e-07,21.3462584918209
194,89,3.84039321943419e-06,4.68069356429623e-06,8.40300344862044e-07,21.880580889731
194,90,3.7994475405867e-06,4.65238053948269e-06,8.52932998895994e-07,22.4488689417274
194,91,3.75307536160108e-06,4.61750960312202e-06,8.64434241520939e-07,23.0326907465074
194,92,3.7055833672639e-06,4.57946271126275e-06,8.73879343998851e-07,23.5827738142105
194,93,3.67032407666557e-06,4.54694327345351e-06,8.76619196787942e-07,23.8839725996168
194,94,3.63811727766006e-06,4.5151095946494e-06,8.76992316989345e-07,24.1056637281743
194,95,3.60123772225052e-06,4.48234459327068e-06,8.81106871020165e-07,24.4667788959385
194,96,3.57321846422565e-06,4.45668456450221e-06,8.83466100276564e-07,24.7246595505327
194,97,3.55039969690552e-06,4.43654698756291e-06,8.86147290657391e-07,24.9590853511436
194,98,3.53035034095228e-06,4.42300597569556e-06,8.92655634743278e-07,25.2851855632688
194,99,3.51562994183041e-06,4.41970769315958e-06,9.04077751329169e-07,25.7159532228372
194,100,3.51419544131204e-06,4.43106910097413e-06,9.16873659662087e-07,26.0905710844519
194,101,3.53766131411248e-06,4.46084504801547e-06,9.23183733902988e-07,26.0958766804559
194,102,3.58762849828054e-06,4.50786683359183e-06,9.20238335311296e-07,25.6503240442076
194,103,3.66826111530827e-06,4.58063141195453e-06,9.12370296646259e-07,24.8720106875376
194,104,3.78895538233337e-06,4.70498434879119e-06,9.16028966457816e-07,24.1762933057737
194,105,3.93001801057835e-06,4.83697795061744e-06,9.06959940039087e-07,23.077755307936
194,106,4.10709708376089e-06,5.06982314618654e-06,9.62726062425645e-07,23.4405479780885
194,107,4.24320114689181e-06,5.23634207638679e-06,9.93140929494984e-07,23.4054642972198
194,108,4.23817891714862e-06,5.2500686251733e-06,1.01188970802468e-06,23.8755778792243
194,109,3.90661716664908e-06,5.0044727686327e-06,1.09785560198361e-06,28.1024619293654
194,130,1.03254512850981e-06,2.51542405749205e-06,1.48287892898225e-06,143.61395817366
195,44,5.98289716435829e-06,7.36941638024291e-06,1.38651921588462e-06,23.1747124811785
195,45,5.9787971622427e-06,7.34985678718658e-06,1.37105962494388e-06,22.9320311048918
195,46,6.00198336542235e-06,7.33935803509667e-06,1.33737466967432e-06,22.2822121997036
195,47,6.0170391407155e-06,7.32836724637309e-06,1.31132810565759e-06,21.7935777878563
195,48,6.04065553488908e-06,7.32594753571902e-06,1.28529200082994e-06,21.2773596078516
195,49,6.06245248491177e-06,7.32161333871773e-06,1.25916085380595e-06,20.7698263522848
195,50,6.07568017585436e-06,7.30404281057417e-06,1.22836263471982e-06,20.217697429195
195,51,6.0801667132182e-06,7.27796395949554e-06,1.19779724627733e-06,19.7000724284967
195,52,6.07283391218516e-06,7.24751316738548e-06,1.17467925520032e-06,19.3431809956686
195,53,6.07058609602973e-06,7.22557933841017e-06,1.15499324238044e-06,19.02605817807
195,54,6.02084764977917e-06,7.17741613698308e-06,1.15656848720391e-06,19.2093963255545
195,55,5.99876375417807e-06,7.14614679964143e-06,1.14738304546336e-06,19.1269917016522
195,56,5.95925848756451e-06,7.10441418050323e-06,1.14515569293872e-06,19.216412500454
195,57,5.91220668866299e-06,7.05903266862151e-06,1.14682597995852e-06,19.3975961997003
195,58,5.87044542044168e-06,7.01531234881259e-06,1.1448669283709e-06,19.5022156987325
195,59,5.83404744247673e-06,6.972870323807e-06,1.13882288133027e-06,19.5202883171414
195,60,5.80491541768424e-06,6.93238598614698e-06,1.12747056846274e-06,19.4226872803002
195,61,5.77579930904903e-06,6.88889895172906e-06,1.11309964268003e-06,19.2717853083315
195,62,5.73862553210347e-06,6.83675443724496e-06,1.09812890514149e-06,19.135747732593
195,63,5.70170777791645e-06,6.77854131936328e-06,1.07683354144683e-06,18.8861580317666
195,64,5.65906702831853e-06,6.70912095301901e-06,1.05005392470048e-06,18.5552480549515
195,65,5.6110088735295e-06,6.62664024275728e-06,1.01563136922778e-06,18.1006908404497
195,66,5.54349253434339e-06,6.522539024445e-06,9.79046490101609e-07,17.6611853274116
195,67,5.27627253177343e-06,6.17010209680302e-06,8.93829565029591e-07,16.9405495953251
195,68,4.94293135488988e-06,5.73909937884309e-06,7.96168023953214e-07,16.1072037378304
195,69,4.62838306702906e-06,5.34402033736114e-06,7.15637270332081e-07,15.4619282796626
195,70,4.41364682046697e-06,5.08150560563081e-06,6.67858785163844e-07,15.1316770990114
195,71,4.30349655289319e-06,4.95860876981169e-06,6.55112216918496e-07,15.222789396173
195,72,4.3146083044121e-06,4.9720047172741e-06,6.57396412861999e-07,15.2365259249547
195,73,4.36347409049631e-06,5.02089596920996e-06,6.57421878713649e-07,15.0664783399429
195,74,4.40775465904153e-06,5.03889259562129e-06,6.31137936579762e-07,14.3188082232554
195,75,4.3704721974791e-06,4.95708763992297e-06,5.86615442443872e-07,13.4222440033421
195,76,4.30835871156887e-06,4.87382067149156e-06,5.65461959922686e-07,13.1247650852353
195,77,4.25801408709958e-06,4.81826327813906e-06,5.60249191039475e-07,13.1575231922518
195,78,4.21775803260971e-06,4.7898133743729e-06,5.72055341763189e-07,13.5630194368745
195,79,4.19448224420194e-06,4.7890725909383e-06,5.94590346736368e-07,14.1755361477158
195,80,4.1811522351054e-06,4.79519303553388e-06,6.14040800428484e-07,14.6859230638132
195,81,4.16837519878754e-06,4.80061180496705e-06,6.32236606179504e-07,15.1674591664254
195,82,4.13719499192666e-06,4.79985601486987e-06,6.62661022943212e-07,16.0171571375372
195,83,4.10591474064859e-06,4.79874142911285e-06,6.92826688464265e-07,16.8738693379401
195,84,4.07881316277781e-06,4.79861273561255e-06,7.19799572834745e-07,17.6472798362879
195,85,4.04649563279236e-06,4.79403706776793e-06,7.47541434975574e-07,18.4737981407314
195,86,4.0040172279987e-06,4.78130004921695e-06,7.7728282121825e-07,19.4125743461587
195,87,3.96572568206466e-06,4.7681674004707e-06,8.02441718406044e-07,20.2344232238543
195,88,3.93477512261597e-06,4.75598108096165e-06,8.21205958345672e-07,20.8704673775539
195,89,3.90278455597581e-06,4.73898035124876e-06,8.36195795272943e-07,21.4256201765631
195,90,3.86106512451079e-06,4.71189969175612e-06,8.50834567245329e-07,22.0362656367557
195,91,3.81046334041457e-06,4.67582503915764e-06,8.65361698743072e-07,22.7101436606112
195,92,3.75728768631234e-06,4.63527931060526e-06,8.77991624292918e-07,23.3676975945017
195,93,3.70766520063626e-06,4.59457805845886e-06,8.86912857822608e-07,23.9210610944702
195,94,3.66528365702834e-06,4.5565598156827e-06,8.91276158654364e-07,24.3167034820157
195,95,3.63919684787106e-06,4.52681888418738e-06,8.87622036316316e-07,24.39060247141
195,96,3.60622766493179e-06,4.49493745691143e-06,8.88709791979636e-07,24.6437517137855
195,97,3.57796761818463e-06,4.46877311333083e-06,8.90805495146196e-07,24.8969691793401
195,98,3.55104725713318e-06,4.44875740868156e-06,8.97710151548381e-07,25.2801522070736
195,99,3.53023710886191e-06,4.43897670265869e-06,9.08739593796781e-07,25.7416022146383
195,100,3.52780193679791e-06,4.44563374912832e-06,9.17831812330405e-07,26.0171015486061
195,101,3.55265228790813e-06,4.47057573182974e-06,9.17923443921609e-07,25.8376944753605
195,102,3.60145077138441e-06,4.51090545539046e-06,9.0945468400605e-07,25.2524535732153
195,103,3.67518032362568e-06,4.57517580798594e-06,8.99995484360261e-07,24.4884714519909
195,104,3.78363506570167e-06,4.69268570668646e-06,9.09050640984788e-07,24.0258541111761
195,105,3.93261962017277e-06,4.86274484501337e-06,9.30125224840594e-07,23.6515431105877
195,106,4.06492245019763e-06,5.00832038596855e-06,9.43397935770918e-07,23.2082640524926
195,107,4.15243039242341e-06,5.14040948473848e-06,9.87979092315072e-07,23.7927911836344
195,108,4.05274749937234e-06,5.07025515616988e-06,1.01750765679753e-06,25.1066136480281
195,109,3.92433958040783e-06,4.98488998346147e-06,1.06055040305364e-06,27.0249396445815
195,130,1.10215830773086e-06,2.51784990723536e-06,1.4156915995045e-06,128.447210312205
196,48,6.02721047471277e-06,7.33784963813378e-06,1.310639163421e-06,21.7453690877364
196,49,6.04502429268905e-06,7.33739989300375e-06,1.2923756003147e-06,21.3791630560975
196,50,6.08074196861708e-06,7.33867955204914e-06,1.25793758343207e-06,20.6872383324984
196,51,6.08755408393336e-06,7.32378930479172e-06,1.23623522085836e-06,20.3075850138417
196,52,6.09370181336999e-06,7.30576175556052e-06,1.21205994219054e-06,19.890371720047
196,53,6.0924007811991e-06,7.28212307876674e-06,1.18972229756764e-06,19.5279716534584
196,54,6.06545336268027e-06,7.2420862125e-06,1.17663284981973e-06,19.3989266665432
196,55,6.02765112489578e-06,7.19769195711706e-06,1.17004083222128e-06,19.4112235094148
196,56,5.99225859332364e-06,7.15532678441377e-06,1.16306819109013e-06,19.4095126733346
196,57,5.98227825321374e-06,7.13107647243305e-06,1.14879821921932e-06,19.2033564905171
196,58,5.9486865211511e-06,7.09149844624335e-06,1.14281192509225e-06,19.21116402804
196,59,5.89151977692381e-06,7.03657724443474e-06,1.14505746751092e-06,19.4356891068403
196,60,5.851316927874e-06,6.98985104463645e-06,1.13853411676246e-06,19.4577414075592
196,61,5.82209077037987e-06,6.94797518008272e-06,1.12588440970285e-06,19.3381459360069
196,62,5.78403023610008e-06,6.89856869939831e-06,1.11453846329823e-06,19.2692364632194
196,63,5.74095838601352e-06,6.84208225720795e-06,1.10112387119443e-06,19.1801402685144
196,64,5.70067186345113e-06,6.78041806168039e-06,1.07974619822926e-06,18.9406832052879
196,65,5.66141579838586e-06,6.71068937663222e-06,1.04927357824636e-06,18.5337663865904
196,66,5.60719809072907e-06,6.62287402519723e-06,1.01567593446816e-06,18.1137872790241
196,67,5.36140396434348e-06,6.29555643172353e-06,9.34152467380045e-07,17.4236538338225
196,68,5.03119417771813e-06,5.8647324294725e-06,8.33538251754362e-07,16.5674037278444
196,69,4.70163558929926e-06,5.44674685443169e-06,7.45111265132437e-07,15.8479161342976
196,70,4.46248577645747e-06,5.15178726345766e-06,6.89301487000193e-07,15.4465811552097
196,71,4.32197339250706e-06,4.99112184115802e-06,6.69148448650958e-07,15.4824749687504
196,72,4.32272463513073e-06,4.99462703373865e-06,6.71902398607926e-07,15.5434929430245
196,73,4.37931566921179e-06,5.05582193000009e-06,6.76506260788301e-07,15.4477619767031
196,74,4.43458475274383e-06,5.08459424963803e-06,6.50009496894199e-07,14.6577308392182
196,75,4.40786925537395e-06,5.00713940709829e-06,5.9927015172434e-07,13.5954611401808
196,76,4.34112325820024e-06,4.9111363296106e-06,5.70013071410358e-07,13.1305433526593
196,77,4.28562952947686e-06,4.84551765111974e-06,5.59888121642871e-07,13.0643145375007
196,78,4.24471863880171e-06,4.81220376968849e-06,5.6748513088678e-07,13.3692048678869
196,79,4.22838411395787e-06,4.80848439110559e-06,5.80100277147721e-07,13.7191953595893
196,80,4.21558297603042e-06,4.81565211885027e-06,6.00069142819848e-07,14.234547065775
196,81,4.19859406974865e-06,4.8214933485724e-06,6.22899278823752e-07,14.8359014583432
196,82,4.17859109802521e-06,4.82703762827441e-06,6.48446530249203e-07,15.5183054536171
196,83,4.15536123909988e-06,4.83251824334729e-06,6.7715700424742e-07,16.2959840380593
196,84,4.1337243601447e-06,4.83824578623171e-06,7.04521426087013e-07,17.04326086373
196,85,4.10291431762744e-06,4.83757094116299e-06,7.34656623535557e-07,17.9057266777236
196,86,4.06717845180538e-06,4.8314200284949e-06,7.64241576689528e-07,18.7904608992578
196,87,4.02877003580215e-06,4.82101222587517e-06,7.92242190073011e-07,19.6646168193433
196,88,3.99462260247674e-06,4.8091806092998e-06,8.14558006823063e-07,20.3913632871857
196,89,3.96204268326983e-06,4.79374784845277e-06,8.31705165182939e-07,20.9918274907766
196,90,3.92115589420428e-06,4.76889817946358e-06,8.47742285259301e-07,21.6197036825881
196,91,3.86858027923154e-06,4.73292493552435e-06,8.64344656292815e-07,22.3426837212878
196,92,3.81159975404444e-06,4.69089900434483e-06,8.79299250300392e-07,23.0690341861676
196,93,3.75538365915418e-06,4.64642107544933e-06,8.91037416295148e-07,23.726934373886
196,94,3.70189741261129e-06,4.60107185062952e-06,8.99174438018235e-07,24.2895558087323
196,95,3.65542700819788e-06,4.55872577731498e-06,9.032987691171e-07,24.7111696415031
196,96,3.62751006832696e-06,4.52640188086662e-06,8.98891812539659e-07,24.7798571363921
196,97,3.59321234100207e-06,4.49423532700166e-06,9.01022985999589e-07,25.0756955195226
196,98,3.56186137651093e-06,4.46868034487125e-06,9.06818968360312e-07,25.4591314064165
196,99,3.5425953228696e-06,4.4561420509126e-06,9.13546728043002e-07,25.7874988471165
196,100,3.54247208633751e-06,4.45940668214462e-06,9.16934595807106e-07,25.8840316439898
196,101,3.56652435584692e-06,4.47798265668098e-06,9.11458300834056e-07,25.5559253181552
196,102,3.61375236934691e-06,4.51146206614794e-06,8.9770969680103e-07,24.8414834512656
196,103,3.68290602636989e-06,4.56887028121855e-06,8.85964254848659e-07,24.0561189589169
196,104,3.77772062165604e-06,4.67480367660755e-06,8.97083054951509e-07,23.7466754372708
196,105,3.91705589208868e-06,4.84376960230293e-06,9.26713710214244e-07,23.6584244837031
196,106,4.02616615247098e-06,4.96296206620173e-06,9.36795913730748e-07,23.2676913533687
196,107,4.0309223550139e-06,4.99469024362043e-06,9.63767888606526e-07,23.9093637566036
196,108,3.92724541598e-06,4.98624194733566e-06,1.05899653135566e-06,26.9653769801753
196,109,3.86047895517549e-06,4.95193580718478e-06,1.09145685200929e-06,28.2725761410004
196,130,1.15110503884353e-06,2.5161662051687e-06,1.36506116632518e-06,118.587020320631
197,51,6.08293203185895e-06,7.32044190954184e-06,1.2375098776829e-06,20.3439701644129
197,52,6.09194557910087e-06,7.3069822974503e-06,1.21503671834944e-06,19.9449700029784
197,53,6.08848040428711e-06,7.28625946067041e-06,1.1977790563833e-06,19.6728736375648
197,54,6.08972459303914e-06,7.26730013411725e-06,1.17757554107811e-06,19.3370902589608
197,55,6.03884654992726e-06,7.21571632311679e-06,1.17686977318954e-06,19.4883205502831
197,56,6.03225498707616e-06,7.19293166184798e-06,1.16067667477182e-06,19.2411739433847
197,57,5.99737904849462e-06,7.15458281774772e-06,1.1572037692531e-06,19.2951580998297
197,58,5.96305562794441e-06,7.11642132955603e-06,1.15336570161162e-06,19.3418571546885
197,59,5.90934587307856e-06,7.06314767739968e-06,1.15380180432112e-06,19.5250342271814
197,60,5.88851435168181e-06,7.02880151948193e-06,1.14028716780012e-06,19.3645986015887
197,61,5.86119404033525e-06,6.99070005794056e-06,1.12950601760531e-06,19.2709200519951
197,62,5.81770336793852e-06,6.94148911861703e-06,1.12378575067851e-06,19.3166560686424
197,63,5.77470973439631e-06,6.88930549586075e-06,1.11459576146444e-06,19.3013296378431
197,64,5.73668285142048e-06,6.83421922076377e-06,1.09753636934329e-06,19.1318990045183
197,65,5.69808617001399e-06,6.7707783273363e-06,1.07269215732231e-06,18.8254814917914
197,66,5.64763149668579e-06,6.69100199957029e-06,1.0433705028845e-06,18.4744791422171
197,67,5.41539111509337e-06,6.37974244455108e-06,9.64351329457713e-07,17.8076026082391
197,68,5.0847083912231e-06,5.94626317251823e-06,8.61554781295126e-07,16.9440352328225
197,69,4.75162505608751e-06,5.52017627342138e-06,7.68551217333879e-07,16.1744920582329
197,70,4.50339030066971e-06,5.21099491379573e-06,7.07604613126023e-07,15.7127090010562
197,71,4.33919967690599e-06,5.02175998917664e-06,6.82560312270653e-07,15.7300968633309
197,72,4.33292916568462e-06,5.01951672049472e-06,6.86587554810103e-07,15.845806117664
197,73,4.39764517068397e-06,5.09441861140658e-06,6.96773440722609e-07,15.8442396709837
197,74,4.47458387498045e-06,5.14569092047168e-06,6.71107045491226e-07,14.9982001509393
197,75,4.45911018687184e-06,5.07383629155811e-06,6.1472610468627e-07,13.7858469274004
197,76,4.38513870903989e-06,4.95842778036604e-06,5.73289071326144e-07,13.0734535294019
197,77,4.31676789958146e-06,4.87664829051937e-06,5.59880390937906e-07,12.9698979412859
197,78,4.27094300903264e-06,4.83566782349953e-06,5.64724814466899e-07,13.2224853685137
197,79,4.25390408054227e-06,4.826595159102e-06,5.72691078559728e-07,13.4627172525885
197,80,4.2450437831576e-06,4.83248231830657e-06,5.87438535148976e-07,13.8382208795976
197,81,4.22645643993746e-06,4.83917528981692e-06,6.12718849879457e-07,14.497223823003
197,82,4.21062577515841e-06,4.84830979985418e-06,6.37684024695773e-07,15.1446378459454
197,83,4.19419484387618e-06,4.85926375404233e-06,6.65068910166156e-07,15.8568911298244
197,84,4.17586034018314e-06,4.86973476654384e-06,6.93874426360708e-07,16.616322621802
197,85,4.15343947679503e-06,4.87639226776082e-06,7.22952790965792e-07,17.4061231662307
197,86,4.12551025874563e-06,4.87740271637449e-06,7.51892457628855e-07,18.2254414719955
197,87,4.08939104090678e-06,4.87092438561376e-06,7.81533344706986e-07,19.1112402039618
197,88,4.05452510676696e-06,4.86115004605381e-06,8.06624939286849e-07,19.8944369080512
197,89,4.01547094952548e-06,4.84369138575858e-06,8.28220436233096e-07,20.6257359757756
197,90,3.97668463847367e-06,4.82176938021439e-06,8.4508474174072e-07,21.250987155599
197,91,3.92690208173008e-06,4.78894799016416e-06,8.62045908434084e-07,21.9523148398519
197,92,3.86819374398328e-06,4.74696707897238e-06,8.78773334989091e-07,22.7179245185421
197,93,3.80736332772358e-06,4.70008671982214e-06,8.9272339209856e-07,23.4472866195389
197,94,3.74703404304455e-06,4.65018729300937e-06,9.03153249964816e-07,24.1031503741285
197,95,3.68867404176854e-06,4.59930379292928e-06,9.10629751160741e-07,24.6871840897099
197,96,3.6422020457394e-06,4.5550423237728e-06,9.128402780334e-07,25.0628676435243
197,97,3.601397111197e-06,4.51608957519056e-06,9.14692463993561e-07,25.3982672765998
197,98,3.57147837348748e-06,4.48803530161968e-06,9.16556928132195e-07,25.6632361247422
197,99,3.55515953742724e-06,4.47311322204769e-06,9.17953684620443e-07,25.8203232500991
197,100,3.55686393049837e-06,4.47275624537724e-06,9.15892314878874e-07,25.7499958608353
197,101,3.57933049599524e-06,4.48562695964938e-06,9.06296463654144e-07,25.3202788808734
197,102,3.62195555680955e-06,4.51179721494555e-06,8.89841658135992e-07,24.5679894239183
197,103,3.68440919373825e-06,4.56141697213752e-06,8.77007778399275e-07,23.8032132774441
197,104,3.77338460566534e-06,4.65826269646641e-06,8.84878090801067e-07,23.4505141477631
197,105,3.87848149330239e-06,4.74970147479326e-06,8.71219981490867e-07,22.4629144936065
197,106,3.9920359995449e-06,4.90902721139719e-06,9.16991211852292e-07,22.9705145934764
197,107,3.992781330453e-06,4.96084885526216e-06,9.68067524809157e-07,24.2454430806339
197,130,1.18604236831743e-06,2.51667961492785e-06,1.33063724661042e-06,112.191375464784
198,48,5.97034022575826e-06,7.24956089470652e-06,1.27922066894826e-06,21.4262608256264
198,49,5.94112952967407e-06,7.2775078479026e-06,1.33637831822853e-06,22.4936741667344
198,50,6.05211334914202e-06,7.30992587705259e-06,1.25781252791057e-06,20.7830299161348
198,51,6.09277776675299e-06,7.32056651031598e-06,1.227788743563e-06,20.1515431969763
198,52,6.10359893471468e-06,7.31471482140478e-06,1.2111158866901e-06,19.8426518459754
198,53,6.11435189057374e-06,7.30511919755372e-06,1.19076730697998e-06,19.4749554538354
198,54,6.10903407505248e-06,7.28576742403675e-06,1.17673334898427e-06,19.2621834242128
198,55,6.05747891313513e-06,7.2353132054559e-06,1.17783429232077e-06,19.4442986795502
198,56,6.02644331593183e-06,7.19716854291619e-06,1.17072522698436e-06,19.4264704006983
198,57,6.02408135819132e-06,7.17938792149653e-06,1.1553065633052e-06,19.1781367915003
198,58,5.94148741583922e-06,7.11123493601917e-06,1.16974752017995e-06,19.6877892404781
198,59,5.93990080233198e-06,7.08975085217389e-06,1.14985004984192e-06,19.3580682254911
198,60,5.90818672208115e-06,7.05071306583704e-06,1.14252634375589e-06,19.3380202336164
198,61,5.8840737438004e-06,7.01623002896667e-06,1.13215628516627e-06,19.2410281458342
198,62,5.83916516916361e-06,6.9687139330199e-06,1.12954876385629e-06,19.3443537069544
198,63,5.79888364882208e-06,6.92154844728066e-06,1.12266479845857e-06,19.3600159349053
198,64,5.76299498789012e-06,6.87105057295412e-06,1.10805558506399e-06,19.2270787566599
198,65,5.72282124267076e-06,6.80963148624869e-06,1.08681024357793e-06,18.9908123544801
198,66,5.67007737117819e-06,6.73118665872607e-06,1.06110928754788e-06,18.7141941473612
198,67,5.43709165867767e-06,6.42152099317173e-06,9.84429334494052e-07,18.1058072273417
198,68,5.10421523358673e-06,5.98404403717723e-06,8.79828803590499e-07,17.2372982589185
198,69,4.78338870379957e-06,5.56666736883926e-06,7.83278665039688e-07,16.3749741771458
198,70,4.53424718216411e-06,5.25742825630005e-06,7.23181074135937e-07,15.9493085639583
198,71,4.36428535977029e-06,5.05851949128555e-06,6.94234131515259e-07,15.9071663350583
198,72,4.34969842899591e-06,5.05038178744144e-06,7.00683358445531e-07,16.1087801805901
198,73,4.42590817328892e-06,5.14280418428825e-06,7.16896010999335e-07,16.1977154276702
198,74,4.52225003755302e-06,5.21705942446715e-06,6.9480938691413e-07,15.3642408346375
198,75,4.52368431069772e-06,5.15813781021279e-06,6.34453499515075e-07,14.0251497659707
198,76,4.43951876150095e-06,5.02127113577444e-06,5.81752374273492e-07,13.1039512507164
198,77,4.354053089628e-06,4.91296987092937e-06,5.58916781301377e-07,12.8367011103471
198,78,4.299113243178e-06,4.85902319269371e-06,5.59909949515713e-07,13.0238474272386
198,79,4.27553186455043e-06,4.84335714645567e-06,5.67825281905243e-07,13.2808104323402
198,80,4.26309043177753e-06,4.84551628687768e-06,5.82425855100155e-07,13.662057242762
198,81,4.24926111008972e-06,4.85287637275178e-06,6.03615262662061e-07,14.2051817250956
198,82,4.2340680010966e-06,4.86376166008995e-06,6.29693658993347e-07,14.8720724095659
198,83,4.22419361711945e-06,4.87872284793411e-06,6.5452923081466e-07,15.4947734441442
198,84,4.21169943365385e-06,4.89524836666533e-06,6.8354893301148e-07,16.2297652949671
198,85,4.19447042077081e-06,4.90818683829275e-06,7.13716417521937e-07,17.0156502710723
198,86,4.17298451793613e-06,4.91591617901577e-06,7.42931661079638e-07,17.8033649031383
198,87,4.14327405451331e-06,4.91562877869001e-06,7.72354724176694e-07,18.6411691337521
198,88,4.1071543819271e-06,4.90741831526975e-06,8.00263933342649e-07,19.4846323981413
198,89,4.06475828640396e-06,4.88999694425729e-06,8.25238657853333e-07,20.3022812110044
198,90,4.02854175263201e-06,4.87138095195405e-06,8.42839199322043e-07,20.921694525603
198,91,3.98442716686986e-06,4.84348993268213e-06,8.59062765812268e-07,21.5605086963389
198,92,3.92766560253222e-06,4.80382868772722e-06,8.76163085195003e-07,22.3074765995896
198,93,3.86382862416212e-06,4.75581919090473e-06,8.91990566742606e-07,23.0856658901645
198,94,3.79653647542e-06,4.70171835331712e-06,9.05181877897121e-07,23.8423068962345
198,95,3.72992008124129e-06,4.6448203647742e-06,9.14900283532916e-07,24.5286832855798
198,96,3.67182633453922e-06,4.59230022897827e-06,9.20473894439056e-07,25.0685574581938
198,97,3.62500259143417e-06,4.54722976428457e-06,9.22227172850398e-07,25.4407314088439
198,98,3.59080922862631e-06,4.51367986897822e-06,9.22870640351903e-07,25.700909783641
198,99,3.57076737600437e-06,4.4927173803444e-06,9.21950004340033e-07,25.8193801852105
198,100,3.57044336851686e-06,4.48706396127818e-06,9.16620592761319e-07,25.6724585199646
198,101,3.59043497155653e-06,4.49445451522479e-06,9.04019543668255e-07,25.1785522041176
198,102,3.62918899554643e-06,4.51414189228672e-06,8.84952896740288e-07,24.3843155544189
198,103,3.68440782949619e-06,4.55561894341372e-06,8.71211113917525e-07,23.6458924808184
198,104,3.76900607079733e-06,4.64751747131231e-06,8.78511400514981e-07,23.308834849638
198,105,3.86030933441361e-06,4.71401381219039e-06,8.53704477776773e-07,22.1149240597438
198,106,3.96209770769929e-06,4.85255759485881e-06,8.90459887159523e-07,22.4744555246366
198,107,3.97734447687981e-06,4.90245338369277e-06,9.25108906812966e-07,23.2594614871957
198,108,3.97040730604203e-06,4.64903087049606e-06,6.78623564454028e-07,17.0920389810215
198,130,1.22579160688474e-06,2.51830465458625e-06,1.2925130477015e-06,105.443130825992
199,51,6.08790742262499e-06,7.33976276023895e-06,1.25185533761396e-06,20.5629824947992
199,52,6.1324130911089e-06,7.33522119844565e-06,1.20280810733675e-06,19.6139446163639
199,53,6.13286601947038e-06,7.31634872863651e-06,1.18348270916613e-06,19.2973840519074
199,54,6.10925826549646e-06,7.28723580323276e-06,1.1779775377363e-06,19.2818421900612
199,55,6.04246770308237e-06,7.23013863535016e-06,1.18767093226779e-06,19.6553956202685
199,56,6.04043543717125e-06,7.21135074854828e-06,1.17091531137703e-06,19.3846176083851
