"I_Value","J_Value","TP_Base","TP_25Percent_NiagaraRiver","Conc_Change","Percent_Change"
173,98,3.25279620483343e-06,3.25285236613126e-06,5.61612978344783e-11,0.00172655445647122
173,99,3.28134478877473e-06,3.28138480654161e-06,4.00177668780088e-11,0.00121955385532502
173,100,3.31905152961554e-06,3.31907926920394e-06,2.77395884040743e-11,0.000835768536780974
173,101,3.36729499395005e-06,3.36731523020717e-06,2.02362571144477e-11,0.000600964784814093
173,102,3.42263501806883e-06,3.42265002473141e-06,1.50066625792533e-11,0.000438453486861143
173,103,3.48870480593177e-06,3.4887175388576e-06,1.2732925824821e-11,0.000364975729765713
173,104,3.573080903152e-06,3.57309181708843e-06,1.09139364212751e-11,0.000305448902980265
173,105,3.69345343642635e-06,3.69346480511012e-06,1.13686837721616e-11,0.000307806338101869
173,106,3.89689330404508e-06,3.89689921576064e-06,5.91171556152403e-12,0.000151703295427348
173,107,4.2014426071546e-06,4.20144442614401e-06,1.81898940354586e-12,4.32944008433749e-05
173,108,4.69665428681765e-06,4.69665428681765e-06,0,0
173,109,5.5607383728784e-06,5.5607383728784e-06,0,0
173,110,6.36645745544229e-06,6.36645745544229e-06,0,0
173,111,6.88867021381157e-06,6.88867021381157e-06,0,0
173,127,2.10834832614637e-06,2.10834832614637e-06,0,0
173,128,2.19075513996358e-06,2.19075513996358e-06,0,0
174,3,1.00334855233086e-05,1.05449435068294e-05,5.11457983520813e-07,5.09751055435973
174,4,1.01876512417221e-05,1.07002824734082e-05,5.126312316861e-07,5.03188830794181
174,5,1.01815767266089e-05,1.06951447378378e-05,5.13568011228926e-07,5.04409115620323
174,6,9.89789259620011e-06,1.04193468359881e-05,5.21454239788e-07,5.2683360091035
174,7,9.37683034862857e-06,9.90912940324051e-06,5.3229905461194e-07,5.67674827016351
174,8,9.19405556487618e-06,9.7316769824829e-06,5.37621417606715e-07,5.8474893240865
174,9,9.49557033891324e-06,1.00346824183362e-05,5.39112079422921e-07,5.67751130454605
174,10,9.27816017792793e-06,9.81894936558092e-06,5.4078918765299e-07,5.82862525848054
174,11,9.05124397831969e-06,9.592456081009e-06,5.41212102689315e-07,5.9794223201327
174,12,8.84878136275802e-06,9.38877838052576e-06,5.39997017767746e-07,6.10250152682536
174,13,8.66095251694787e-06,9.20096499612555e-06,5.40012479177676e-07,6.235024128362
174,14,8.53062283567851e-06,9.07015055418015e-06,5.39527718501631e-07,6.32459937444553
174,15,8.42718418425648e-06,8.96584333531791e-06,5.38659151061438e-07,6.39192331962736
174,16,8.34974889585283e-06,8.88873091753339e-06,5.38982021680567e-07,6.45506863024672
174,17,8.26183713797946e-06,8.80193238117499e-06,5.40095243195537e-07,6.53722936164807
174,18,8.11318295745878e-06,8.65418314788258e-06,5.41000190423802e-07,6.66816209199915
174,19,7.81231756263878e-06,8.35995069792261e-06,5.47633135283832e-07,7.00986782594199
174,20,7.56770305088139e-06,8.12254438642412e-06,5.54841335542733e-07,7.33170067340462
174,21,7.44016415410442e-06,8.00032557890518e-06,5.60161424800754e-07,7.5288852933673
174,22,7.30734518583631e-06,7.8736284194747e-06,5.66283233638387e-07,7.74950709508021
174,23,7.18633600627072e-06,7.75955595599953e-06,5.73219949728809e-07,7.97652585724664
174,24,7.05105276210816e-06,7.63172920414945e-06,5.80676442041295e-07,8.23531551432727
174,25,6.91399463903508e-06,7.50259414417087e-06,5.8859950513579e-07,8.51316114439358
174,26,6.7917826527264e-06,7.38837297831196e-06,5.96590325585566e-07,8.7840020225924
174,27,6.67785752739292e-06,7.28246232029051e-06,6.0460479289759e-07,9.05387379735895
174,28,6.54620134810102e-06,7.15950272933696e-06,6.13301381235942e-07,9.36881327999259
174,29,6.45770251139766e-06,7.07832850821433e-06,6.20625996816671e-07,9.61063157866569
174,30,6.38646952211275e-06,7.01338603903423e-06,6.26916516921483e-07,9.81632363155925
174,31,6.3344264162879e-06,6.96694951329846e-06,6.32523097010562e-07,9.9854833799022
174,32,6.31886814517202e-06,6.95641483616782e-06,6.37546690995805e-07,10.0895710489374
174,33,6.31602915746043e-06,6.95988819643389e-06,6.4385903897346e-07,10.1940479203289
174,34,6.31216926194611e-06,6.96639563102508e-06,6.5422636907897e-07,10.3645251248739
174,35,6.347097496473e-06,7.02694160281681e-06,6.79844106343808e-07,10.7111023065518
174,36,6.40252164885169e-06,7.10254789737519e-06,7.000262485235e-07,10.9336022104517
174,37,6.44153487883159e-06,7.15201258572051e-06,7.10477706888923e-07,11.0296337791125
174,38,6.47809429210611e-06,7.19669651516597e-06,7.18602223059861e-07,11.0928027697206
174,39,6.52495236863615e-06,7.25798918210785e-06,7.33036813471699e-07,11.2343626751243
174,40,6.5777112467913e-06,7.32753323973157e-06,7.49821992940269e-07,11.3994361383079
174,41,6.6319130382908e-06,7.39684764994308e-06,7.64934611652279e-07,11.5341471945691
174,42,6.67302947476855e-06,7.44425233278889e-06,7.71222858020337e-07,11.5573123262293
174,43,6.71122552375891e-06,7.49016089685028e-06,7.78935373091372e-07,11.606455040645
174,44,6.75194723953609e-06,7.53747417547856e-06,7.85526935942471e-07,11.6340798894697
174,45,6.79260620017885e-06,7.58417945689871e-06,7.91573256719857e-07,11.653454261768
174,46,6.83121970723732e-06,7.63242496759631e-06,8.01205260358984e-07,11.7285828109166
174,47,6.86605790178874e-06,7.68046265875455e-06,8.14404756965814e-07,11.861315016782
174,48,6.90969000061159e-06,7.73656665842282e-06,8.26876657811226e-07,11.9669139677473
174,49,6.93949368724134e-06,7.77898731030291e-06,8.39493623061571e-07,12.0973324697309
174,50,6.94486516295001e-06,7.80409482104005e-06,8.59229658090044e-07,12.3721575283265
174,51,6.92941193847219e-06,7.80961181590101e-06,8.80199877428822e-07,12.7023748226302
174,52,6.88738464305061e-06,7.78402772994014e-06,8.96643086889526e-07,13.0186294705384
174,53,6.82390236761421e-06,7.72914881963516e-06,9.05246452020947e-07,13.2658177572585
174,54,6.75706996844383e-06,7.66350331105059e-06,9.06433342606761e-07,13.4145916327623
174,55,6.70800091029378e-06,7.61180626795976e-06,9.03805357665988e-07,13.473542561377
174,56,6.65917332298704e-06,7.56048439143342e-06,9.01311068446375e-07,13.5348792519802
174,57,6.61096373733017e-06,7.50949402572587e-06,8.98530288395705e-07,13.5915174261503
174,58,6.55399526294786e-06,7.4482577474555e-06,8.94262484507635e-07,13.6445396835001
174,59,6.48593049845658e-06,7.37397158445674e-06,8.88041086000158e-07,13.6918069999591
174,60,6.41181759419851e-06,7.29102839613915e-06,8.79210801940644e-07,13.7123489404341
174,61,6.33882336842362e-06,7.20662274034112e-06,8.67799371917499e-07,13.6902280041494
174,62,6.27012514087255e-06,7.12397786628571e-06,8.53852725413162e-07,13.6177940029813
174,63,6.21828712610295e-06,7.05634010955691e-06,8.38052983453963e-07,13.4772320167721
174,64,6.16619990978506e-06,6.98740404914133e-06,8.21204139356269e-07,13.317831912214
174,65,6.13108159086551e-06,6.93404399498831e-06,8.02962404122809e-07,13.0965865030913
174,66,6.0833713177999e-06,6.86697103446932e-06,7.83599716669414e-07,12.8810108036083
174,67,6.02997579335351e-06,6.77611024002545e-06,7.46134446671931e-07,12.3737552561049
174,68,5.97712414673879e-06,6.68685242999345e-06,7.09728283254663e-07,11.8740763255169
174,69,5.94060247749439e-06,6.61187777950545e-06,6.71275302011054e-07,11.2997849048836
174,70,5.91240677749738e-06,6.54520272291848e-06,6.32795945421094e-07,10.702848590011
174,71,5.85883753956296e-06,6.42233726466657e-06,5.63499725103611e-07,9.61794419624146
174,72,5.8120481298829e-06,6.30969498160994e-06,4.9764685172704e-07,8.56233191133376
174,73,5.80801406613318e-06,6.27648387308e-06,4.68469806946814e-07,8.06592066776292
174,74,5.71883811062435e-06,6.10942743151099e-06,3.90589320886647e-07,6.82987196579351
174,75,5.58563851882354e-06,5.91574780628434e-06,3.301092874608e-07,5.90996510691366
174,76,5.42842462891713e-06,5.71333293919452e-06,2.84908310277387e-07,5.24845290767575
174,77,5.23669405083638e-06,5.474863883137e-06,2.38169832300628e-07,4.54809522932867
174,78,5.03174715049681e-06,5.22356276633218e-06,1.91815615835367e-07,3.81210760593222
174,79,4.86928411191911e-06,5.02388229506323e-06,1.54598183144117e-07,3.17496739953392
174,80,4.7418520807696e-06,4.8667093324184e-06,1.24857251648791e-07,2.63309039426061
174,81,4.61725858258433e-06,4.71622888653656e-06,9.89703039522283e-08,2.14348627398801
174,82,4.47694901595241e-06,4.5521451284003e-06,7.51961124478839e-08,1.67962851888513
174,83,4.3148861550435e-06,4.36992013419513e-06,5.50339791516308e-08,1.27544452331155
174,84,4.1379853428225e-06,4.17760384152643e-06,3.96184987039305e-08,0.95743448614796
174,85,3.96633186028339e-06,3.99437794840196e-06,2.80460881185718e-08,0.707103921368998
174,86,3.81287236450589e-06,3.83221913580201e-06,1.93467712961137e-08,0.507406738190694
174,87,3.67916595678253e-06,3.69240228792478e-06,1.32363311422523e-08,0.359764449272836
174,88,3.56638861376268e-06,3.57523254024272e-06,8.84392648003995e-09,0.247979887719226
174,89,3.47188642990659e-06,3.47757350027678e-06,5.68707037018612e-09,0.163803467797739
174,90,3.39530879500671e-06,3.39883467859181e-06,3.5258835850982e-09,0.103845741226351
174,91,3.33300818056159e-06,3.3351293495798e-06,2.12116901820991e-09,0.0636412784877266
174,92,3.28481087308319e-06,3.28604346577777e-06,1.23259269457776e-09,0.0375240079932159
174,93,3.25272185364156e-06,3.25342693940911e-06,7.05085767549463e-10,0.0216767925225481
174,94,3.23182689498935e-06,3.23223957821028e-06,4.12683220929466e-10,0.0127693479365895
174,95,3.21869129038532e-06,3.21892980537086e-06,2.3851498553995e-10,0.00741030947119495
174,96,3.2201016892941e-06,3.22024402521492e-06,1.42335920827463e-10,0.00442023061882452
174,97,3.23330618812179e-06,3.23339349961316e-06,8.73114913702011e-11,0.00270037807402707
174,98,3.25622931995895e-06,3.25628184327797e-06,5.25233190273866e-11,0.00161301044448702
174,99,3.28054989040538e-06,3.28058740706183e-06,3.75166564481333e-11,0.00114360877601216
174,100,3.31538967657252e-06,3.31541923515033e-06,2.95585778076202e-11,0.000891556670290959
174,101,3.36158768732275e-06,3.36160815095354e-06,2.04636307898909e-11,0.000608748980937296
174,102,3.41557074534649e-06,3.41558597938274e-06,1.52340362546965e-11,0.000446017295219314
174,103,3.47727450389357e-06,3.47728723681939e-06,1.2732925824821e-11,0.000366175457547677
174,104,3.56083705810306e-06,3.56084751729213e-06,1.04591890703887e-11,0.00029372838183055
174,105,3.68822861673834e-06,3.6882308904751e-06,2.27373675443232e-12,6.16484765644241e-05
174,106,3.90293826058041e-06,3.90294098906452e-06,2.72848410531878e-12,6.99084618600405e-05
174,107,4.29233614340774e-06,4.29233614340774e-06,0,0
174,108,4.83496523884241e-06,4.83496523884241e-06,0,0
174,109,5.60534454052686e-06,5.60534454052686e-06,0,0
174,110,6.31113925919635e-06,6.31113925919635e-06,0,0
174,111,6.78039941703901e-06,6.78039941703901e-06,0,0
174,128,2.17731803786592e-06,2.17731803786592e-06,0,0
175,2,9.62225385592319e-06,1.0141863640456e-05,5.19609784532804e-07,5.40008393369238
175,3,9.70363271335373e-06,1.02227159004542e-05,5.19083187100478e-07,5.34936968900459
175,4,9.58524196903454e-06,1.01077785075177e-05,5.22536538483109e-07,5.4514694586864
175,5,9.34619856707286e-06,9.87201656243997e-06,5.25817995367106e-07,5.6260092442246
175,6,9.07767753233202e-06,9.61272235144861e-06,5.35044819116592e-07,5.89407166327423
175,7,8.37988045532256e-06,8.92386651685229e-06,5.43986061529722e-07,6.49157305321944
175,8,7.83136783866212e-06,8.38453797769034e-06,5.53170139028225e-07,7.06351879294086
175,9,7.68891550251283e-06,8.24214203021256e-06,5.53226527699735e-07,7.19511779676775
175,10,7.62468243920011e-06,8.1785528891487e-06,5.5387044994859e-07,7.26417728692574
175,11,7.55183464207221e-06,8.10528763395268e-06,5.53452991880476e-07,7.32872233188371
175,12,7.49810442357557e-06,8.0502022683504e-06,5.52097844774835e-07,7.36316558941119
175,13,7.49874834582442e-06,8.04916544439038e-06,5.50417098565958e-07,7.34011961972895
175,14,7.53063432057388e-06,8.07922060630517e-06,5.4858628573129e-07,7.28472878084836
175,15,7.5751222539111e-06,8.12132020655554e-06,5.46197952644434e-07,7.21041765844012
175,16,7.62432364354027e-06,8.1683429016266e-06,5.44019258086337e-07,7.1353117144661
175,17,7.66838820709381e-06,8.21161938802106e-06,5.43231180927251e-07,7.08403338819913
175,18,7.63897151045967e-06,8.18269745650468e-06,5.43725946045015e-07,7.11778994463479
175,19,7.59109025239013e-06,8.13902897789376e-06,5.47938725503627e-07,7.21818220157642
175,20,7.39122515369672e-06,7.94725838204613e-06,5.56033228349406e-07,7.52288310512779
175,21,7.25017071090406e-06,7.81424932938535e-06,5.6407861848129e-07,7.78021154223211
175,22,6.92734829499386e-06,7.50611343391938e-06,5.78765138925519e-07,8.35478619349587
175,23,6.76433319313219e-06,7.35459070710931e-06,5.90257513977122e-07,8.72602660342646
175,24,6.68725033392548e-06,7.28625082047074e-06,5.99000486545265e-07,8.9573510282162
175,25,6.71238558425102e-06,7.31418413124629e-06,6.01798546995269e-07,8.96549430067371
175,26,6.76068066240987e-06,7.36340780349565e-06,6.02727141085779e-07,8.91518430144185
175,27,6.66099458612734e-06,7.2727902988845e-06,6.11795712757157e-07,9.18475018777715
175,28,6.52135577183799e-06,7.14323368811165e-06,6.21877916273661e-07,9.53602192598043
175,29,6.47033948553144e-06,7.09975756763015e-06,6.29418082098709e-07,9.7277443247943
175,30,6.41922861177591e-06,7.05503407516517e-06,6.35805463389261e-07,9.90470197965675
175,31,6.37536595604615e-06,7.01702902006218e-06,6.41663064016029e-07,10.0647252007157
175,32,6.34468187854509e-06,6.9930570134602e-06,6.48375134915113e-07,10.2191906123399
175,33,6.33083982393146e-06,6.98714438840398e-06,6.56304564472521e-07,10.3667851774041
175,34,6.3493039306195e-06,7.0167288868106e-06,6.67424956191098e-07,10.511781503677
175,35,6.38133406027919e-06,7.07430808688514e-06,6.92974026605953e-07,10.8593911564573
175,36,6.42334271105938e-06,7.13302733856835e-06,7.09684627508977e-07,11.0485250349025
175,37,6.4673185988795e-06,7.19078025213093e-06,7.23461653251434e-07,11.1864235879268
175,38,6.51711070531746e-06,7.25738755136263e-06,7.40276846045163e-07,11.3589730099437
175,39,6.57013879390433e-06,7.32816852178075e-06,7.58029727876419e-07,11.5374994601287
175,40,6.62017373542767e-06,7.39210918254685e-06,7.71935447119176e-07,11.6603502864009
175,41,6.66840423946269e-06,7.45364695831086e-06,7.85242718848167e-07,11.7755716457801
175,42,6.71054476697464e-06,7.50569870433537e-06,7.95153937360737e-07,11.8493202112892
175,43,6.74666353006614e-06,7.55036307964474e-06,8.03699549578596e-07,11.9125482691845
175,44,6.78059450365254e-06,7.59411568651558e-06,8.13521182863042e-07,11.9977854806805
175,45,6.81217534292955e-06,7.63085427024635e-06,8.18678927316796e-07,12.017878080113
175,46,6.8410549829423e-06,7.66584980738116e-06,8.24794824438868e-07,12.0565442975599
175,47,6.86451721776393e-06,7.6980841186014e-06,8.33566900837468e-07,12.1431249189728
175,48,6.88140971760731e-06,7.72598286857828e-06,8.44573150970973e-07,12.2732577426684
175,49,6.88978570906329e-06,7.74610816733912e-06,8.56322458275827e-07,12.4288692629346
175,50,6.88735281073605e-06,7.75752232584637e-06,8.70169515110319e-07,12.6343101482168
175,51,6.86414978190442e-06,7.74888576415833e-06,8.84735982253915e-07,12.8892289702986
175,52,6.81406390867778e-06,7.71053873904748e-06,8.96474830369698e-07,13.1562433576243
175,53,6.7459482124832e-06,7.64807464292971e-06,9.02126430446515e-07,13.3728632659402
175,54,6.67900440021185e-06,7.57993302613613e-06,9.0092862592428e-07,13.4889658988053
175,55,6.62771481074742e-06,7.5241287049721e-06,8.96413894224679e-07,13.525233354505
175,56,6.58002682030201e-06,7.47128297007293e-06,8.91256149770925e-07,13.5448710789604
175,57,6.52552853352972e-06,7.41132180337445e-06,8.85793269844726e-07,13.57427624894
175,58,6.46810985927004e-06,7.34780587663408e-06,8.7969601736404e-07,13.6005113781929
175,59,6.41345968688256e-06,7.28527129467693e-06,8.71811607794371e-07,13.5934682738785
175,60,6.35791866443469e-06,7.21999685993069e-06,8.62078195495997e-07,13.5591258868778
175,61,6.30416616331786e-06,7.15467967893346e-06,8.50513515615603e-07,13.4912927987923
175,62,6.24685162620153e-06,7.08388688508421e-06,8.37035258882679e-07,13.3993139099359
175,63,6.19920683675446e-06,7.02133775121183e-06,8.22130914457375e-07,13.2618726251082
175,64,6.15101089351811e-06,6.95662083671778e-06,8.0560994319967e-07,13.0971958454604
175,65,6.11030509389821e-06,6.89754506311147e-06,7.8723996921326e-07,12.8838078805493
175,66,6.07373522143462e-06,6.84195447320235e-06,7.68219251767732e-07,12.6482176743009
175,67,6.02602813160047e-06,6.76589206705103e-06,7.39863935450558e-07,12.277804206899
175,68,5.98684800934279e-06,6.69358996674418e-06,7.06741957401391e-07,11.8049089654269
175,69,5.95579285800341e-06,6.62937873130431e-06,6.73585873300908e-07,11.3097599154367
175,70,5.91101661484572e-06,6.55547046335414e-06,6.44453848508419e-07,10.9025890214866
175,71,5.8187165450363e-06,6.36706590739777e-06,5.48349362361478e-07,9.42388855200812
175,72,5.70134943700396e-06,6.12500298302621e-06,4.23653546022251e-07,7.43075916856765
175,73,5.70256406717817e-06,6.11446967013762e-06,4.1190560295945e-07,7.22316484491994
175,74,5.54183770873351e-06,5.86861460760701e-06,3.26776898873504e-07,5.89654399944858
175,75,5.42008319825982e-06,5.70433940083603e-06,2.84256202576216e-07,5.24449887904821
175,76,5.28807049704483e-06,5.54096777705126e-06,2.52897280006437e-07,4.78241128116134
175,77,5.11721782459063e-06,5.33415368408896e-06,2.16935859498335e-07,4.23933213192248
175,78,4.92768458570936e-06,5.1051765694865e-06,1.77491983777145e-07,3.60193475637391
175,79,4.79375239592628e-06,4.94161167807761e-06,1.4785928215133e-07,3.08441633900368
175,80,4.68578582513146e-06,4.80906874145148e-06,1.23282916320022e-07,2.63099767938206
175,81,4.57252281194087e-06,4.67224526801147e-06,9.97224560705945e-08,2.18090669356914
175,82,4.43914677816792e-06,4.51583900940022e-06,7.66922312323004e-08,1.72763449970789
175,83,4.27972827310441e-06,4.33581362813129e-06,5.60853550268803e-08,1.31048869105415
175,84,4.11306064052042e-06,4.15340718973312e-06,4.03465492126998e-08,0.980937378243828
175,85,3.95318784285337e-06,3.98184283767478e-06,2.86549948214088e-08,0.724857911146613
175,86,3.80885853701329e-06,3.82868620363297e-06,1.98276666196762e-08,0.520567157509189
175,87,3.68146129403613e-06,3.69508188668988e-06,1.36205926537514e-08,0.369977885569961
175,88,3.57230078407156e-06,3.58145939571841e-06,9.15861164685339e-09,0.25637851346926
175,89,3.4797269563569e-06,3.48565708918613e-06,5.93013282923494e-09,0.170419487034796
