"I_Value","J_Value","TP_Base","TP_25IC","Conc_Change","Percent_Change"
182,42,6.34154821455013e-06,7.06585296939011e-06,7.24304754839977e-07,11.4215760936442
182,43,6.32582441539853e-06,7.05630327502149e-06,7.30478859622963e-07,11.5475677422346
182,44,6.30477052254719e-06,7.0425876401714e-06,7.37817117624218e-07,11.7025213683135
182,45,6.28047564532608e-06,7.02616807757295e-06,7.45692432246869e-07,11.8731840446163
182,46,6.25368193141185e-06,7.00777763995575e-06,7.540957085439e-07,12.0584276081603
182,47,6.22432617092272e-06,6.98778740115813e-06,7.63461230235407e-07,12.2657651490367
182,48,6.19266256762785e-06,6.96631059327046e-06,7.73648025642615e-07,12.492978863193
182,49,6.15643330093008e-06,6.94146456226008e-06,7.85031261330005e-07,12.7513971638645
182,50,6.11946552453446e-06,6.91657169227256e-06,7.97106167738093e-07,13.0257481563103
182,51,6.08139180258149e-06,6.89124317432288e-06,8.09851371741388e-07,13.3168754461374
182,52,6.04298838879913e-06,6.86617340761586e-06,8.2318501881673e-07,13.6221512578533
182,53,6.00529801886296e-06,6.84243514115224e-06,8.37137122289278e-07,13.939976328565
182,54,5.96964218857465e-06,6.82138261254295e-06,8.51740423968295e-07,14.2678639198585
182,55,5.93643881074968e-06,6.80297443977906e-06,8.66535629029386e-07,14.5968931316241
182,56,5.90498075325741e-06,6.78663127473556e-06,8.8165052147815e-07,14.9306248118048
182,57,5.87617887504166e-06,6.77273965266068e-06,8.96560777619015e-07,15.2575474076708
182,58,5.85110183237703e-06,6.76081162964692e-06,9.09709797269898e-07,15.5476664623409
182,59,5.82790517000831e-06,6.75057890475728e-06,9.22673734748969e-07,15.8319963663316
182,60,5.80609957978595e-06,6.74119655741379e-06,9.35096977627836e-07,16.1054243865089
182,61,5.78948129259516e-06,6.73685372021282e-06,9.47372427617665e-07,16.3636840631884
182,62,5.77508444621344e-06,6.7340984060138e-06,9.59013959800359e-07,16.6060595084312
182,63,5.76194270252017e-06,6.73172417009482e-06,9.69781467574649e-07,16.8308072058836
182,64,5.74470141145866e-06,6.72400665280293e-06,9.79305241344264e-07,17.0471043001625
182,65,5.7308698160341e-06,6.71913130645407e-06,9.88261490419973e-07,17.244528704089
182,66,5.71705731999828e-06,6.71359066473087e-06,9.96533344732597e-07,17.4308790161456
182,67,5.70105339647853e-06,6.70765393806505e-06,1.00660054158652e-06,17.65639560942
182,68,5.67662300454685e-06,6.69874452796648e-06,1.02212152341963e-06,18.0058024392483
182,69,5.6437620514771e-06,6.67813901600312e-06,1.03437696452602e-06,18.3277919070897
182,70,5.58267583983252e-06,6.62451293464983e-06,1.04183709481731e-06,18.661966496134
182,71,5.47546505913488e-06,6.52234803055762e-06,1.04688297142275e-06,19.1195261063022
182,72,5.33531010660226e-06,6.38271922070999e-06,1.04740911410772e-06,19.6316445188742
182,73,5.1539082051022e-06,6.19577031102381e-06,1.04186210592161e-06,20.2149915066435
182,74,4.99259340358549e-06,6.02726959186839e-06,1.0346761882829e-06,20.724222956747
182,75,4.94457299282658e-06,5.9754120229627e-06,1.03083903013612e-06,20.8478878081409
182,76,4.91874243380153e-06,5.94435960010742e-06,1.02561716630589e-06,20.8512069926221
182,77,4.83081339552882e-06,5.84710824114154e-06,1.01629484561272e-06,21.0377582904228
182,78,4.6636441766168e-06,5.66620428799069e-06,1.0025601113739e-06,21.4973542878907
182,79,4.4698640522256e-06,5.45759667147649e-06,9.87732619250892e-07,22.0975986676616
182,80,4.29804640589282e-06,5.27107204106869e-06,9.73025635175873e-07,22.6387884933446
182,81,4.14922214986291e-06,5.10680774823413e-06,9.57585598371224e-07,23.0786774914634
182,82,4.01808665628778e-06,4.95869517180836e-06,9.4060851552058e-07,23.4093636096337
182,83,3.90700370189734e-06,4.83093481307151e-06,9.2393111117417e-07,23.648073604985
182,84,3.81534664484207e-06,4.7235598685802e-06,9.0821322373813e-07,23.8042125206614
182,85,3.7397642245196e-06,4.6333798309206e-06,8.93615606400999e-07,23.894971788383
182,86,3.66832591680577e-06,4.54707469543791e-06,8.78748778632144e-07,23.9550355819344
182,87,3.60638796337298e-06,4.47189677288407e-06,8.65508809511084e-07,23.9993261485265
182,88,3.55502493221138e-06,4.40938674728386e-06,8.5436181507248e-07,24.0325126085974
182,89,3.50713139596337e-06,4.35105175711215e-06,8.43920361148776e-07,24.0629809912485
182,90,3.467544729574e-06,4.30267118645133e-06,8.35126456877333e-07,24.0840860610883
182,91,3.4327231333009e-06,4.25966072725714e-06,8.26937593956245e-07,24.0898424325024
182,92,3.3969940886891e-06,4.21489949076204e-06,8.17905402072938e-07,24.0773277997834
182,93,3.36082530338899e-06,4.16876900999341e-06,8.07943706604419e-07,24.0400387901657
182,94,3.32901026922627e-06,4.1269308894698e-06,7.97920620243531e-07,23.968704080597
182,95,3.30466514242289e-06,4.09336553275352e-06,7.88700390330632e-07,23.8662725674039
182,96,3.28976693708682e-06,4.07053039452876e-06,7.80763457441935e-07,23.7330933276788
182,97,3.28731675836025e-06,4.06189883506158e-06,7.74582076701336e-07,23.5627453524651
182,98,3.29410204358282e-06,4.06321396440035e-06,7.69111920817522e-07,23.3481510481988
182,99,3.31476712744916e-06,4.07865718443645e-06,7.63890056987293e-07,23.0450595054361
182,100,3.35691402142402e-06,4.11785231335671e-06,7.60938291932689e-07,22.667792117294
182,101,3.42072871717392e-06,4.18203853769228e-06,7.61309820518363e-07,22.2557789133109
182,102,3.51175117430103e-06,4.27699524152558e-06,7.65244067224558e-07,21.7909535511687
182,103,3.63338199349528e-06,4.40418261860032e-06,7.70800625105039e-07,21.2144119854444
182,104,3.77864898837288e-06,4.5518618208007e-06,7.73212832427816e-07,20.4626795134197
182,105,3.95252936868928e-06,4.72972214993206e-06,7.77192781242775e-07,19.6631753681442
182,106,4.15787417296087e-06,4.9353739086655e-06,7.77499735704623e-07,18.6994532148373
182,107,4.42849614046281e-06,5.21511765327887e-06,7.86621512816055e-07,17.7627232330352
182,108,4.73736645290046e-06,5.53360041521955e-06,7.96233962319093e-07,16.8075231298942
182,109,5.10781319462694e-06,5.91466914556804e-06,8.06855950941099e-07,15.796504691868
182,110,5.37303003511624e-06,6.18090280113393e-06,8.07872766017681e-07,15.0357016569367
182,111,5.52902656636434e-06,6.33661647952977e-06,8.0758991316543e-07,14.6063670245026
182,112,5.49891274204128e-06,6.30701606496586e-06,8.0810332292458e-07,14.6956927820717
182,113,5.21311540069291e-06,6.02214186073979e-06,8.0902646004688e-07,15.5190591011921
182,114,5.18877550348407e-06,6.00700786890229e-06,8.18232365418226e-07,15.7692766794172
182,130,2.02189380615891e-06,2.52738618655712e-06,5.05492380398209e-07,25.0009361944936
183,18,6.13271140537108e-06,6.93454103384283e-06,8.01829628471751e-07,13.0746349448223
183,19,6.19287538938806e-06,6.99508791512926e-06,8.02212525741197e-07,12.9537973122444
183,20,6.21118806520826e-06,7.00571627021418e-06,7.94528205005918e-07,12.7918877461856
183,21,6.20424270891817e-06,6.98682333677425e-06,7.82580627856078e-07,12.6136365801933
183,22,6.21784283794113e-06,6.99201154930051e-06,7.7416871135938e-07,12.4507603607383
183,23,6.25524444330949e-06,7.03538398738601e-06,7.80139544076519e-07,12.4717675087973
183,24,6.30376689514378e-06,7.0918840719969e-06,7.8811717685312e-07,12.5023210718699
183,25,6.31427337793866e-06,7.09660889697261e-06,7.8233551903395e-07,12.3899532409753
183,26,6.30410431767814e-06,7.08068955646013e-06,7.7658523878199e-07,12.3187244317051
183,27,6.30041176918894e-06,7.07339768268866e-06,7.72985913499724e-07,12.2688157824839
183,28,6.30607428320218e-06,7.0774935920781e-06,7.7141930887592e-07,12.2329562614064
183,29,6.29603300694725e-06,7.05721231497591e-06,7.61179308028659e-07,12.0898239762839
183,30,6.30334398010746e-06,7.05944012224791e-06,7.5609614214045e-07,11.99515914928
183,31,6.30684371571988e-06,7.05496404407313e-06,7.48120328353252e-07,11.8620400643281
183,32,6.30778095001006e-06,7.04644480720162e-06,7.38663857191568e-07,11.7103599989532
183,33,6.32374712949968e-06,7.06036962583312e-06,7.36622496333439e-07,11.6485128397555
183,34,6.33550826023566e-06,7.07002845956595e-06,7.34520199330291e-07,11.5937059689505
183,35,6.35014566796599e-06,7.08492689227569e-06,7.347812243097e-07,11.5710924241689
183,36,6.28161978966091e-06,6.99711245033541e-06,7.15492660674499e-07,11.3902573640663
183,37,6.27387862550677e-06,6.98760732120718e-06,7.13728695700411e-07,11.3761954654129
183,38,6.29061105428264e-06,7.00922873875243e-06,7.18617684469791e-07,11.4236546858283
183,39,6.28309499006718e-06,7.00262035024934e-06,7.19525360182161e-07,11.4517663877379
183,40,6.27297231403645e-06,6.99491556588328e-06,7.21943251846824e-07,11.50879066103
183,41,6.2644812715007e-06,6.99107431501034e-06,7.26593043509638e-07,11.5986146660724
183,42,6.25536267762072e-06,6.98773055773927e-06,7.32367880118545e-07,11.7078404220858
183,43,6.24524955128436e-06,6.98365693097003e-06,7.38407379685668e-07,11.8235047874718
183,44,6.23065079707885e-06,6.97621635481482e-06,7.45565557735972e-07,11.9660944260513
183,45,6.21254184807185e-06,6.96557845003554e-06,7.53036601963686e-07,12.1212318625653
183,46,6.19125739831361e-06,6.95232893122011e-06,7.61071532906499e-07,12.2926811783629
183,47,6.16651823293068e-06,6.93683432473335e-06,7.7031609180267e-07,12.4919129840401
183,48,6.13808833804796e-06,6.91873219693662e-06,7.80643858888652e-07,12.7180290653313
183,49,6.10574306847411e-06,6.89763464833959e-06,7.91891579865478e-07,12.9696184556842
183,50,6.07200354352244e-06,6.87613419358968e-06,8.04130650067236e-07,13.2432506717667
183,51,6.03699572820915e-06,6.85443592374213e-06,8.17440195532981e-07,13.5405130686662
183,52,6.00149178353604e-06,6.83248617860954e-06,8.30994395073503e-07,13.8464639300712
183,53,5.96685322307167e-06,6.81180154060712e-06,8.44948317535454e-07,14.1607022319293
183,54,5.93508730162284e-06,6.79496133670909e-06,8.5987403508625e-07,14.4879761895184
183,55,5.90537820244208e-06,6.78047854307806e-06,8.75100340635981e-07,14.8187010321218
183,56,5.87652266403893e-06,6.7669302552531e-06,8.90407591214171e-07,15.1519468590323
183,57,5.84983536100481e-06,6.75504679747974e-06,9.05211436474929e-07,15.4741352638588
183,58,5.82269785809331e-06,6.74115790388896e-06,9.18460045795655e-07,15.7737885114378
183,59,5.79880043005687e-06,6.73047452437459e-06,9.31674094317714e-07,16.0666694009433
183,60,5.77586388317286e-06,6.71997804602142e-06,9.44114162848564e-07,16.3458520135681
183,61,5.75768399357912e-06,6.71444604449789e-06,9.56762050918769e-07,16.6171337639533
183,62,5.7406186897424e-06,6.70897043164587e-06,9.68351741903462e-07,16.8684212319093
183,63,5.72562112211017e-06,6.70440749672707e-06,9.78786374616902e-07,17.094850562801
183,64,5.71247892366955e-06,6.70099461785867e-06,9.88515694189118e-07,17.3044961285235
183,65,5.70054135096143e-06,6.6979314397031e-06,9.97390088741668e-07,17.4964100308377
183,66,5.68600307815359e-06,6.69092923999415e-06,1.00492616184056e-06,17.6736830428676
183,67,5.66336029805825e-06,6.67918493491015e-06,1.0158246368519e-06,17.9367828177944
183,68,5.59983118364471e-06,6.62961701891618e-06,1.02978583527147e-06,18.3895871411113
183,69,5.46323917660629e-06,6.5008412093448e-06,1.0376020327385e-06,18.9924328625688
183,70,5.27657130078296e-06,6.31587408861378e-06,1.03930278783082e-06,19.6965553687601
183,71,5.06680908074486e-06,6.10305960435653e-06,1.03625052361167e-06,20.4517381077112
183,72,4.92050548928091e-06,5.95313758822158e-06,1.03263209894067e-06,20.9863011267888
183,73,4.82240830024239e-06,5.84993404117995e-06,1.02752574093756e-06,21.3073152865533
183,74,4.7181006266328e-06,5.73820943827741e-06,1.0201088116446e-06,21.6211753917727
183,75,4.73601448902627e-06,5.75423564441735e-06,1.01822115539107e-06,21.4995363242738
183,76,4.74884200230008e-06,5.76326056034304e-06,1.01441855804296e-06,21.3613878404805
183,77,4.69088399768225e-06,5.69691064811195e-06,1.0060266504297e-06,21.446419287426
183,78,4.55381996289361e-06,5.54746475245338e-06,9.93644789559767e-07,21.8200279689665
183,79,4.37957078247564e-06,5.3590779316437e-06,9.79507149168057e-07,22.365368613003
183,80,4.22249513576389e-06,5.18720526088146e-06,9.64710125117563e-07,22.8469209341798
183,81,4.08930645789951e-06,5.03918590766261e-06,9.49879449763102e-07,23.2283752646656
183,82,3.97116264139186e-06,4.90440697831218e-06,9.33244336920325e-07,23.5005317383131
183,83,3.87316413252847e-06,4.79057553093298e-06,9.17411398404511e-07,23.6863547996766
183,84,3.79457151211682e-06,4.69772385258693e-06,9.03152340470115e-07,23.8011679997642
183,85,3.72796330339042e-06,4.61749095848063e-06,8.89527655090205e-07,23.8609552374407
183,86,3.66434369425406e-06,4.54005066785612e-06,8.75706973602064e-07,23.8980577879535
183,87,3.60214903594169e-06,4.46422654931666e-06,8.6207751337497e-07,23.932311094663
183,88,3.54838175553596e-06,4.39868199464399e-06,8.50300239108037e-07,23.9630428090623
183,89,3.50483401234669e-06,4.34557523476542e-06,8.40741222418728e-07,23.9880467793053
183,90,3.46903743775329e-06,4.30180398325319e-06,8.32766545499908e-07,24.0056949641699
183,91,3.43698525284708e-06,4.26228598371381e-06,8.25300730866729e-07,24.0123442538218
183,92,3.40383553520951e-06,4.22086668550037e-06,8.17031150290859e-07,24.0032499173192
183,93,3.37015421791875e-06,4.17804130847799e-06,8.07887090559234e-07,23.9718137010996
183,94,3.33979664901563e-06,4.13837733503897e-06,7.98580686023342e-07,23.9110571674691
183,95,3.31679189002898e-06,4.1067414713325e-06,7.89949581303517e-07,23.8166760983191
183,96,3.30241573465173e-06,4.08495043302537e-06,7.82534698373638e-07,23.695826366215
183,97,3.29936847265344e-06,4.07617244491121e-06,7.76803972257767e-07,23.5440199752239
183,98,3.30461216435651e-06,4.07647348765749e-06,7.71861323300982e-07,23.3570926000414
183,99,3.32080571752158e-06,4.08769346904592e-06,7.66887751524337e-07,23.0934242096129
183,100,3.35488834934949e-06,4.11788687415537e-06,7.6299852480588e-07,22.7428887448318
183,101,3.4125262118323e-06,4.17476167058339e-06,7.62235458751093e-07,22.3363986511864
183,102,3.49916172126541e-06,4.26462247560266e-06,7.65460754337255e-07,21.8755466397946
183,103,3.62099467565713e-06,4.39328414358897e-06,7.72289467931842e-07,21.3281028310733
183,104,3.76856951334048e-06,4.54524752058205e-06,7.76678007241571e-07,20.6093586569701
183,105,3.94294647776405e-06,4.73057207273087e-06,7.87625594966812e-07,19.9755588722436
183,106,4.1768439587031e-06,4.95405220135581e-06,7.77208242652705e-07,18.6075479557543
183,107,4.45192563347518e-06,5.23359767612419e-06,7.81672042649006e-07,17.5580660371191
183,108,4.77119010611204e-06,5.57037537873839e-06,7.99185272626346e-07,16.7502290802155
183,109,5.08209450345021e-06,5.88490775044193e-06,8.02813246991718e-07,15.7968972526326
183,110,5.32605463376967e-06,6.12882604400511e-06,8.02771410235437e-07,15.0725342760379
183,111,5.44456088391598e-06,6.25333359494107e-06,8.08772711025085e-07,14.8546912830806
183,112,5.45987222722033e-06,6.26997143626795e-06,8.10099209047621e-07,14.8373290680476
183,113,5.31009527549031e-06,6.1213827393658e-06,8.11287463875487e-07,15.278209180542
183,114,5.2500963647617e-06,6.0631336964434e-06,8.13037331681699e-07,15.4861411142613
183,115,5.06355127072311e-06,5.87384602113161e-06,8.10294750408502e-07,16.0024991766853
183,125,1.8479880736777e-06,2.30995874517248e-06,4.61970671494782e-07,24.9985742914136
183,126,1.86362763088255e-06,2.32951651923941e-06,4.65888888356858e-07,24.9990331027787
183,127,1.83842723799899e-06,2.2980161702435e-06,4.59588932244515e-07,24.9990275788532
183,128,1.81434165824612e-06,2.26790757551498e-06,4.53565917268861e-07,24.9989253792096
183,130,1.96242194760998e-06,2.4530431801395e-06,4.9062123252952e-07,25.0008023568552
184,21,6.1308455769904e-06,6.91907916916534e-06,7.88233592174947e-07,12.8568495532371
184,22,6.14722421232727e-06,6.93007041263627e-06,7.82846200308995e-07,12.7349544000546
184,23,6.13801876170328e-06,6.9197999437165e-06,7.81781182013219e-07,12.7367023849937
184,24,6.18501417193329e-06,6.97179984854301e-06,7.86785676609725e-07,12.7208387036532
184,25,6.21584695181809e-06,7.00306645740056e-06,7.8721950558247e-07,12.6647182867367
184,26,6.21886874796473e-06,7.00509372109082e-06,7.86224973126082e-07,12.6425722263939
184,27,6.21652270638151e-06,6.99692418493214e-06,7.8040147855063e-07,12.5536656972155
184,28,6.24087579126353e-06,7.02780198480468e-06,7.86926193541149e-07,12.6092269716816
184,29,6.24892527412158e-06,7.03411342328764e-06,7.85188149166061e-07,12.5651710449752
184,30,6.25807206233731e-06,7.03968908055685e-06,7.81617018219549e-07,12.4897414161068
184,31,6.27185681878473e-06,7.05118281985051e-06,7.79326001065783e-07,12.4257619965373
184,32,6.2756885199633e-06,7.04737522028154e-06,7.71686700318241e-07,12.2964468020276
184,33,6.27044482826022e-06,7.03023533787928e-06,7.59790509619052e-07,12.1170113194323
184,34,6.2842595980328e-06,7.04134663465084e-06,7.57087036618032e-07,12.0473545818353
184,35,6.28828320259345e-06,7.04002513884916e-06,7.51741936255712e-07,11.9546450443847
184,36,6.29260011919541e-06,7.0406367740361e-06,7.48036654840689e-07,11.8875606374354
184,37,6.24784343017382e-06,6.98301892043673e-06,7.35175490262918e-07,11.7668680158085
184,38,6.24030690232757e-06,6.97343466526945e-06,7.33127762941876e-07,11.7482645391756
184,39,6.27437702860334e-06,7.01529734215001e-06,7.40920313546667e-07,11.8086673811439
184,40,6.24121548753465e-06,6.97822997608455e-06,7.37014488549903e-07,11.8088293862296
184,41,6.21936305833515e-06,6.95650123816449e-06,7.37138179829344e-07,11.8523098413018
184,42,6.20602077106014e-06,6.94657046551583e-06,7.40549694455694e-07,11.9327620994925
184,43,6.1923306020617e-06,6.93743413648917e-06,7.45103534427471e-07,12.0326833677032
184,44,6.17580599282519e-06,6.92661706125364e-06,7.50811068428447e-07,12.1572968662019
184,45,6.15757790001226e-06,6.91491959514678e-06,7.57341695134528e-07,12.2993441160204
184,46,6.138287972135e-06,6.90307751938235e-06,7.64789547247346e-07,12.459329876981
184,47,6.11766199654085e-06,6.89078206050908e-06,7.73120063968236e-07,12.6375086496342
184,48,6.0926295191166e-06,6.87572628521593e-06,7.83096766099334e-07,12.8531820889854
184,49,6.0647762438748e-06,6.85879786033183e-06,7.9402161645703e-07,13.0923480855367
184,50,6.03475746174809e-06,6.84086307956022e-06,8.06105617812136e-07,13.3577135936567
184,51,6.00315252086148e-06,6.82214522385038e-06,8.18992702988908e-07,13.6427102283815
184,52,5.97066718910355e-06,6.80318044032902e-06,8.32513251225464e-07,13.9433873109658
184,53,5.94095763517544e-06,6.78782544127898e-06,8.46867806103546e-07,14.2547356522016
184,54,5.91579919273499e-06,6.778214356018e-06,8.62415163283003e-07,14.578168311428
184,55,5.89142882745364e-06,6.76993840897921e-06,8.78509581525577e-07,14.9116556824345
184,56,5.86719306738814e-06,6.76149466016795e-06,8.94301592779811e-07,15.2424094879482
184,57,5.84439067097264e-06,6.75335559208179e-06,9.08964921109146e-07,15.5527748277285
184,58,5.81723816139856e-06,6.73964677844197e-06,9.22408617043402e-07,15.8564698822927
184,59,5.79233983444283e-06,6.72817304803175e-06,9.35833213588921e-07,16.1563934495729
184,60,5.76850425204611e-06,6.71722682454856e-06,9.48722572502447e-07,16.4465957040065
184,61,5.74860405322397e-06,6.70993904350325e-06,9.61334990279283e-07,16.7229292777634
184,62,5.72962744627148e-06,6.70265217195265e-06,9.73024725681171e-07,16.982338464508
184,63,5.71134296478704e-06,6.69490509608295e-06,9.83562131295912e-07,17.2212058943056
184,64,5.6942176343e-06,6.68759275868069e-06,9.93375124380691e-07,17.4453311794221
184,65,5.67516781302402e-06,6.67723679725896e-06,1.00206898423494e-06,17.6570811163553
184,66,5.65026903132093e-06,6.66004552840604e-06,1.00977649708511e-06,17.8712994281804
184,67,5.58056763111381e-06,6.59996749163838e-06,1.01939986052457e-06,18.2669564802159
184,68,5.4118936532177e-06,6.43995326754521e-06,1.0280596143275e-06,18.9963011138672
184,69,5.1492943384801e-06,6.1788382481609e-06,1.0295439096808e-06,19.9938834722873
184,70,4.91114087708411e-06,5.93682261751383e-06,1.02568174042972e-06,20.8847957348496
184,71,4.73646832688246e-06,5.75742888031527e-06,1.02096055343281e-06,21.5553125867689
184,72,4.65312814412755e-06,5.67101278647897e-06,1.01788464235142e-06,21.8752763909164
184,73,4.60305864180555e-06,5.6168569244619e-06,1.01379828265635e-06,22.0244485579417
184,74,4.50983679911587e-06,5.51621587874251e-06,1.00637907962664e-06,22.3151995172849
184,75,4.54745668321266e-06,5.55252063350054e-06,1.00506395028788e-06,22.1016717761856
184,76,4.57285113952821e-06,5.57491102881613e-06,1.00205988928792e-06,21.913240967457
184,77,4.53445591119817e-06,5.52917708773748e-06,9.94721176539315e-07,21.9369467036338
184,78,4.42076907347655e-06,5.40429391548969e-06,9.83524842013139e-07,22.2478221699937
184,79,4.27637723987573e-06,5.24722463524085e-06,9.70847395365126e-07,22.7025667032439
184,80,4.1444222915743e-06,5.10143991050427e-06,9.57017618929967e-07,23.0917013663305
184,81,4.03409012506017e-06,4.97753990202909e-06,9.43449776968919e-07,23.3869285940865
184,82,3.93543450627476e-06,4.86374074171181e-06,9.28306235437049e-07,23.5884051419718
184,83,3.84981012757635e-06,4.76286868433817e-06,9.13058556761825e-07,23.7169763314183
184,84,3.78165509573591e-06,4.68127245767391e-06,8.99617361937999e-07,23.7889849593206
184,85,3.72265685655293e-06,4.60939145341399e-06,8.86734596861061e-07,23.8199391195607
184,86,3.66327981282666e-06,4.53658321930561e-06,8.73303406478954e-07,23.8393857717654
184,87,3.60490639650379e-06,4.46497460870887e-06,8.60068212205078e-07,23.8582675278119
184,88,3.55025986209512e-06,4.3981699491269e-06,8.47910087031778e-07,23.883042931156
184,89,3.50746495314525e-06,4.34586991104879e-06,8.38404957903549e-07,23.9034450551452
184,90,3.47304057868314e-06,4.30375348514644e-06,8.30712906463305e-07,23.9188943418071
184,91,3.44158888765378e-06,4.26503402195522e-06,8.23445134301437e-07,23.9263073301821
184,92,3.41016175298137e-06,4.22585162596079e-06,8.15689872979419e-07,23.9193895206377
184,93,3.37877349920745e-06,4.18601030105492e-06,8.07236801847466e-07,23.8914150959458
184,94,3.35014169650094e-06,4.14861597164418e-06,7.98474275143235e-07,23.8340448697201
184,95,3.32845092998468e-06,4.11901692132233e-06,7.90565991337644e-07,23.7517694557474
184,96,3.31577120959992e-06,4.09984568250366e-06,7.8407447290374e-07,23.6468207044462
184,97,3.31215323967626e-06,4.09099993703421e-06,7.78846697357949e-07,23.5148147141306
184,98,3.31639898831781e-06,4.09092763220542e-06,7.74528643887606e-07,23.3545073019237
184,99,3.32889226228872e-06,4.09896711062174e-06,7.70074848333024e-07,23.1330661270357
184,100,3.3551632441231e-06,4.12109102398972e-06,7.65927779866615e-07,22.8283312654969
184,101,3.40396354658878e-06,4.16792954638368e-06,7.63965999794891e-07,22.4434248292842
184,102,3.48319986187562e-06,4.24931204179302e-06,7.661121799174e-07,21.9944938647553
184,103,3.60483295480662e-06,4.37791186413961e-06,7.7307890933298e-07,21.4456236675869
184,104,3.76520438294392e-06,4.54460041510174e-06,7.7939603215782e-07,20.6999661343332
184,105,3.95172173739411e-06,4.73153068014653e-06,7.79808942752425e-07,19.7333971006434
184,106,4.20029937231448e-06,4.98549297844875e-06,7.85193606134271e-07,18.6937533860023
184,107,4.50230163551169e-06,5.29074532096274e-06,7.88443685451057e-07,17.512013838261
184,108,4.78017454952351e-06,5.57315752303111e-06,7.92982973507605e-07,16.588996181879
184,109,5.02685952596948e-06,5.83013797950116e-06,8.03278453531675e-07,15.9797274895354
184,110,5.23726203027763e-06,6.04360138822813e-06,8.06339357950492e-07,15.3962004056487
184,111,5.40425071449135e-06,6.21113849774702e-06,8.06887783255661e-07,14.9306134353096
184,112,5.38781387149356e-06,6.19546563029871e-06,8.0765175880515e-07,14.9903426151813
184,113,5.26027997693745e-06,6.06892308496754e-06,8.08643108030083e-07,15.3726248712122
184,114,4.97151950185071e-06,5.7660608945298e-06,7.94541392679093e-07,15.9818621325596
184,115,4.87403394799912e-06,5.68446102988673e-06,8.1042708188761e-07,16.6274402380867
184,125,1.83694669431134e-06,2.29615852731513e-06,4.59211833003792e-07,24.9986477248295
184,126,1.82495125500282e-06,2.28116527978273e-06,4.56214024779911e-07,24.998696459934
184,127,1.81485722805519e-06,2.2685564999847e-06,4.53699271929509e-07,24.9991715555331
184,128,1.83895872396533e-06,2.29867714551801e-06,4.5971842155268e-07,24.9988439414992
184,129,1.8557013845566e-06,2.31960507335316e-06,4.63903688796563e-07,24.9988329295453
184,130,1.86423233117239e-06,2.33028868024121e-06,4.66056349068822e-07,24.9999070006326
185,25,6.11720361121115e-06,6.90355000187992e-06,7.86346390668768e-07,12.8546708699971
185,26,6.1311047829804e-06,6.91768855176633e-06,7.86583768785931e-07,12.8293969297253
185,27,6.15177714280435e-06,6.93754918756895e-06,7.85772044764599e-07,12.77309022294
185,28,6.18138346908381e-06,6.97109408065444e-06,7.89710611570626e-07,12.7756288785571
185,29,6.25983147983789e-06,7.0685409809812e-06,8.08709501143312e-07,12.9190299091607
185,30,6.23098640062381e-06,7.02861962054158e-06,7.9763321991777e-07,12.801074639449
185,31,6.21680192125496e-06,7.00112150298082e-06,7.84319581725867e-07,12.6161262922712
185,32,6.24333733867388e-06,7.02848456057836e-06,7.85147221904481e-07,12.5757616369845
185,33,6.24640551905031e-06,7.0261971814034e-06,7.79791662353091e-07,12.4838462692644
185,34,6.24183394393185e-06,7.01332692187862e-06,7.71492977946764e-07,12.3600368878251
185,35,6.23845335212536e-06,7.00312148183002e-06,7.6466812970466e-07,12.2573350563589
185,36,6.25043276158976e-06,7.01475801179186e-06,7.64325250202091e-07,12.228357289099
185,37,6.2451695157506e-06,7.00479631632334e-06,7.59626800572732e-07,12.1634296500186
185,38,6.25465872872155e-06,7.01522913004737e-06,7.60570401325822e-07,12.1600623521354
185,39,6.27100735073327e-06,7.0344794949051e-06,7.63472144171828e-07,12.1746332203319
185,40,6.21804019829142e-06,6.97111181580112e-06,7.53071617509704e-07,12.1110766977131
185,41,6.2035146584094e-06,6.95646758686053e-06,7.52952928451123e-07,12.1375215488599
185,42,6.18892727288767e-06,6.94323352945503e-06,7.54306256567361e-07,12.1879967772737
185,43,6.16240777162602e-06,6.91737750457833e-06,7.54969732952304e-07,12.2512135017819
185,44,6.14150758337928e-06,6.8996891968709e-06,7.58181613491615e-07,12.3452035709192
185,45,6.12236271990696e-06,6.88544014337822e-06,7.63077423471259e-07,12.4637735198227
185,46,6.10240522291861e-06,6.87171677782317e-06,7.69311554904561e-07,12.60669402968
185,47,6.08083382758196e-06,6.85743725625798e-06,7.76603428676026e-07,12.7713312137135
185,48,6.05426566835376e-06,6.84030237607658e-06,7.86036707722815e-07,12.9831882309279
185,49,6.02941508986987e-06,6.82612699165475e-06,7.96711901784874e-07,13.2137510838065
185,50,6.00615339862998e-06,6.81493520460208e-06,8.08781805972103e-07,13.4658866048374
185,51,5.98165843257448e-06,6.80354332871502e-06,8.21884896140546e-07,13.7400840486776
185,52,5.95613209952717e-06,6.79154754834599e-06,8.35415448818821e-07,14.0261403685983
185,53,5.93220283917617e-06,6.78205014992272e-06,8.49847310746554e-07,14.3259988538183
185,54,5.91001435168437e-06,6.77512207403197e-06,8.65107722347602e-07,14.6379969805157
185,55,5.8854311646428e-06,6.76611352901091e-06,8.80682364368113e-07,14.9637696836705
185,56,5.86178202865995e-06,6.75848787068389e-06,8.96705842023948e-07,15.2974954994862
185,57,5.83995279157534e-06,6.75109004077967e-06,9.1113724920433e-07,15.6017913452781
