OBJECTID,I_Value,J_Value,RASTERVALU
4436,112,89,6.69829
4437,112,90,6.67387
4438,112,91,6.6564
4439,112,92,6.64273
4440,112,93,6.57972
4441,112,94,6.49033
4442,112,95,6.50127
4443,112,96,6.51005
4444,112,97,6.51573
4445,112,98,6.51482
4446,112,99,6.50414
4447,112,100,6.48391
4448,112,101,6.45308
4449,112,102,6.41333
4450,113,50,8.25391
4451,113,51,8.24982
4452,113,52,8.24413
4453,113,53,8.24039
4454,113,54,8.23448
4455,113,55,8.22997
4456,113,56,8.22444
4457,113,57,8.21973
4458,113,58,8.21402
4459,113,59,8.20978
4460,113,60,8.20547
4461,113,61,8.19953
4462,113,62,8.19508
4463,113,63,8.19056
4464,113,64,8.18362
4465,113,65,8.17895
4466,113,66,8.17262
4467,113,67,8.16376
4468,113,68,8.14969
4469,113,69,8.13446
4470,113,70,8.12048
4471,113,71,8.09713
4472,113,72,8.06477
4473,113,73,8.01713
4474,113,74,7.92064
4475,113,75,7.85406
4476,113,76,7.77053
4477,113,77,7.60025
4478,113,78,7.5379
4479,113,79,7.48182
4480,113,80,7.42721
4481,113,81,7.3719
4482,113,82,7.31803
4483,113,83,7.26562
4484,113,84,7.16441
4485,113,85,7.10816
4486,113,86,6.85838
4487,113,87,6.81843
4488,113,88,6.78272
4489,113,89,6.75144
4490,113,90,6.72614
4491,113,91,6.70558
4492,113,92,6.69168
4493,113,93,6.61231
4494,113,94,6.53232
4495,113,95,6.54326
4496,113,96,6.55271
4497,113,97,6.55806
4498,113,98,6.55527
4499,113,99,6.54228
4500,113,100,6.518
4501,113,101,6.48161
4502,113,102,6.43969
4503,114,49,8.30207
4504,114,50,8.29892
4505,114,51,8.29362
4506,114,52,8.28984
4507,114,53,8.28424
4508,114,54,8.28067
4509,114,55,8.2748
4510,114,56,8.2705
4511,114,57,8.26606
4512,114,58,8.26032
4513,114,59,8.25624
4514,114,60,8.25206
4515,114,61,8.24715
4516,114,62,8.24101
4517,114,63,8.23654
4518,114,64,8.18816
4519,114,65,8.1817
4520,114,66,8.17696
4521,114,67,8.1672
4522,114,68,8.1528
4523,114,69,8.13869
4524,114,70,8.1214
4525,114,71,8.09858
4526,114,72,8.06313
4527,114,73,8.0111
4528,114,74,7.94281
4529,114,75,7.87483
4530,114,76,7.69083
4531,114,77,7.62255
4532,114,78,7.58904
4533,114,79,7.53231
4534,114,80,7.47924
4535,114,81,7.42686
4536,114,82,7.33072
4537,114,83,7.27471
4538,114,84,7.21713
4539,114,85,7.1612
4540,114,86,6.91973
4541,114,87,6.87497
4542,114,88,6.83613
4543,114,89,6.80224
4544,114,90,6.77479
4545,114,91,6.75388
4546,114,92,6.66333
4547,114,93,6.6601
4548,114,94,6.66001
4549,114,95,6.66191
4550,114,96,6.60084
4551,114,97,6.6074
4552,114,98,6.60544
4553,114,99,6.59172
4554,114,100,6.56589
4555,114,101,6.52446
4556,114,102,6.45983
4557,115,49,8.30869
4558,115,50,8.30579
4559,115,51,8.30082
4560,115,52,8.29758
4561,115,53,8.29417
4562,115,54,8.28863
4563,115,55,8.28487
4564,115,56,8.28093
4565,115,57,8.27681
4566,115,58,8.27099
4567,115,59,8.26654
4568,115,60,8.26245
4569,115,61,8.25824
4570,115,62,8.25333
4571,115,63,8.24682
4572,115,64,8.24158
4573,115,65,8.23684
4574,115,66,8.23127
4575,115,67,8.22196
4576,115,68,8.20694
4577,115,69,8.19019
4578,115,70,8.17356
4579,115,71,8.14888
4580,115,72,8.11076
4581,115,73,8.05335
4582,115,74,7.97828
4583,115,75,7.90439
4584,115,76,7.72974
4585,115,77,7.66784
4586,115,78,7.61247
4587,115,79,7.55967
4588,115,80,7.50803
4589,115,81,7.45723
4590,115,82,7.38018
4591,115,83,7.32428
4592,115,84,7.26846
4593,115,85,7.21138
4594,115,86,6.97544
4595,115,87,6.92877
4596,115,88,6.88684
4597,115,89,6.85044
4598,115,90,6.82225
4599,115,91,6.80005
4600,115,92,6.70927
4601,115,93,6.70626
4602,115,94,6.70865
4603,115,95,6.71317
4604,115,96,6.71812
4605,115,97,6.66632
4606,115,98,6.6697
4607,115,99,6.65773
4608,115,100,6.63051
4609,115,101,6.58261
4610,115,102,6.50759
4611,116,49,8.36523
4612,116,50,8.36294
4613,116,51,8.36045
4614,116,52,8.35548
4615,116,53,8.35253
4616,116,54,8.34937
4617,116,55,8.34599
4618,116,56,8.3424
4619,116,57,8.33633
4620,116,58,8.33265
4621,116,59,8.32841
4622,116,60,8.32439
4623,116,61,8.31973
4624,116,62,8.31483
4625,116,63,8.31029
4626,116,64,8.30497
4627,116,65,8.30008
4628,116,66,8.29434
4629,116,67,8.28374
4630,116,68,8.26764
4631,116,69,8.24949
4632,116,70,8.23347
4633,116,71,8.20479
4634,116,72,8.16172
4635,116,73,8.0967
4636,116,74,8.00929
4637,116,75,7.83307
4638,116,76,7.76135
4639,116,77,7.69609
4640,116,78,7.64014
4641,116,79,7.59313
4642,116,80,7.54546
4643,116,81,7.49798
4644,116,82,7.37304
4645,116,83,7.31527
4646,116,84,7.25425
4647,116,85,7.25693
4648,116,86,7.00404
4649,116,87,6.97804
4650,116,88,6.93506
4651,116,89,6.89706
4652,116,90,6.86587
4653,116,91,6.76317
4654,116,92,6.75367
4655,116,93,6.75188
4656,116,94,6.75709
4657,116,95,6.7673
4658,116,96,6.77784
4659,116,97,6.78941
4660,116,98,6.74689
4661,116,99,6.74237
4662,116,100,6.72211
4663,116,101,6.66812
4664,117,48,8.43737
4665,117,49,8.43604
4666,117,50,8.43448
4667,117,51,8.43028
4668,117,52,8.42819
4669,117,53,8.42583
4670,117,54,8.42316
4671,117,55,8.42022
4672,117,56,8.417
4673,117,57,8.41348
4674,117,58,8.40968
4675,117,59,8.4059
4676,117,60,8.40155
4677,117,61,8.39733
4678,117,62,8.39242
4679,117,63,8.38457
4680,117,64,8.37963
4681,117,65,8.37384
4682,117,66,8.36773
4683,117,67,8.35889
4684,117,68,8.34114
4685,117,69,8.32085
4686,117,70,8.3027
4687,117,71,8.26831
4688,117,72,8.22017
4689,117,73,8.14506
4690,117,74,8.04106
4691,117,75,7.86568
4692,117,76,7.78226
4693,117,77,7.71452
4694,117,78,7.65976
4695,117,79,7.61319
4696,117,80,7.53872
4697,117,81,7.48918
4698,117,82,7.43669
4699,117,83,7.35727
4700,117,84,7.29752
4701,117,85,7.11261
4702,117,86,7.0531
4703,117,87,6.99818
4704,117,88,6.96118
4705,117,89,6.8728
4706,117,90,6.83908
4707,117,91,6.80493
4708,117,92,6.79633
4709,117,93,6.79616
4710,117,94,6.8051
4711,117,95,6.82148
4712,117,96,6.8429
4713,117,97,6.86471
4714,117,98,6.80427
4715,117,99,6.85552
4716,117,100,6.83379
4717,117,101,6.77291
4718,118,51,8.52077
4719,118,52,8.51942
4720,118,53,8.51773
4721,118,54,8.5157
4722,118,55,8.51332
4723,118,56,8.5077
4724,118,57,8.50453
4725,118,58,8.50098
4726,118,59,8.49727
4727,118,60,8.493
4728,118,61,8.48833
4729,118,62,8.48369
4730,118,63,8.47826
4731,118,64,8.47301
4732,118,65,8.46682
4733,118,66,8.4602
4734,118,67,8.45054
4735,118,68,8.43053
4736,118,69,8.41022
4737,118,70,8.38605
4738,118,71,8.34703
4739,118,72,8.2872
4740,118,73,8.19558
4741,118,74,8.00097
4742,118,75,7.88727
4743,118,76,7.79239
4744,118,77,7.71992
4745,118,78,7.66623
4746,118,79,7.6262
4747,118,80,7.59108
4748,118,81,7.52027
4749,118,82,7.47213
4750,118,83,7.29387
4751,118,84,7.22938
4752,118,85,7.16353
4753,118,86,6.99599
4754,118,87,6.98363
4755,118,88,6.93046
4756,118,89,6.8851
4757,118,90,6.88029
4758,118,91,6.85578
4759,118,92,6.83579
4760,118,93,6.83828
4761,118,94,6.85144
4762,118,95,6.87512
4763,118,96,6.90753
4764,118,97,6.8586
4765,118,98,6.9107
4766,118,99,6.98118
4767,118,100,6.96353
4768,118,101,6.89965
4769,119,50,8.62231
4770,119,51,8.61952
4771,119,52,8.61918
4772,119,53,8.61843
4773,119,54,8.61756
4774,119,55,8.61583
4775,119,56,8.61364
4776,119,57,8.61096
4777,119,58,8.6078
4778,119,59,8.6042
4779,119,60,8.60029
4780,119,61,8.59573
4781,119,62,8.59102
4782,119,63,8.58547
4783,119,64,8.57936
4784,119,65,8.57338
4785,119,66,8.56623
4786,119,67,8.55223
4787,119,68,8.53312
4788,119,69,8.50969
4789,119,70,8.4814
4790,119,71,8.43483
4791,119,72,8.29597
4792,119,73,8.18076
4793,119,74,8.02283
4794,119,75,7.88328
4795,119,76,7.77331
4796,119,77,7.70945
4797,119,78,7.65874
4798,119,79,7.62574
4799,119,80,7.59945
4800,119,81,7.54202
4801,119,82,7.35823
4802,119,83,7.28658
4803,119,84,7.21125
4804,119,85,7.13481
4805,119,86,7.03449
4806,119,87,6.96745
4807,119,88,6.96664
4808,119,89,6.92102
4809,119,90,6.83815
4810,119,91,6.75944
4811,119,92,6.75599
4812,119,93,6.76702
4813,119,94,6.79365
4814,119,95,6.83677
4815,119,96,6.89365
4816,119,97,6.94438
4817,119,98,7.05347
4818,119,99,7.10945
4819,119,100,7.12446
4820,119,101,7.06973
4821,120,48,8.72437
4822,120,49,8.72671
4823,120,50,8.72862
4824,120,51,8.73007
4825,120,52,8.73104
4826,120,53,8.73149
4827,120,54,8.73142
4828,120,55,8.72753
4829,120,56,8.72626
4830,120,57,8.72775
4831,120,58,8.72516
4832,120,59,8.72219
4833,120,60,8.71863
4834,120,61,8.71443
4835,120,62,8.70954
4836,120,63,8.70439
4837,120,64,8.69819
4838,120,65,8.69196
4839,120,66,8.68442
4840,120,67,8.66926
4841,120,68,8.59661
4842,120,69,8.5706
4843,120,70,8.53436
4844,120,71,8.48074
4845,120,72,8.39544
4846,120,73,8.24934
4847,120,74,8.05518
4848,120,75,7.88371
4849,120,76,7.755
4850,120,77,7.67138
4851,120,78,7.62655
4852,120,79,7.61389
4853,120,80,7.59862
4854,120,81,7.48254
4855,120,82,7.39692
4856,120,83,7.32667
4857,120,84,7.24995
4858,120,85,7.17273
4859,120,86,7.09759
4860,120,87,6.96647
4861,120,88,6.90304
4862,120,89,6.80735
4863,120,90,6.77407
4864,120,91,6.75643
4865,120,92,6.75495
4866,120,93,6.79718
4867,120,94,6.82904
4868,120,95,6.88023
4869,120,96,6.95098
4870,120,97,7.00992
4871,120,98,7.15338
4872,120,99,7.24869
4873,120,100,7.29713
4874,120,101,7.25863
4875,121,48,8.83328
4876,121,49,8.83758
4877,121,50,8.8414
4878,121,51,8.8447
4879,121,52,8.84743
4880,121,53,8.84958
4881,121,54,8.81734
4882,121,55,8.81873
4883,121,56,8.81934
4884,121,57,8.82218
4885,121,58,8.82135
4886,121,59,8.8193
4887,121,60,8.81686
4888,121,61,8.81345
4889,121,62,8.8093
4890,121,63,8.80417
4891,121,64,8.79852
4892,121,65,8.79156
4893,121,66,8.7844
4894,121,67,8.76802
4895,121,68,8.7442
4896,121,69,8.7087
4897,121,70,8.67401
4898,121,71,8.60673
4899,121,72,8.50079
4900,121,73,8.32681
4901,121,74,8.08461
4902,121,75,7.87508
4903,121,76,7.72497
4904,121,77,7.63679
4905,121,78,7.59924
4906,121,79,7.58692
4907,121,80,7.5382
4908,121,81,7.50515
4909,121,82,7.42882
4910,121,83,7.3582
4911,121,84,7.28191
4912,121,85,7.20319
4913,121,86,7.12613
4914,121,87,7.05559
4915,121,88,6.92592
4916,121,89,6.83065
4917,121,90,6.79539
4918,121,91,6.77664
4919,121,92,6.77545
4920,121,93,6.7924
4921,121,94,6.82968
4922,121,95,6.91111
4923,121,96,7.03097
4924,121,97,7.12599
4925,121,98,7.21204
4926,121,99,7.34246
4927,121,100,7.44097
4928,121,101,7.43428
4929,122,50,8.92818
4930,122,51,8.93495
4931,122,52,8.94103
4932,122,53,8.94375
4933,122,54,8.94823
4934,122,55,8.95189
4935,122,56,8.9557
4936,122,57,8.95949
4937,122,58,8.95743
4938,122,59,8.95679
4939,122,60,8.95582
4940,122,61,8.95361
4941,122,62,8.95064
4942,122,63,8.94674
4943,122,64,8.94164
4944,122,65,8.93597
4945,122,66,8.92863
4946,122,67,8.91272
4947,122,68,8.88811
4948,122,69,8.85065
4949,122,70,8.81238
4950,122,71,8.73706
4951,122,72,8.61476
4952,122,73,8.40365
4953,122,74,8.1168
4954,122,75,7.86803
4955,122,76,7.69251
4956,122,77,7.601
4957,122,78,7.57043
4958,122,79,7.5699
4959,122,80,7.54633
4960,122,81,7.52003
4961,122,82,7.47663
4962,122,83,7.38299
4963,122,84,7.30667
4964,122,85,7.2266
4965,122,86,7.14833
4966,122,87,7.07719
4967,122,88,6.93712
4968,122,89,6.88292
4969,122,90,6.81127
4970,122,91,6.79096
4971,122,92,6.78813
4972,122,93,6.8045
4973,122,94,6.90203
4974,122,95,6.95385
4975,122,96,7.0318
4976,122,97,7.10186
4977,122,98,7.25134
4978,122,99,7.40697
4979,122,100,7.53829
4980,122,101,7.56723
4981,123,50,9.01491
4982,123,51,9.02245
4983,123,52,9.03041
4984,123,53,9.0376
4985,123,54,9.04397
4986,123,55,9.04946
4987,123,56,9.05247
4988,123,57,9.0576
4989,123,58,9.05769
4990,123,59,9.05928
4991,123,60,9.05935
4992,123,61,9.05883
4993,123,62,9.05713
4994,123,63,9.05433
4995,123,64,9.05022
4996,123,65,9.0455
4997,123,66,9.03887
4998,123,67,9.0243
4999,123,68,8.99718
5000,123,69,8.95954
5001,123,70,8.91622
5002,123,71,8.83621
5003,123,72,8.70296
5004,123,73,8.46951
5005,123,74,8.14824
5006,123,75,7.86382
5007,123,76,7.6756
5008,123,77,7.57948
5009,123,78,7.55245
5010,123,79,7.5533
5011,123,80,7.54956
5012,123,81,7.52795
5013,123,82,7.48799
5014,123,83,7.43459
5015,123,84,7.32096
5016,123,85,7.24235
5017,123,86,7.16433
5018,123,87,7.01937
5019,123,88,6.95254
5020,123,89,6.89782
5021,123,90,6.85657
5022,123,91,6.80273
5023,123,92,6.79809
5024,123,93,6.81259
5025,123,94,6.90288
5026,123,95,6.95388
5027,123,96,7.02805
5028,123,97,7.09545
5029,123,98,7.24427
5030,123,99,7.40004
5031,123,100,7.54062
5032,123,101,7.58893
5033,124,49,9.03269
5034,124,50,9.04331
5035,124,51,9.05284
5036,124,52,9.06166
5037,124,53,9.06971
5038,124,54,9.07719
5039,124,55,9.08351
5040,124,56,9.0889
5041,124,57,9.09328
5042,124,58,9.09667
5043,124,59,9.09851
5044,124,60,9.09975
5045,124,61,9.09977
5046,124,62,9.09885
5047,124,63,9.09654
5048,124,64,9.09337
5049,124,65,9.0885
5050,124,66,9.08218
5051,124,67,9.06872
5052,124,68,9.04338
5053,124,69,9.00679
5054,124,70,8.96449
5055,124,71,8.88412
5056,124,72,8.74649
5057,124,73,8.50728
5058,124,74,8.1688
5059,124,75,7.88042
5060,124,76,7.68188
5061,124,77,7.58205
5062,124,78,7.55357
5063,124,79,7.55387
5064,124,80,7.55084
5065,124,81,7.53062
5066,124,82,7.49198
5067,124,83,7.43651
5068,124,84,7.37299
5069,124,85,7.24882
5070,124,86,7.17264
5071,124,87,7.02915
5072,124,88,6.96159
5073,124,89,6.90622
5074,124,90,6.86338
5075,124,91,6.8057
5076,124,92,6.79877
5077,124,93,6.80973
5078,124,94,6.8939
5079,124,95,6.93966
5080,124,96,7.00675
5081,124,97,7.02683
5082,124,98,7.17065
5083,124,99,7.32304
5084,124,100,7.45454
5085,124,101,7.49778
5086,125,49,9.00263
5087,125,50,9.01231
5088,125,51,9.0231
5089,125,52,9.03146
5090,125,53,9.04014
5091,125,54,9.04851
5092,125,55,9.05429
5093,125,56,9.05916
5094,125,57,9.06472
5095,125,58,9.06742
5096,125,59,9.06942
5097,125,60,9.0703
5098,125,61,9.07047
5099,125,62,9.0692
5100,125,63,9.06815
5101,125,64,9.06544
5102,125,65,9.06049
5103,125,66,9.05414
5104,125,67,9.04153
5105,125,68,9.01816
5106,125,69,8.98374
5107,125,70,8.94439
5108,125,71,8.86328
5109,125,72,8.73311
5110,125,73,8.50664
5111,125,74,8.18655
5112,125,75,7.90555
5113,125,76,7.71306
5114,125,77,7.60928
5115,125,78,7.57437
5116,125,79,7.55756
5117,125,80,7.54627
5118,125,81,7.5272
5119,125,82,7.48599
5120,125,83,7.42976
5121,125,84,7.36622
5122,125,85,7.29773
5123,125,86,7.16622
5124,125,87,7.10356
5125,125,88,7.04284
5126,125,89,6.99193
5127,125,90,6.9522
5128,125,91,6.90949
5129,125,92,6.89215
5130,125,93,6.89011
5131,125,94,6.90523
5132,125,95,6.85407
5133,125,96,6.91753
5134,125,97,6.96715
5135,125,98,7.08595
5136,125,99,7.211
5137,125,100,7.30516
5138,125,101,7.33859
5139,126,48,8.94036
5140,126,49,8.94843
5141,126,50,8.95598
5142,126,51,8.96381
5143,126,52,8.97258
5144,126,53,8.97823
5145,126,54,8.98319
5146,126,55,8.98766
5147,126,56,8.9935
5148,126,57,8.99605
5149,126,58,8.99783
5150,126,59,9.00295
5151,126,60,9.00341
5152,126,61,9.00253
5153,126,62,9.00067
5154,126,63,9.00017
5155,126,64,8.98475
5156,126,65,8.9795
5157,126,66,8.97302
5158,126,67,8.96101
5159,126,68,8.93663
5160,126,69,8.90224
5161,126,70,8.86649
5162,126,71,8.79243
5163,126,72,8.67071
5164,126,73,8.46964
5165,126,74,8.18263
5166,126,75,7.93552
5167,126,76,7.75393
5168,126,77,7.65245
5169,126,78,7.58211
5170,126,79,7.56264
5171,126,80,7.54825
5172,126,81,7.51632
5173,126,82,7.47108
5174,126,83,7.41313
5175,126,84,7.34939
5176,126,85,7.22337
5177,126,86,7.151
5178,126,87,7.09184
5179,126,88,7.03196
5180,126,89,6.98154
5181,126,90,6.94169
5182,126,91,6.89945
5183,126,92,6.88081
5184,126,93,6.87565
5185,126,94,6.88579
5186,126,95,6.81884
5187,126,96,6.87045
5188,126,97,6.93791
5189,126,98,6.98779
5190,126,99,7.07999
5191,126,100,7.14283
5192,126,101,7.16151
5193,127,48,8.8513
5194,127,49,8.86063
5195,127,50,8.86709
5196,127,51,8.87239
5197,127,52,8.87713
5198,127,53,8.88141
5199,127,54,8.8848
5200,127,55,8.89063
5201,127,56,8.89266
5202,127,57,8.89396
5203,127,58,8.89448
5204,127,59,8.90411
5205,127,60,8.90311
5206,127,61,8.90129
5207,127,62,8.89863
5208,127,63,8.89509
5209,127,64,8.89514
5210,127,65,8.88994
5211,127,66,8.8838
5212,127,67,8.87026
5213,127,68,8.84948
5214,127,69,8.82277
5215,127,70,8.78773
5216,127,71,8.72715
5217,127,72,8.62937
5218,127,73,8.40786
5219,127,74,8.16801
5220,127,75,7.95024
5221,127,76,7.79274
5222,127,77,7.69433
5223,127,78,7.59677
5224,127,79,7.5788
5225,127,80,7.5491
5226,127,81,7.51338
5227,127,82,7.46713
5228,127,83,7.41358
5229,127,84,7.35378
5230,127,85,7.23097
5231,127,86,7.19385
5232,127,87,7.07232
5233,127,88,7.01513
5234,127,89,6.96553
5235,127,90,6.9258
5236,127,91,6.88371
5237,127,92,6.86349
5238,127,93,6.85533
5239,127,94,6.85149
5240,127,95,6.86722
5241,127,96,6.81449
5242,127,97,6.86455
5243,127,98,6.92222
5244,127,99,6.94589
5245,127,100,6.98322
5246,127,101,6.99071
5247,128,48,8.74973
5248,128,49,8.75797
5249,128,50,8.76226
5250,128,51,8.76612
5251,128,52,8.76933
5252,128,53,8.77202
5253,128,54,8.77384
5254,128,55,8.77527
5255,128,56,8.77551
5256,128,57,8.77629
5257,128,58,8.77584
5258,128,59,8.7747
5259,128,60,8.78827
5260,128,61,8.78569
5261,128,62,8.78241
5262,128,63,8.77989
5263,128,64,8.7753
5264,128,65,8.76996
5265,128,66,8.76386
5266,128,67,8.75155
5267,128,68,8.73214
5268,128,69,8.70532
5269,128,70,8.67679
5270,128,71,8.62231
5271,128,72,8.53504
5272,128,73,8.39889
5273,128,74,8.20481
5274,128,75,7.97261
5275,128,76,7.83349
5276,128,77,7.67855
5277,128,78,7.61837
5278,128,79,7.57588
5279,128,80,7.5355
5280,128,81,7.49142
5281,128,82,7.44045
5282,128,83,7.38491
5283,128,84,7.27054
5284,128,85,7.2046
5285,128,86,7.16568
5286,128,87,7.10678
5287,128,88,7.05139
5288,128,89,7.00197
5289,128,90,6.96096
5290,128,91,6.8566
5291,128,92,6.83211
5292,128,93,6.81766
5293,128,94,6.81473
5294,128,95,6.82209
5295,128,96,6.831
5296,128,97,6.85614
5297,128,98,6.8837
5298,128,99,6.8256
5299,128,100,6.84655
5300,128,101,6.84967
5301,129,48,8.63001
5302,129,49,8.63312
5303,129,50,8.63582
5304,129,51,8.63787
5305,129,52,8.63967
5306,129,53,8.64058
5307,129,54,8.64138
5308,129,55,8.64105
5309,129,56,8.64078
5310,129,57,8.64001
5311,129,58,8.63871
5312,129,59,8.63687
5313,129,60,8.65804
5314,129,61,8.65503
5315,129,62,8.65147
5316,129,63,8.64735
5317,129,64,8.64267
5318,129,65,8.63741
5319,129,66,8.63159
5320,129,67,8.6193
5321,129,68,8.60022
5322,129,69,8.57702
5323,129,70,8.55328
5324,129,71,8.50523
5325,129,72,8.43819
5326,129,73,8.32649
5327,129,74,8.17134
5328,129,75,7.97358
5329,129,76,7.8565
5330,129,77,7.68134
5331,129,78,7.61577
5332,129,79,7.56317
5333,129,80,7.51419
5334,129,81,7.46293
5335,129,82,7.40859
5336,129,83,7.30043
5337,129,84,7.23439
5338,129,85,7.19278
5339,129,86,7.12985
5340,129,87,7.07269
5341,129,88,7.01911
5342,129,89,6.97091
5343,129,90,6.93059
5344,129,91,6.82139
5345,129,92,6.7957
5346,129,93,6.77868
5347,129,94,6.77131
5348,129,95,6.77253
5349,129,96,6.77202
5350,129,97,6.78536
5351,129,98,6.80025
5352,129,99,6.80841
5353,129,100,6.76703
5354,129,101,6.73968
5355,130,48,8.59556
5356,130,49,8.59865
5357,130,50,8.59864
5358,130,51,8.59824
5359,130,52,8.59802
5360,130,53,8.59687
5361,130,54,8.596
5362,130,55,8.59404
5363,130,56,8.59248
5364,130,57,8.58967
5365,130,58,8.58738
5366,130,59,8.58474
5367,130,60,8.58175
5368,130,61,8.49635
5369,130,62,8.49287
5370,130,63,8.48896
5371,130,64,8.48464
5372,130,65,8.4799
5373,130,66,8.47636
5374,130,67,8.46669
5375,130,68,8.44796
5376,130,69,8.42874
5377,130,70,8.40746
5378,130,71,8.3713
5379,130,72,8.31639
5380,130,73,8.22737
5381,130,74,8.11085
5382,130,75,7.9542
5383,130,76,7.85458
5384,130,77,7.77574
5385,130,78,7.5967
5386,130,79,7.53739
5387,130,80,7.48217
5388,130,81,7.42798
5389,130,82,7.37002
5390,130,83,7.25914
5391,130,84,7.19464
5392,130,85,7.15049
5393,130,86,7.08936
5394,130,87,7.03257
5395,130,88,6.97942
5396,130,89,6.91429
5397,130,90,6.86976
5398,130,91,6.83211
5399,130,92,6.80306
5400,130,93,6.73266
5401,130,94,6.72173
5402,130,95,6.71828
5403,130,96,6.70996
5404,130,97,6.71436
5405,130,98,6.71829
5406,130,99,6.71329
5407,130,100,6.61907
5408,131,48,8.49178
5409,131,49,8.49367
5410,131,50,8.49261
5411,131,51,8.49125
5412,131,52,8.49026
5413,131,53,8.48834
5414,131,54,8.48686
5415,131,55,8.48434
5416,131,56,8.48148
5417,131,57,8.4792
5418,131,58,8.47668
5419,131,59,8.4739
5420,131,60,8.37405
5421,131,61,8.37109
5422,131,62,8.36784
5423,131,63,8.3643
5424,131,64,8.36045
5425,131,65,8.35631
5426,131,66,8.35188
5427,131,67,8.34362
5428,131,68,8.32795
5429,131,69,8.31223
5430,131,70,8.29527
5431,131,71,8.26655
5432,131,72,8.2218
5433,131,73,8.15419
5434,131,74,8.06275
5435,131,75,7.97118
5436,131,76,7.83627
5437,131,77,7.76374
5438,131,78,7.70195
5439,131,79,7.50111
5440,131,80,7.44346
